rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,frieden,6,0.06913513140763704,0.0051366756260295045
2,methode,6,0.0688981018753218,0.005119064553388102
3,verfolgung,16,0.06834637409182333,0.005078071694909397
4,ökonomisch,10,0.06807589726770266,0.005057975519758235
5,sozial,15,0.06774151466717414,0.005033131205168366
6,international,16,0.0676726009710739,0.005028010981978647
7,stabilisierung,8,0.0676266196113841,0.005024594609943745
8,ziel,9,0.06756248480176413,0.005019829453551513
9,nationalsozialismus,58,0.06746981836259221,0.00501294442375908
10,wirtschaftlich,12,0.06746158100897312,0.005012332396086656
11,inhalt,18,0.06736335416624085,0.005005034233508361
12,ideologie,23,0.06697429731604482,0.004976127673285623
13,lernen,8,0.06695167318213971,0.004974446721288798
14,historisch,19,0.0669341828962039,0.004973147209396226
15,motiv,8,0.06676886822216896,0.004960864483675588
16,diktatur,18,0.06664206119325965,0.004951442839985247
17,betroffener,6,0.06645638169443613,0.004937647026822812
18,errichtung,10,0.06640834092575289,0.004934077642625132
19,sozialdarwinismus,17,0.06635943588897374,0.0049304440441159695
20,unterschiedlich,14,0.06635543788660149,0.004930146996277625
