rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,versus,14,21.660766033149496,0.09989473339140574
2,heutig,10,21.21858974942495,0.09785551271439613
3,perspektive,12,21.209376418733136,0.09781302284069096
4,historisch,19,21.208338635444882,0.09780823681028282
5,gesellschaftlich,33,12.190606735150885,0.05622042211358981
6,gruppe,8,11.761171321259624,0.05423995955220836
7,europa,21,11.704052912033472,0.05397654189409527
8,auswirkung,6,10.789505244151092,0.04975884731593365
9,demokratie,35,10.723865473118167,0.04945613099384365
10,arbeitsmigration,6,10.385966124881087,0.047897812822934295
11,terror,12,10.3858248532723,0.047897161309055525
12,betroffener,6,10.38501958662797,0.047893447594747306
13,legitimität,5,10.383899248903171,0.04788828084126519
14,rom,6,10.018718119132473,0.04620414503821057
15,sinto,6,10.017815889836154,0.04619998415327808
16,leben,20,0.1044028903511449,0.00048148338248789796
17,lernen,8,0.10087001281479747,0.00046519052105087344
18,grenze,6,0.081447909012738,0.00037562001009859585
19,gesellschaft,16,0.07952691272057126,0.00036676079375517584
20,kultur,14,0.07942479040239192,0.0003662898278746421
