term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
lurche,12,0.0001,0.0128,0.0001,0.0002,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
befruchtung,12,0.0001,0.0132,0.0001,0.0002,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
both,12,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.02,0.0001,0.0006,0.0002
diktatur,12,0.0001,0.0001,0.0001,0.027,0.0001,0.0,0.0001,0.0001,0.0005,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
dynamisch,12,0.0107,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
erfolgen,12,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0022,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0284
gymnasium,12,0.0001,0.0001,0.0001,0.0361,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
herrschaft,12,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0,0.0112,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
planen,11,0.0009,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0121,0.0001,0.0001,0.0006,0.0002
chemie,11,0.0001,0.0001,0.0001,0.0002,0.0222,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
demokratie,11,0.0001,0.0001,0.0001,0.0002,0.0226,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
digitalisierung,11,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0134,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
fundamental,11,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0134,0.0001,0.0001,0.0006,0.0002
fähigkeit,11,0.0001,0.0001,0.0001,0.0002,0.0019,0.0,0.012,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
vererbbarkeit,11,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0159,0.0001,0.0006,0.0002
verfolgung,11,0.0001,0.0001,0.0001,0.0002,0.0215,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
gegebenenfalls,11,0.0001,0.0001,0.0001,0.0338,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
geographie,11,0.0001,0.0001,0.0001,0.0002,0.0208,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
vorgabe,11,0.0026,0.0001,0.0001,0.0002,0.0001,0.001,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0187
änderung,11,0.0001,0.0001,0.0001,0.0324,0.0001,0.0,0.0001,0.0,0.0002,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
kommunizier,11,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0128,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
abiturprüfungsfächer,10,0.0001,0.0001,0.0001,0.0303,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
absorption,10,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0,0.0001,0.0015,0.0001,0.0001,0.0001,0.0412,0.0002
anschlussfähigkeit,10,0.0001,0.0001,0.0001,0.0303,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
beratung,10,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.017,0.0001,0.0006,0.0002
beruflich,10,0.0001,0.0001,0.0001,0.0303,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
osterferi,10,0.0001,0.0001,0.0001,0.0303,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
bleiben,10,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.029
deutschland,10,0.0001,0.0001,0.0001,0.0002,0.0208,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
enden,10,0.0001,0.0001,0.0001,0.0303,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
staat,10,0.0001,0.0001,0.0001,0.0002,0.0199,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
toleranzbereich,10,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0122,0.0001,0.0001,0.0006,0.0002
funktionsweis,10,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0112,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
vorherig,10,0.0001,0.0001,0.0001,0.0303,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
überproduktion,10,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0152,0.0001,0.0006,0.0002
kerncurricula,10,0.0001,0.0001,0.0001,0.0303,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
kultusministerkonferenz,10,0.0001,0.0001,0.0004,0.0002,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0164,0.0001,0.0006,0.0002
kunst,10,0.0001,0.0001,0.0001,0.0002,0.0202,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
photosynthese,9,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0723,0.0002
physik,9,0.0001,0.0001,0.0001,0.0002,0.0191,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
schriftlich,9,0.0001,0.0001,0.0001,0.0199,0.0001,0.0,0.0001,0.0,0.0023,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
bisherig,8,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0257
religionsunterricht,8,0.0001,0.0001,0.0001,0.0002,0.0148,0.0,0.0001,0.0,0.0001,0.0,0.0003,0.0001,0.0001,0.0006,0.0002
holocaust,8,0.0001,0.0001,0.0001,0.0002,0.0164,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
aktuell,7,0.0001,0.0001,0.0001,0.0002,0.0157,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
antisemitismus,7,0.0001,0.0001,0.0001,0.0002,0.0148,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
konsum,7,0.0001,0.0001,0.0001,0.0002,0.0148,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0002
abendgymnasie,6,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0187
neuentwicklung,6,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0187
ersetzen,6,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0187
fachteil,6,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0187
fachteile,6,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0187
unverändert,6,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0187
zug,6,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0187
inhaltsverzeichniß,6,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0187
inkraftsetzung,6,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0006,0.0187
aufnahme,5,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0426,0.0002
bild,5,0.0001,0.0001,0.0001,0.0002,0.0001,0.0011,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0165,0.0002
kohlenstoffdioxid,5,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0421,0.0002
