rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,liebe,20,20.56696896681148,0.0403447777914019
2,vorurteil,24,19.185533441635666,0.03763491279445932
3,sexualität,16,16.849081105731727,0.03305165842847287
4,situation,109,16.572587080807548,0.032509279528878235
5,begriff,41,14.472102826410818,0.028388907167023476
6,positiv,16,12.980511148333044,0.025462956585551793
7,rollenspiel,14,11.005844938274388,0.02158939264010295
8,ethisch,50,10.793104736145173,0.021172075134735423
9,bedeutung,42,10.673113490627026,0.020936696740128272
10,jugendliche,8,9.76195345259066,0.019149338120279996
11,emotion,24,8.970172479638356,0.017596157023698943
12,kulturell,18,8.906942286883362,0.017472122797726013
13,denken,14,8.681488311045515,0.01702986557586489
14,schreiben,9,8.342290867583849,0.016364485786263636
15,handlung,31,7.420195886869041,0.014555676857756102
16,wirkung,7,7.398425906108717,0.014512972216264415
17,geschichte,16,7.354062766262514,0.014425948162204131
18,zentral,7,7.239665796360195,0.014201543664965555
19,nennen,9,7.225302708468105,0.014173368604734763
20,prüfen,14,6.788765415670195,0.01331704407271393
