rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,wahrnehmung,40,33.90056754604309,0.04093630556838362
2,freundschaft,33,30.30989636873512,0.036600424987321675
3,regel,25,22.001923190385124,0.02656821156726738
4,frage,50,19.304332372755535,0.023310761618709215
5,problem,28,18.04665284386953,0.021792062752336177
6,insbesondere,20,15.670460139324103,0.018922714016197117
7,vorstellung,27,15.014676514445169,0.018130828782466874
8,verschieden,54,14.21599108058747,0.017166383838322214
9,bedürfnis,87,12.391934089129986,0.014963761292990648
10,konflikt,20,11.40816110434811,0.013775815649890279
11,lernen,19,11.256711620596647,0.013592934276691927
12,sinn,17,11.037225237485943,0.013327895597474658
13,leben,55,10.780748229164422,0.01301818924315906
14,einfluss,10,10.228134543085247,0.012350885880645049
15,handeln,47,10.0205821868315,0.012100258021229372
16,familie,20,9.945368642565725,0.01200943462640676
17,methode,8,9.808640509874422,0.011844329879648648
18,umwelt,18,9.437938034938625,0.011396691657417789
19,gruppe,22,9.177694287030398,0.01108243681280012
20,partnerschaft,8,8.780204806742049,0.010602452198878778
