rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,moralisch,43,12.975939931260438,0.07953804527468286
2,glück,18,11.082917204417368,0.06793446756460772
3,ethisch,50,8.229915303472037,0.05044654795583502
4,moral,11,6.895560589613578,0.0422674128638424
5,proximum,7,6.437957731882048,0.03946246485939065
6,differentia,7,6.436054199761864,0.03945079686271688
7,ethik,52,6.289288046371118,0.03855117086143881
8,argumentieren,9,6.049722083599202,0.037082713971674626
9,sprache,10,4.655331990918452,0.028535582672536617
10,norm,15,3.934294887913893,0.024115873422392763
11,mensch,102,3.9107166566043126,0.023971346980429173
12,urteil,13,3.79028372830934,0.02323313458471583
13,positiv,16,3.7405307010633932,0.0229281656534011
14,vernunft,66,2.8211272904603373,0.017292539218196082
15,autorität,6,2.801338349443373,0.01717123982139836
16,themenfeld,7,2.6796722334721585,0.01642546840971048
17,stark,6,2.663658827218178,0.016327311741416835
18,position,19,2.398627041085375,0.014702758120150702
19,vorstellung,27,2.0270041217013035,0.012424837542245491
20,gewissen,24,1.9221520186904033,0.01178213024238081
