rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,demokratie,88,65.8882405887822,0.07143747473457722
2,folge,433,36.43503076978696,0.03950365902642336
3,bne,32,34.661774112348645,0.037581055288158756
4,weimarer,32,28.86970793731773,0.031301170177518586
5,republik,38,26.86126465311212,0.029123571943157817
6,scheitern,34,26.584151194394966,0.028823119456814022
7,deutschland,169,23.63334112774406,0.02562378649998895
8,wahrnehmung,30,22.431938690852192,0.024321199642841417
9,analysekompetenz,27,19.38775702439559,0.021020631150776053
10,darlegen,19,17.889304332733968,0.01939597589598448
11,bedeutung,222,17.60660186774073,0.019089463686523606
12,diktatur,18,15.558033368757625,0.01686836081474542
13,ausgewählt,94,14.844698483207553,0.016094947495336617
14,volk,16,12.449752134806172,0.013498294166522122
15,weltkrieg,112,12.159863263015257,0.01318399029728321
16,erfahrung,20,12.03747400474936,0.013051293180665374
17,minderheit,15,11.976088588103076,0.012984737766352382
18,aufbau,24,11.53688609060795,0.012508544791129532
19,vorurteil,63,11.323429163708997,0.01227711011195158
20,kulturell,61,10.84032914201987,0.011753322478751878
