rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,international,199,101.50201294907293,0.0389205936310074
2,akteur,132,90.63876946894408,0.03475512072342161
3,historisch,295,85.70941634260622,0.03286497742163122
4,krieg,147,61.486689906449854,0.023576857266519428
5,auswirkung,235,60.632865244438584,0.02324946117124252
6,folge,433,45.699492465406465,0.017523311348335333
7,friedenssicherung,37,39.14756379996369,0.015010997102754886
8,entwicklung,273,35.030560002287515,0.013432346324005653
9,ziel,103,31.325849366347313,0.012011787923314187
10,hinblick,70,27.935675442800886,0.010711837530379702
11,kontext,48,23.640209830712493,0.009064756189954072
12,einzeln,39,23.60471429615467,0.00905114555075489
13,struktur,102,23.40335550351921,0.008973935222461923
14,geschichte,82,22.716547044768717,0.008710580909096943
15,uno,22,22.092208574694748,0.008471180495489916
16,zusammenhang,217,21.855439542205765,0.0083803922339553
17,anlass,45,21.302210067055075,0.00816825831698718
18,möglichkeit,128,21.233560272573197,0.008141934792199334
19,konzept,38,20.624047504526548,0.007908219242440171
20,ereignis,80,20.185641524456745,0.0077401139950667875
