rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,gewalt,107,86.85170830364898,0.24975357598081374
2,arbeitslosigkeit,20,20.76215014937324,0.05970430917406254
3,psychisch,24,18.618803331246994,0.053540831876384115
4,text,29,14.361057411965756,0.04129712027038535
5,physisch,17,14.153764053344736,0.04070102079688198
6,strukturell,13,9.339463962172667,0.02685686404856314
7,verbal,11,7.553852772494472,0.021722102871795962
8,definieren,8,6.702547820478532,0.01927406287156003
9,form,163,5.648976143106972,0.016244378146698997
10,begriff,49,4.792308093280295,0.013780915849277112
11,geeignet,53,4.611708082590831,0.013261576628749982
12,leben,74,4.06538105475928,0.01169054099202012
13,schaffen,6,3.8032982178683166,0.010936887126193229
14,umfeld,8,3.7434864042156732,0.010764890344121666
15,erfahrung,20,3.728502354961185,0.010721801728398676
16,methodischdidaktisch,6,3.6227414036181758,0.010417672122741401
17,inhaltsbezogen,8,3.6227347307191327,0.010417652933937512
18,wille,6,3.6227303658535277,0.01041764038218908
19,erfahrungsbericht,5,3.6218729780294407,0.01041517485008556
20,lebensumfeld,6,3.3405750357494117,0.009606265406936126
