rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,maßnahme,85,65.09617058048181,0.020430884124683555
2,entwicklung,205,54.70207756947243,0.017168626022625717
3,nachhaltig,72,47.17942206792644,0.014807588476308323
4,sexuell,49,42.5258923417117,0.013347045931958243
5,medium,76,41.011313331398995,0.012871684816527975
6,gesundheit,70,36.738717474081554,0.011530701006051277
7,abweichend,40,34.79248923532088,0.010919863789795292
8,möglichkeit,106,30.35192095766332,0.009526160671477456
9,folge,59,28.053473854360842,0.008804777124403374
10,körper,32,27.213951565112737,0.008541287237690131
11,bedeutung,119,26.89804209958481,0.00844213686330502
12,entscheidung,96,26.6386542028369,0.008360726174864448
13,biologisch,89,26.51282010922019,0.0083212322728009
14,erhaltung,38,24.549766314422357,0.007705114239214752
15,kommunikation,120,23.237348205127603,0.007293202723145062
16,form,80,22.8694499087724,0.00717773529402481
17,aggression,42,21.77625177780486,0.0068346274869149504
18,bewertung,68,21.492333946295023,0.006745517908505309
19,zusammenhang,86,21.349288275223405,0.006700622033615271
20,inhalt,105,21.093669197184244,0.006620394215036917
