topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,4,0.2506,92,13.9028
2,2,0.2155,73,20.9858
3,5,0.2153,82,10.4348
4,3,0.167,56,18.0253
5,1,0.1516,51,24.8115
