topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,1,0.1035,14,20.5702
2,7,0.1031,18,18.5647
3,3,0.0973,14,16.5909
4,4,0.097,16,16.8928
5,12,0.0966,19,15.6356
6,10,0.0889,17,19.5795
7,14,0.0774,15,20.0402
8,13,0.0768,12,12.1237
9,2,0.0622,10,17.9431
10,6,0.0612,8,26.1284
11,15,0.0419,5,10.9743
12,11,0.0345,4,19.0534
13,9,0.0254,4,33.8084
14,8,0.0208,3,26.5698
15,5,0.0132,1,47.5245
