term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12
auswirkung,298,0.0,0.0022,0.0171,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0096,0.0
fähigkeit,289,0.0,0.0012,0.0,0.0,0.0035,0.0074,0.0086,0.0,0.0,0.0,0.0026,0.0
wissen,286,0.0,0.004,0.0,0.0,0.0005,0.0048,0.0,0.0,0.002,0.0084,0.0,0.0
veränderung,279,0.0054,0.0,0.0122,0.0,0.0,0.0,0.0071,0.0,0.0006,0.004,0.0,0.0
sinn,278,0.0,0.0053,0.002,0.0027,0.0,0.0075,0.0,0.0,0.0,0.0003,0.0,0.0
denken,277,0.002,0.0002,0.0,0.0004,0.0,0.0089,0.0008,0.0,0.0022,0.0031,0.0,0.0
nachhaltig,273,0.0,0.0053,0.0138,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.0,0.0
rolle,271,0.0,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0031,0.0064,0.0
verhältnis,269,0.0118,0.0066,0.0002,0.0017,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0
religion,268,0.0143,0.0004,0.0,0.0,0.0,0.0015,0.0,0.0,0.0102,0.0,0.0,0.0003
funktion,266,0.0,0.0,0.0159,0.0,0.0007,0.0,0.0101,0.0,0.0,0.0,0.0006,0.0008
verhalten,265,0.0,0.0041,0.0,0.0031,0.003,0.0,0.0091,0.0,0.0006,0.0064,0.0,0.0
zusammenleben,265,0.0,0.0024,0.0022,0.0,0.0105,0.0,0.0,0.0,0.0,0.0,0.0118,0.0
ziel,255,0.0,0.0,0.0,0.0,0.0028,0.0062,0.0,0.0,0.0,0.0084,0.0,0.0
philosophisch,253,0.0,0.0,0.0,0.0,0.0002,0.0117,0.0,0.0,0.0,0.0,0.0,0.0
kommunikation,252,0.0,0.0186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stellen,249,0.0,0.0,0.0005,0.0,0.0,0.0054,0.0,0.0,0.0156,0.0,0.0,0.0
system,246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0405,0.0,0.0,0.0,0.0
biologisch,245,0.0,0.0026,0.0096,0.0,0.0,0.0,0.0,0.0179,0.0,0.0,0.0,0.0
lernbereich,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,0.0,0.0,0.0,0.0,0.0
lebewesen,234,0.0,0.0,0.0,0.0,0.0259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
revolution,234,0.0,0.0,0.0,0.0222,0.0,0.0,0.0,0.0,0.0,0.0,0.0055,0.0
nutzen,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0096,0.0,0.0,0.0,0.0161,0.0
medium,223,0.0,0.0076,0.0,0.0,0.0,0.0,0.0102,0.0,0.0,0.0014,0.0006,0.0
ausgewählt,222,0.0,0.0034,0.0,0.0,0.0037,0.0003,0.0,0.0,0.0,0.002,0.0053,0.0087
struktur,220,0.0,0.0,0.0,0.0172,0.0012,0.0,0.0,0.0,0.0015,0.0,0.0068,0.0
auseinandersetzung,213,0.0037,0.0,0.0008,0.0,0.0068,0.0034,0.0,0.0,0.0,0.0031,0.0,0.0
wirtschaftlich,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0236,0.0
kenntnis,212,0.0,0.0012,0.0162,0.0,0.0021,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
modern,211,0.0,0.0007,0.0,0.0025,0.0,0.002,0.0,0.0,0.0,0.0028,0.0,0.0152
konflikt,210,0.0,0.0065,0.0,0.0,0.001,0.0,0.0126,0.0,0.0,0.0,0.0,0.0
organismus,208,0.0,0.0,0.0,0.0262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beitrag,203,0.0,0.0044,0.0033,0.0,0.0083,0.0,0.0,0.0,0.0,0.0,0.0032,0.0
gegenwart,202,0.0089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0,0.0037,0.0
stehen,201,0.0,0.0015,0.0,0.0,0.0,0.0013,0.0,0.0,0.0001,0.0088,0.0041,0.0
arbeit,198,0.0,0.0077,0.0031,0.0,0.0,0.0,0.0017,0.0,0.0018,0.0001,0.0019,0.0
grenze,197,0.0,0.0,0.0,0.0,0.0,0.0024,0.0,0.0,0.0172,0.0,0.0,0.0
aspekt,194,0.0,0.0019,0.0098,0.0,0.0,0.0005,0.0015,0.0,0.0,0.0016,0.0,0.0026
basiskonzept,192,0.0,0.0,0.0157,0.0,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.0
erfahrung,191,0.0,0.0,0.0,0.0,0.0045,0.0024,0.0,0.0,0.0,0.0,0.0099,0.0
information,190,0.0077,0.0031,0.0,0.0066,0.0024,0.0,0.0011,0.0,0.0,0.0,0.0,0.0
einfluss,189,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
philosophie,184,0.0023,0.0,0.0,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,0.0
nehmen,184,0.0,0.0041,0.0,0.0019,0.0,0.0,0.0,0.0,0.0096,0.0,0.0027,0.0
inhaltsfeld,183,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116,0.0,0.0
ökologisch,181,0.0,0.0,0.0141,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0
vergangenheit,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0209,0.0,0.0,0.0
jung,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064,0.011,0.0
glück,174,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0078,0.0,0.0
zukunft,173,0.0,0.0,0.0014,0.0,0.0015,0.0,0.0,0.0011,0.0113,0.0,0.0039,0.0
naturwissenschaftlich,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0209,0.0,0.0,0.0
art,169,0.0,0.0,0.0,0.0065,0.0,0.0,0.0138,0.0,0.0,0.0,0.0,0.0
begründen,169,0.0,0.0,0.0,0.0114,0.0,0.0024,0.0,0.0,0.0,0.0,0.0032,0.0
lebensraum,167,0.0,0.0018,0.0032,0.0117,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0
entstehung,167,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0023,0.0,0.0,0.0207
raum,165,0.0,0.0,0.0023,0.0,0.0,0.0004,0.0018,0.0,0.0,0.0012,0.0118,0.0
prozeß,162,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0039,0.0034,0.0096,0.0
merkmal,162,0.0,0.0001,0.0,0.0123,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dimension,159,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0
interesse,158,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0153,0.0
entscheidung,154,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.011,0.0,0.0
führen,153,0.0,0.0,0.0,0.0,0.0,0.0016,0.0018,0.0,0.0011,0.0,0.0106,0.0
vergleich,152,0.0014,0.0009,0.0,0.0,0.0,0.0027,0.0,0.0111,0.0,0.0,0.0,0.0
bewertung,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0187,0.0,0.0,0.0,0.0,0.0
anthropologie,152,0.0012,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,0.0,0.0,0.0,0.0
wirtschaft,152,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0021,0.0,0.003,0.0091,0.0
gott,150,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0043,0.0,0.0,0.0104
technisch,150,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0169,0.0,0.0,0.0
zentral,148,0.0017,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0103,0.0,0.0,0.0
sexualität,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118,0.0,0.0
orientierung,146,0.0,0.0,0.0,0.0,0.0123,0.0,0.0,0.0044,0.0,0.0,0.0,0.0
prinzip,146,0.0,0.0,0.0053,0.0024,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
verfahren,145,0.0003,0.0,0.0009,0.0076,0.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darstellung,145,0.0003,0.0,0.0,0.0,0.0,0.0,0.0061,0.0,0.0104,0.0,0.0,0.0
demokratisch,143,0.0,0.0,0.0,0.0,0.0054,0.0,0.0,0.0,0.0,0.0,0.0111,0.0
ursache,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0176,0.0,0.0,0.0,0.0,0.0
themenfeld,142,0.0,0.0,0.0,0.0,0.0,0.0074,0.0,0.0,0.0,0.0,0.0,0.0
demokratie,136,0.0,0.0,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0.0,0.0129,0.0
erde,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0139,0.0,0.0,0.0,0.0,0.0032
bezug,133,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0
menschenrecht,133,0.0,0.0,0.0,0.001,0.0066,0.0,0.0,0.0097,0.0,0.0,0.0,0.0
situation,131,0.0,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093,0.0
angepasstheit,131,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047
fortpflanzung,129,0.0,0.0,0.0,0.0096,0.0,0.0,0.0017,0.0041,0.0,0.0,0.0,0.0021
bürgerrecht,128,0.0,0.0,0.0,0.0153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formulieren,128,0.0112,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eingriff,128,0.0,0.0039,0.0,0.0069,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0
zelle,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0096,0.0084,0.0,0.0,0.0,0.0
global,124,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087,0.0,0.0
politik,122,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0
wandel,122,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0091,0.0,0.0
nachhaltigkeit,120,0.0,0.0,0.0117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
körper,119,0.0009,0.0023,0.0027,0.0,0.0,0.0,0.0013,0.0066,0.0,0.0,0.0,0.0
ressource,118,0.0,0.0083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pflanze,115,0.0,0.0,0.0,0.0142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wahlbereich,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0133,0.0,0.0,0.0,0.0,0.0
herrschaft,113,0.0,0.0008,0.0,0.0,0.0,0.0019,0.0,0.0099,0.0,0.0,0.0,0.0
dar,112,0.0,0.0,0.0,0.0,0.0,0.0023,0.0,0.0,0.008,0.0,0.0,0.0
deutschland,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0182,0.0,0.0,0.0,0.0
kunst,111,0.0095,0.0,0.0,0.0,0.0,0.0009,0.0008,0.0,0.0,0.0,0.0,0.0
stammbaum,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0162
quelle,111,0.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liebe,110,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0,0.0
gruppe,108,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0091,0.0
bau,108,0.0,0.0,0.0,0.0136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
genetisch,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155
europa,107,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0136,0.0,0.0,0.0014,0.0
inhaltlich,106,0.0123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modell,105,0.0011,0.0,0.0,0.0092,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0
lebensform,104,0.0,0.0,0.0,0.0,0.0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blick,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092,0.0019,0.0,0.0
französisch,101,0.0,0.0,0.0,0.0119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methode,101,0.0,0.0,0.0,0.0,0.0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geschlecht,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0,0.0097,0.0,0.0,0.0
prägen,100,0.0069,0.0,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0.0007,0.0,0.0
angemessen,99,0.0,0.0004,0.0008,0.0,0.0,0.0,0.0104,0.0,0.0,0.0,0.0,0.0
finden,99,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lebensweise,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082,0.0,0.0
hilfe,98,0.0,0.0019,0.0,0.0081,0.0004,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
gesundheit,98,0.0,0.0,0.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
evolutiv,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142
wertvorstellung,95,0.0,0.0,0.0,0.0,0.0081,0.0,0.0,0.0,0.0,0.001,0.0,0.0
ökonomisch,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.0
erkenntnisgewinnung,95,0.0,0.0,0.0,0.0,0.0106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
verhaltensweise,93,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0087,0.0,0.0,0.0,0.0
ernährung,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0116,0.0,0.0,0.0,0.0,0.0
klassenstuf,92,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0
evolutionstheorie,91,0.0,0.0014,0.0,0.0,0.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mittelalter,91,0.0,0.0,0.0087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
verwandtschaft,90,0.0,0.0001,0.0,0.0,0.0,0.0,0.0112,0.0,0.0,0.0,0.0,0.0
ereignis,90,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
krieg,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099,0.0,0.0,0.0
stoff,89,0.0,0.0,0.0082,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deutsch,88,0.0,0.0,0.0,0.0027,0.0,0.0,0.0,0.0088,0.0014,0.0,0.0,0.0
wechselwirkung,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0
europäisch,87,0.0,0.0,0.0086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
herkunft,87,0.0,0.0007,0.0,0.0,0.0075,0.0,0.0,0.0,0.0005,0.0,0.0,0.0
weltbilder,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104
ursprung,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114
anspruch,83,0.0,0.0,0.0,0.0,0.0075,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
ethikunterricht,81,0.0,0.0,0.0,0.0,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heutig,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0,0.0,0.0,0.0
ergebnis,80,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0083
gemeinsam,79,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.008,0.0,0.0,0.0,0.0
fossil,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108
brauchen,74,0.0082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sowohl,73,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0
weltbild,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086
selektion,67,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089
nervensystem,66,0.0,0.0,0.0,0.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
produkt,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082
grundrecht,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072,0.0026,0.0,0.0,0.0
sinnesorgane,64,0.0,0.0,0.0,0.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vererbung,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091
lebewe,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101,0.0,0.0,0.0,0.0
beleg,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089
immunsystem,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094,0.0,0.0,0.0,0.0
mutation,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081
weltkrieg,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.0
neu,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0
pubertät,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,0.0,0.0,0.0
schwangerschaft,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061,0.0,0.0,0.0,0.0
blut,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0,0.0,0.0
