topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,14,144,117,1,26,302
2,131,405,36,19,42,633
3,213,91,36,3,54,397
4,214,54,59,1,7,335
5,42,187,44,13,24,310
6,56,741,147,16,90,1050
7,106,80,32,3,39,260
8,69,45,66,0,27,207
9,16,117,77,8,46,264
10,113,168,61,10,60,412
11,23,74,118,2,118,335
12,290,53,1,1,2,347
