term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
frage,40,0.0004,0.0001,0.0001,0.0229,0.018,0.0002,0.0104,0.0013,0.0173,0.0277,0.0009,0.0001,0.0064,0.0001,0.0007
wirtschaftlich,39,0.0002,0.0039,0.0016,0.0002,0.0005,0.0412,0.0003,0.0013,0.0002,0.0003,0.0009,0.0242,0.0001,0.0001,0.0238
urteil,38,0.0025,0.004,0.0028,0.0195,0.0005,0.0002,0.0003,0.0136,0.0263,0.0003,0.026,0.0042,0.0001,0.0115,0.0081
handeln,35,0.0002,0.0001,0.0271,0.0002,0.0005,0.0003,0.004,0.0013,0.0002,0.0314,0.0009,0.0185,0.0002,0.0004,0.0163
formulieren,34,0.0002,0.0001,0.008,0.0002,0.0049,0.0471,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0001,0.0001,0.0008
sinn,34,0.0002,0.0001,0.0009,0.0003,0.0005,0.0438,0.0003,0.0013,0.0059,0.0059,0.0009,0.0001,0.0001,0.0076,0.0007
reflektiert,33,0.0002,0.0001,0.0076,0.0002,0.0005,0.0444,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0001,0.0105,0.0007
zusammenhang,33,0.0002,0.0001,0.0278,0.0002,0.0005,0.0002,0.0081,0.0013,0.0004,0.0003,0.0199,0.0001,0.0002,0.0272,0.0008
naturwissenschaftlich,32,0.0005,0.0001,0.003,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0169,0.0009,0.0001,0.0374,0.0001,0.0007
rahmen,32,0.0003,0.0137,0.0001,0.0146,0.0004,0.0002,0.0003,0.0013,0.0266,0.0064,0.0009,0.0001,0.0002,0.0003,0.0238
selbstständig,32,0.0048,0.0014,0.0046,0.0002,0.0005,0.0428,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0001,0.0003,0.0008
ökologie,32,0.0002,0.0001,0.0014,0.0002,0.0005,0.0493,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0047,0.0001,0.0007
demokratisch,31,0.0002,0.0297,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0115,0.0001,0.0177,0.0008
gesellschaft,31,0.0141,0.0039,0.0001,0.0002,0.0005,0.0002,0.0056,0.0013,0.0062,0.0003,0.0009,0.0254,0.0001,0.0064,0.0007
interesse,31,0.0002,0.0001,0.0129,0.0003,0.0005,0.0002,0.0003,0.0013,0.004,0.0003,0.0009,0.0001,0.0001,0.0771,0.0008
kriterium,31,0.0002,0.0001,0.001,0.0002,0.0006,0.0411,0.0003,0.0013,0.0002,0.0003,0.0009,0.0037,0.0209,0.0001,0.0007
perspektive,31,0.0161,0.0001,0.0096,0.0002,0.0005,0.0002,0.0137,0.0013,0.0162,0.0003,0.0092,0.0048,0.0002,0.0111,0.0007
ökonomie,31,0.0119,0.0001,0.0004,0.0002,0.0005,0.0402,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0047,0.0001,0.0007
philosophisch,30,0.0002,0.0001,0.004,0.0002,0.0345,0.0002,0.0003,0.0013,0.0204,0.0178,0.0009,0.0001,0.0004,0.0019,0.0007
ethisch,29,0.0002,0.0001,0.0001,0.0394,0.0005,0.0002,0.009,0.0136,0.0038,0.01,0.0009,0.0083,0.0001,0.0054,0.0008
human,29,0.0002,0.0001,0.0001,0.0003,0.0005,0.0002,0.0003,0.0013,0.0006,0.0096,0.0009,0.0294,0.0002,0.0001,0.0008
problem,28,0.0341,0.0001,0.0001,0.0002,0.0067,0.0003,0.003,0.0158,0.0002,0.0003,0.0009,0.0074,0.0048,0.0002,0.0007
sinnvorstellung,28,0.0002,0.0001,0.0002,0.0002,0.0005,0.0002,0.0003,0.0013,0.0513,0.0003,0.0009,0.0011,0.0001,0.0001,0.0008
wissenschaftlich,28,0.0002,0.0001,0.0004,0.0002,0.0005,0.0002,0.0598,0.0013,0.0002,0.0157,0.0009,0.0005,0.0002,0.0001,0.0008
begründen,27,0.0002,0.0001,0.0365,0.0009,0.001,0.0002,0.0003,0.0013,0.0003,0.0003,0.0009,0.0036,0.0001,0.0079,0.0134
lernen,27,0.0003,0.0001,0.0219,0.0051,0.0101,0.0002,0.0003,0.0267,0.0042,0.0072,0.0009,0.0001,0.0002,0.0001,0.0008
kritisch,26,0.0002,0.0047,0.0018,0.0081,0.0005,0.0128,0.0003,0.0013,0.0039,0.0003,0.0008,0.0053,0.0002,0.0132,0.0008
urteilsfähigkeit,26,0.0002,0.0717,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0003,0.0002,0.0001,0.0007
erkenntnis,25,0.0233,0.0001,0.0002,0.0002,0.0005,0.0002,0.02,0.0013,0.0002,0.0003,0.0009,0.0034,0.0074,0.0001,0.0007
denken,24,0.0217,0.0001,0.0075,0.0003,0.0173,0.0003,0.0003,0.0204,0.0023,0.0003,0.0009,0.0001,0.0038,0.0001,0.0008
nennen,24,0.0002,0.0001,0.0092,0.0002,0.0005,0.0389,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0001,0.0001,0.0008
toleranz,24,0.0002,0.0278,0.0001,0.0124,0.0005,0.0037,0.0003,0.0013,0.0074,0.0003,0.0009,0.0001,0.0002,0.0001,0.0008
verstehen,24,0.0002,0.0001,0.0001,0.029,0.0005,0.0002,0.0004,0.0013,0.0002,0.0003,0.0009,0.0083,0.0121,0.0019,0.0008
wirtschaft,24,0.0235,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0247,0.0001,0.0001,0.0238
bereitschaft,23,0.0002,0.0048,0.0001,0.0011,0.0123,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.015,0.0219,0.0001,0.0007
spannungsverhältnis,23,0.0002,0.0001,0.0004,0.0002,0.0005,0.0402,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0001,0.0001,0.0007
umsetzungsmöglichkeit,23,0.0002,0.0001,0.0005,0.0002,0.0005,0.0401,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0001,0.0001,0.0007
verschieden,23,0.0002,0.0001,0.0187,0.0207,0.0005,0.0002,0.0033,0.0013,0.0092,0.0003,0.0009,0.0017,0.0002,0.0112,0.0008
wissenschaft,23,0.0437,0.0039,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0081,0.0009,0.0001,0.0002,0.0001,0.0007
auseinandersetzung,22,0.0161,0.0001,0.0073,0.0004,0.0144,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0051,0.0001,0.0238
entwicklung,22,0.0002,0.004,0.0016,0.0002,0.0005,0.0038,0.0003,0.0013,0.0023,0.0003,0.0009,0.0083,0.0097,0.0001,0.0238
ermöglichen,22,0.0003,0.0001,0.0029,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0153,0.0001,0.026,0.0001,0.008
unterschiedlich,22,0.0047,0.0001,0.0129,0.0155,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0153,0.0001,0.0001,0.0081
methode,21,0.0003,0.0007,0.0054,0.0002,0.0005,0.0002,0.0003,0.0013,0.005,0.0003,0.0009,0.0001,0.0201,0.0001,0.0008
setzen,21,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0136,0.0002,0.0003,0.0009,0.0151,0.0105,0.0001,0.0007
wissen,21,0.0162,0.0001,0.0001,0.0002,0.0049,0.0003,0.0055,0.0013,0.0002,0.012,0.0009,0.0025,0.0081,0.0001,0.0008
bedingung,20,0.0169,0.0001,0.0002,0.0003,0.0093,0.0002,0.0003,0.0013,0.0114,0.015,0.0009,0.0001,0.0002,0.0001,0.0008
möglichkeit,20,0.0002,0.0087,0.019,0.0002,0.0005,0.0002,0.0003,0.0013,0.0148,0.0003,0.0009,0.0002,0.0002,0.0052,0.022
philosophie,20,0.0139,0.0001,0.0001,0.0122,0.0228,0.0002,0.0029,0.0013,0.0002,0.0003,0.0259,0.0001,0.0002,0.0001,0.0007
politik,20,0.0119,0.0007,0.0093,0.0002,0.0005,0.0037,0.0003,0.0013,0.0021,0.0003,0.0009,0.0141,0.0002,0.0018,0.0008
theorie,20,0.0002,0.0063,0.0137,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0119,0.0001,0.0001,0.0008
diskurs,19,0.0002,0.0001,0.0001,0.0146,0.0179,0.0002,0.0003,0.0013,0.0048,0.0003,0.0009,0.0054,0.0003,0.0001,0.0142
diskurse,19,0.0002,0.0001,0.0027,0.0002,0.0005,0.0002,0.0003,0.0013,0.03,0.0003,0.0009,0.0001,0.0001,0.0003,0.0007
medium,19,0.0002,0.0229,0.0001,0.0002,0.0005,0.0019,0.0003,0.0013,0.0051,0.0003,0.0009,0.001,0.0002,0.0079,0.0009
psychologisch,19,0.0003,0.0001,0.0109,0.0002,0.0005,0.0002,0.0423,0.0013,0.0002,0.0003,0.0009,0.0003,0.0001,0.0001,0.0008
stellen,19,0.0002,0.0001,0.009,0.0099,0.024,0.0018,0.0003,0.0013,0.0002,0.0157,0.0009,0.0013,0.0002,0.0001,0.008
technik,19,0.0337,0.0001,0.0001,0.0002,0.0005,0.0002,0.011,0.0013,0.0002,0.0003,0.0009,0.0001,0.0001,0.0001,0.0008
argument,18,0.0026,0.0001,0.0001,0.0057,0.0146,0.0002,0.0095,0.0013,0.0134,0.0003,0.0009,0.0001,0.0001,0.0005,0.0007
argumentativ,18,0.0002,0.0001,0.0001,0.0146,0.0005,0.0002,0.0003,0.0013,0.018,0.0003,0.0009,0.0001,0.0001,0.0019,0.0008
hinaus,18,0.0003,0.0001,0.0142,0.0003,0.0005,0.0002,0.0003,0.0013,0.0005,0.0003,0.0009,0.0138,0.0002,0.0002,0.0008
religion,18,0.0127,0.0001,0.0001,0.0002,0.0005,0.0002,0.0156,0.0013,0.012,0.0003,0.0009,0.0001,0.0001,0.0001,0.0007
ziel,18,0.0025,0.0001,0.0001,0.0002,0.0005,0.0093,0.0003,0.0137,0.0002,0.0003,0.0009,0.0075,0.0068,0.0001,0.0008
analyse,17,0.0031,0.0232,0.0001,0.0002,0.0005,0.0032,0.0029,0.0137,0.0101,0.0003,0.0009,0.0009,0.0002,0.0001,0.0008
analytisch,17,0.0003,0.004,0.0002,0.0003,0.0005,0.0002,0.0003,0.0013,0.008,0.0003,0.0009,0.0002,0.0176,0.0001,0.0008
begründeter,17,0.0002,0.038,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.004,0.0002,0.0001,0.0007
einnehmen,17,0.0002,0.0001,0.0009,0.0002,0.0005,0.0252,0.0003,0.0013,0.004,0.0003,0.0009,0.0001,0.0001,0.0001,0.0008
form,17,0.0003,0.0001,0.0001,0.0002,0.026,0.0002,0.0003,0.0013,0.0085,0.0191,0.0009,0.0001,0.0012,0.0001,0.0007
historisch,17,0.0002,0.0001,0.0114,0.0002,0.0005,0.0037,0.0004,0.0013,0.0002,0.0003,0.0009,0.0001,0.0048,0.0001,0.0238
normativ,17,0.0002,0.0001,0.0028,0.0002,0.0005,0.0002,0.0003,0.0013,0.0157,0.0077,0.0009,0.005,0.0001,0.0001,0.0008
wesentlich,17,0.0002,0.0001,0.0029,0.0003,0.0005,0.0002,0.0003,0.0013,0.0002,0.0292,0.0009,0.0001,0.0239,0.0001,0.0008
bedeutung,16,0.0025,0.0045,0.0032,0.0051,0.0006,0.0002,0.0144,0.0013,0.0002,0.0003,0.0271,0.0001,0.0003,0.0001,0.0007
grundlegend,16,0.0027,0.0001,0.0001,0.0002,0.0005,0.0002,0.0055,0.0013,0.0146,0.0003,0.001,0.0001,0.0151,0.0001,0.0008
konflikt,16,0.0002,0.004,0.0001,0.0003,0.006,0.0002,0.0079,0.0013,0.0038,0.0003,0.0009,0.0001,0.0001,0.0248,0.0008
maßstab,16,0.0002,0.0388,0.0001,0.0027,0.0005,0.0002,0.0003,0.0013,0.0002,0.0004,0.0009,0.0002,0.0002,0.0001,0.0008
nutzen,16,0.0002,0.0091,0.0239,0.0002,0.0005,0.0002,0.0003,0.0013,0.002,0.0003,0.0009,0.0036,0.0001,0.0001,0.0008
situation,16,0.0003,0.0001,0.0206,0.0002,0.0241,0.0002,0.0003,0.0136,0.0002,0.0003,0.0009,0.0004,0.0001,0.0208,0.0007
voraussetzung,16,0.0082,0.0001,0.0013,0.0002,0.0005,0.0004,0.0003,0.0013,0.0077,0.0126,0.0009,0.0001,0.0009,0.0001,0.0226
argumentieren,15,0.0003,0.0001,0.0002,0.0002,0.0482,0.0002,0.0085,0.0013,0.0002,0.0003,0.0009,0.0001,0.0018,0.0001,0.0008
geschichte,15,0.0141,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0044,0.0081,0.0001,0.0008
herausforderung,15,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0146,0.0013,0.0002,0.0145,0.0009,0.0118,0.0002,0.0001,0.0007
inhalt,15,0.0003,0.0001,0.0003,0.0002,0.0403,0.0004,0.0079,0.0013,0.0002,0.0003,0.0009,0.0029,0.0007,0.0001,0.0007
moralisch,15,0.0002,0.0001,0.0001,0.017,0.0005,0.0002,0.0105,0.0013,0.0038,0.0003,0.0009,0.0002,0.0001,0.0001,0.0149
problemstellung,15,0.0002,0.0001,0.0001,0.0189,0.0005,0.0002,0.0083,0.0013,0.0002,0.0003,0.0097,0.0001,0.0003,0.0028,0.0008
regel,15,0.0002,0.0001,0.0043,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0002,0.0275,0.0008
verfahren,15,0.0002,0.0078,0.0002,0.0002,0.0005,0.0002,0.0163,0.0013,0.0002,0.0003,0.0009,0.0001,0.0002,0.0148,0.0008
weitgehend,15,0.0002,0.0001,0.0009,0.0026,0.0005,0.0236,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0001,0.0001,0.0007
begründet,14,0.0002,0.0001,0.0001,0.0002,0.0005,0.0009,0.0003,0.0013,0.0002,0.0171,0.001,0.0027,0.0007,0.0093,0.0007
berücksichtigen,14,0.0004,0.0001,0.0155,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0098,0.0009,0.0001,0.0211,0.0001,0.0008
erfassen,14,0.0002,0.0039,0.0001,0.0193,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0001,0.0019,0.0238
identität,14,0.0002,0.0001,0.0001,0.0002,0.0005,0.0003,0.0003,0.0136,0.0004,0.0003,0.0009,0.0147,0.0002,0.0001,0.0007
urteilsbildung,14,0.0002,0.0001,0.0001,0.0176,0.0006,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.004,0.0001,0.0075,0.0008
verantwortlich,14,0.0002,0.0001,0.0002,0.0002,0.0005,0.0002,0.0082,0.0013,0.0002,0.0003,0.0097,0.0071,0.0001,0.0002,0.0311
wertbezogen,14,0.0002,0.0382,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0002,0.0001,0.0001,0.0007
überprüfen,14,0.0002,0.0001,0.0134,0.0004,0.0005,0.0002,0.0003,0.0013,0.0067,0.0003,0.0009,0.0001,0.0001,0.0001,0.0008
beitrag,13,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0057,0.0013,0.0162,0.0003,0.0009,0.0001,0.0001,0.0018,0.0007
bewältigung,13,0.0003,0.0001,0.0041,0.0002,0.0004,0.0002,0.024,0.0013,0.0002,0.0003,0.0097,0.0001,0.0001,0.0001,0.0007
beziehen,13,0.0003,0.0001,0.0002,0.0002,0.0005,0.0002,0.0003,0.0236,0.0002,0.0003,0.0349,0.0049,0.0006,0.0069,0.0008
erwerben,13,0.0002,0.0001,0.012,0.0002,0.0138,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0014,0.0001,0.0007
ethik,13,0.0141,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.022,0.0009,0.0001,0.0002,0.0001,0.0007
maß,13,0.0002,0.0001,0.0001,0.0002,0.0049,0.0002,0.0003,0.0013,0.0002,0.0378,0.0009,0.0001,0.0002,0.0001,0.0008
menschlich,13,0.0301,0.0001,0.0001,0.0003,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0002,0.0001,0.0008
nehmen,13,0.0002,0.0001,0.0083,0.0027,0.0162,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0002,0.0019,0.0007
person,13,0.0002,0.0001,0.0001,0.0075,0.0005,0.0002,0.0029,0.0137,0.013,0.0003,0.0009,0.0002,0.0002,0.0001,0.008
phänomen,13,0.0002,0.0155,0.0002,0.0002,0.0005,0.0002,0.0136,0.0013,0.0003,0.0003,0.0347,0.0001,0.0002,0.0001,0.0008
psychologie,13,0.0002,0.0001,0.0001,0.0003,0.0005,0.0002,0.0269,0.0013,0.0002,0.0003,0.0259,0.0001,0.0002,0.0001,0.0008
religiös,13,0.0002,0.0001,0.0001,0.0053,0.0005,0.0002,0.028,0.0013,0.0002,0.0003,0.0009,0.0001,0.0001,0.0001,0.0008
rolle,13,0.0002,0.0046,0.0001,0.0002,0.0005,0.0002,0.0003,0.0136,0.0002,0.0003,0.0009,0.0095,0.0001,0.0234,0.0007
technisch,13,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0289,0.0009,0.0001,0.0062,0.0001,0.0007
theoretisch,13,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0321,0.0013,0.0002,0.0003,0.0097,0.0001,0.0002,0.0001,0.0007
verhalten,13,0.0002,0.0001,0.0107,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0185,0.0001,0.0001,0.0328,0.0008
zunehmend,13,0.0002,0.0007,0.0116,0.0002,0.0137,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0002,0.0001,0.0008
begriff,12,0.0002,0.0001,0.0002,0.0027,0.0136,0.0002,0.0003,0.0013,0.0002,0.0003,0.0425,0.0037,0.0002,0.0001,0.0007
bereich,12,0.0002,0.0001,0.0002,0.0029,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0185,0.0001,0.0001,0.0001,0.0677
lassen,12,0.0002,0.0001,0.0001,0.0004,0.0005,0.0002,0.0083,0.0273,0.0002,0.0003,0.0009,0.0001,0.0068,0.0109,0.0007
modell,12,0.0002,0.0001,0.0002,0.0002,0.0005,0.0002,0.0113,0.0013,0.0002,0.0003,0.0292,0.0057,0.0002,0.0001,0.0007
prüfen,12,0.0002,0.0001,0.0001,0.0002,0.0062,0.0024,0.0003,0.0013,0.0175,0.0003,0.0009,0.0002,0.0001,0.0001,0.0008
umgang,12,0.0045,0.0042,0.0001,0.0002,0.0049,0.0002,0.009,0.0013,0.0006,0.0003,0.0168,0.0028,0.0001,0.0001,0.0007
vernunft,12,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0054,0.0013,0.0024,0.0244,0.0009,0.0001,0.0001,0.0001,0.008
widerstand,12,0.0002,0.0001,0.0004,0.0002,0.0005,0.0209,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0001,0.0001,0.0007
bürger,11,0.0002,0.0001,0.0001,0.0002,0.0004,0.0002,0.0003,0.0265,0.0002,0.0003,0.0009,0.0036,0.0001,0.0054,0.0007
chance,11,0.0002,0.0182,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0052,0.0004,0.0009,0.0001,0.0001,0.0001,0.0007
denkweise,11,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0001,0.0441,0.0007
digital,11,0.0002,0.0174,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0004,0.0009,0.0002,0.0001,0.0122,0.0007
diskussion,11,0.0002,0.0001,0.0002,0.0026,0.0079,0.0002,0.0003,0.0334,0.0076,0.0003,0.0009,0.0001,0.0009,0.0011,0.0008
erhöht,11,0.0002,0.0001,0.0001,0.0003,0.0005,0.0002,0.0028,0.0013,0.0174,0.0003,0.0009,0.0009,0.0001,0.0001,0.0007
fundiert,11,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0152,0.0013,0.0002,0.0003,0.0009,0.0025,0.0002,0.0029,0.0007
geltungsansprüch,11,0.0002,0.0001,0.0141,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0001,0.0001,0.0007
hintergrund,11,0.0002,0.0181,0.0028,0.0002,0.0049,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0002,0.0001,0.0007
leben,11,0.0002,0.0001,0.0001,0.0002,0.0049,0.0002,0.0107,0.0013,0.0003,0.0003,0.0258,0.0001,0.0001,0.0001,0.0238
lernbereich,11,0.0002,0.0001,0.0002,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0081,0.0194,0.0052,0.0008
nachhaltig,11,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0231,0.0009,0.0164,0.0001,0.0001,0.0007
zivilcourage,11,0.0002,0.0001,0.0003,0.0002,0.0005,0.0192,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0001,0.0001,0.0008
behandeln,10,0.014,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0002,0.0061,0.0001,0.0007
deutungsmuster,10,0.0002,0.0001,0.0001,0.0003,0.0005,0.0002,0.0003,0.0013,0.0181,0.0003,0.0009,0.0007,0.0001,0.0001,0.0008
kritik,10,0.0024,0.0001,0.0001,0.0051,0.0005,0.0002,0.0003,0.0013,0.0002,0.0196,0.0009,0.0001,0.0002,0.0009,0.0008
prozeß,10,0.0002,0.0014,0.0001,0.0002,0.0005,0.0002,0.0083,0.0013,0.0002,0.0003,0.0009,0.0001,0.0223,0.0001,0.0007
rechtlich,10,0.0002,0.0001,0.0196,0.0003,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0179,0.0001,0.0001,0.0008
sachverhalt,10,0.0002,0.0198,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0043,0.0001,0.0053,0.0008
treffen,10,0.0002,0.0001,0.0017,0.0002,0.0004,0.0121,0.0003,0.0013,0.0002,0.0003,0.0009,0.0083,0.0001,0.0001,0.0007
element,9,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0008,0.0001,0.0431,0.0001,0.0007
empirisch,9,0.0025,0.0001,0.0002,0.0002,0.0005,0.0002,0.0136,0.0013,0.0002,0.0034,0.0009,0.0025,0.0002,0.0001,0.0008
freiheit,9,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0054,0.0136,0.0002,0.0003,0.0009,0.0047,0.0001,0.0001,0.0153
präsentieren,9,0.0026,0.0007,0.0001,0.0167,0.0005,0.0002,0.0008,0.0013,0.0002,0.0003,0.0009,0.0001,0.0001,0.0001,0.0008
wesen,9,0.0204,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0001,0.0001,0.0007
wichtig,9,0.0002,0.0001,0.0001,0.0002,0.0042,0.007,0.0032,0.0371,0.0002,0.0003,0.0009,0.0001,0.0005,0.0001,0.0008
austausch,8,0.0002,0.0001,0.0001,0.0146,0.0093,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0002,0.0001,0.0008
austragen,8,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0001,0.0243,0.0008
befähigung,8,0.0002,0.0001,0.0001,0.0146,0.0093,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0001,0.0001,0.0008
erweiterung,8,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0136,0.0013,0.0002,0.0003,0.0009,0.0001,0.0047,0.0001,0.0007
freiheitlich,8,0.0002,0.0182,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0001,0.0001,0.0007
kriteriengeleiten,8,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0152,0.0003,0.0009,0.0001,0.0001,0.0001,0.0008
nachhaltigkeit,8,0.0002,0.0001,0.0225,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0097,0.0001,0.0001,0.0001,0.0007
perspektivwechsel,8,0.0002,0.0001,0.0002,0.0002,0.0005,0.0054,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0001,0.0259,0.0007
verstand,8,0.0002,0.0001,0.0001,0.0002,0.0005,0.0003,0.0003,0.0013,0.0003,0.0247,0.0009,0.0001,0.0001,0.0001,0.0007
zeigen,8,0.0002,0.0001,0.0001,0.0012,0.0005,0.0002,0.0003,0.0013,0.0042,0.0003,0.001,0.0001,0.0001,0.0001,0.0414
bieten,7,0.0142,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0002,0.0001,0.008
einhalten,7,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0013,0.0002,0.0003,0.0009,0.0001,0.0001,0.0234,0.0008
