rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,welt,269,143.85436335881232,0.029850323952479146
2,leben,366,114.62046440589226,0.023784179459092475
3,mensch,374,111.29481718188134,0.023094095094110246
4,handeln,137,104.43051960053847,0.021669727409146647
5,sozial,241,99.04404062980069,0.02055201266983986
6,natur,148,70.9653825482967,0.014725585022364217
7,ethik,100,67.88672890193415,0.014086752758012371
8,wert,111,52.67321653360942,0.010929891457136702
9,gesellschaft,356,47.02431078435299,0.009757722169704401
10,global,80,46.422619925916905,0.00963286904308242
11,ethisch,90,43.708058722226816,0.009069587336312994
12,globalisierung,64,42.12849929128818,0.008741822786008003
13,vielfalt,143,41.232139581968795,0.008555824759417768
14,chance,69,40.79388015893719,0.008464884273169956
15,menschlich,88,40.00765769961151,0.0083017401421084
16,religion,311,39.47942149394421,0.008192129133485274
17,thema,60,38.93105252823217,0.008078340501080975
18,konflikt,84,37.25342881385372,0.007730227241425092
19,gefahr,40,36.83500857940038,0.007643403461769892
20,unterschiedlich,190,35.77832661109043,0.007424137960659437
