topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,5,0.1968,310,57.9749
2,1,0.17,237,63.0611
3,10,0.1321,144,81.3106
4,4,0.106,137,87.3425
5,2,0.0871,94,42.7798
6,9,0.0828,100,34.4546
7,8,0.0732,94,70.6493
8,3,0.0646,73,77.0632
9,6,0.0455,45,52.2488
10,7,0.042,43,77.1813
