rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,mensch,486,23.0368161521077,0.04751114239171109
2,lernbereich,29,21.685232470207605,0.04472363545754678
3,leistungskurs,19,17.262135153309075,0.0356014371013154
4,kämpfen,23,15.614278314994632,0.03220289624526272
5,längsschnitt,15,15.229101391102903,0.031408507144087085
6,persönlich,60,15.198139436534152,0.03134465119183533
7,kontroverse,13,14.08537956088713,0.0290496946079668
8,protest,13,13.174833535725197,0.027171783981340684
9,aufstand,13,13.174563328625052,0.027171226706067683
10,niveau,13,11.870938602180487,0.02448263034819831
11,wenden,11,11.835080417107447,0.02440867640744258
12,leben,199,9.853621996302556,0.020322115462886755
13,anwendung,18,9.211183167580717,0.018997149266697586
14,vertiefung,10,8.500617895891347,0.017531679056798383
15,traditionell,8,7.772579179054302,0.01603017160394845
16,erhöht,16,7.712385123611513,0.01590602735066303
17,kategorie,31,7.055706201759279,0.014551692378514447
18,fertigkeit,7,7.020218248140321,0.014478502003314683
19,insbesondere,26,6.75373327087079,0.013928903238593622
20,zusammenhang,125,6.409396318789405,0.013218742517900034
