rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,religion,29,21.28834607478698,0.060718760108482706
2,zusammenleben,32,15.437188623292034,0.04403005050153699
3,minderheit,14,9.114967094484276,0.025997768847913775
4,kultur,36,9.057296111966156,0.025833279293843367
5,gewalt,30,8.40096064899988,0.02396127498751831
6,problem,18,7.985704953304518,0.022776879972422708
7,weltanschauung,12,7.267329080278449,0.0207279236021741
8,individuell,9,7.116975224012113,0.020299083348546635
9,frage,18,7.107518600351447,0.02027211110460288
10,gesellschaft,17,7.041957754506001,0.020085118030673407
11,kompetenzerwerb,6,7.020989431383414,0.02002531204212527
12,bürgerrecht,13,6.760303241685779,0.019281781184432585
13,jude,12,6.595405394124522,0.018811458463573804
14,fremdheit,22,6.38517281063412,0.018211831711965387
15,politik,11,6.331380301110205,0.018058404363972193
16,möglichkeit,52,5.743296036999562,0.01638106657405349
17,verhalten,15,5.730342802054054,0.016344121272501077
18,grundlegend,20,5.705820106993711,0.01627417748103172
19,ausländer,8,5.701339895103002,0.01626139899133264
20,ausgrenzung,16,5.611834201487928,0.016006110265761157
