topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,203,0,0,2,5,210
2,18,6,13,3,18,58
3,124,3,5,0,5,137
4,10,2,20,0,10,42
5,157,2,0,1,0,160
6,88,2,3,1,3,97
7,18,4,3,3,6,34
