term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10
global,103,0.0,0.0,0.0,0.0032,0.0,0.0143,0.0,0.0157,0.0,0.0
inhalt,103,0.0,0.0,0.0038,0.0,0.005,0.0,0.0,0.0187,0.0013,0.0004
umgang,103,0.0,0.0016,0.0,0.0082,0.0002,0.014,0.0,0.0001,0.0,0.007
ethisch,103,0.0101,0.0042,0.0,0.0032,0.0,0.0,0.0,0.004,0.0074,0.0008
einzeln,101,0.0,0.0019,0.0,0.0038,0.0037,0.0,0.0,0.0,0.0,0.013
moral,99,0.0,0.0112,0.0,0.0082,0.0,0.0,0.0,0.0,0.0074,0.0
natur,97,0.0,0.0,0.0,0.0086,0.0,0.0,0.0,0.0,0.0,0.0126
politik,96,0.0,0.0,0.0196,0.0007,0.0099,0.0,0.0,0.0,0.0,0.0
hinblick,96,0.0012,0.0023,0.0,0.0,0.0,0.0179,0.0,0.0,0.0,0.0097
ziel,95,0.0085,0.0,0.0034,0.0001,0.0094,0.0,0.0,0.0,0.0,0.0
position,93,0.0038,0.0,0.0,0.0016,0.0091,0.0061,0.0,0.0,0.0,0.0003
entwickeln,93,0.0107,0.001,0.0011,0.0,0.0,0.0,0.0062,0.0042,0.0088,0.0004
vorstellung,92,0.0115,0.0055,0.0004,0.0,0.0027,0.0,0.0,0.0019,0.001,0.0006
grundlegend,91,0.0079,0.0,0.0,0.0003,0.0034,0.0157,0.0025,0.0,0.001,0.0
bne,91,0.0,0.0009,0.0031,0.0025,0.0013,0.0094,0.0,0.0,0.0,0.0093
moralisch,91,0.0,0.0245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005
toleranz,90,0.0075,0.0131,0.0,0.0021,0.0,0.0045,0.0,0.0,0.0,0.0
kommunikation,89,0.0,0.0,0.031,0.0,0.0,0.0,0.003,0.0,0.0,0.0035
beziehen,88,0.0078,0.0023,0.0,0.0,0.0,0.0,0.0125,0.0,0.0056,0.0025
iii,87,0.0,0.0,0.0,0.0182,0.0,0.0,0.0,0.0,0.0,0.0
demokratisch,85,0.0207,0.0001,0.0,0.0008,0.0001,0.0054,0.0,0.0014,0.0022,0.0
auseinandersetzung,84,0.0047,0.0,0.0,0.0014,0.0027,0.0,0.0,0.0,0.0204,0.0
frieden,84,0.0,0.0,0.0,0.0105,0.0053,0.0,0.0,0.0,0.0,0.0015
menschenwürde,83,0.0,0.0147,0.0,0.0014,0.0038,0.0,0.0,0.0,0.0,0.0
funktion,82,0.0,0.0025,0.0,0.0,0.0047,0.0,0.0162,0.0012,0.0051,0.0001
ökonomisch,81,0.0209,0.0001,0.0,0.0,0.0034,0.0,0.0,0.0014,0.0,0.0
sinn,80,0.0,0.0181,0.005,0.0022,0.0,0.0,0.0,0.0,0.0,0.0
rolle,79,0.009,0.0033,0.0,0.0074,0.0008,0.0,0.0,0.0,0.0,0.0
strafe,79,0.0,0.0011,0.0,0.0011,0.0,0.005,0.0227,0.0016,0.0,0.0
lernen,79,0.002,0.0,0.0038,0.0007,0.0,0.0,0.0,0.0137,0.0,0.0023
achtung,78,0.0018,0.0,0.0,0.0038,0.0,0.0126,0.0034,0.0,0.0,0.003
herausforderung,77,0.0032,0.0,0.0,0.0053,0.0081,0.0,0.0,0.0,0.0,0.0007
demokratie,76,0.0036,0.0,0.0,0.0,0.0107,0.0,0.0,0.0,0.0,0.0009
familie,76,0.0,0.0,0.0,0.0012,0.0,0.0007,0.0274,0.0,0.0,0.0023
interpretieren,75,0.0,0.0,0.0006,0.0108,0.0011,0.0025,0.0,0.0,0.002,0.0003
religion,73,0.0,0.0008,0.0,0.0142,0.0,0.0,0.0,0.0,0.0,0.0
wirklichkeit,73,0.0,0.0066,0.0178,0.0016,0.0,0.0,0.0,0.0,0.0,0.0005
gestalten,71,0.0,0.0,0.0182,0.0,0.002,0.0,0.0,0.0016,0.0,0.003
gewalt,71,0.0,0.0037,0.0,0.0101,0.0,0.0019,0.0016,0.0,0.0,0.0
armut,71,0.0031,0.0,0.0,0.0067,0.0,0.0149,0.0,0.0,0.001,0.0
kriterium,71,0.0047,0.0,0.0019,0.0,0.0,0.0163,0.0,0.0038,0.0,0.0
sozialstaat,69,0.0,0.0,0.0,0.0,0.012,0.0,0.0028,0.0,0.0,0.0
wirtschaftlich,69,0.0,0.0,0.0,0.0,0.0118,0.0,0.0,0.0019,0.0,0.0
ungerecht,68,0.0,0.0044,0.0,0.0,0.0002,0.0,0.0001,0.0005,0.0211,0.0
beziehung,67,0.0009,0.0037,0.011,0.0017,0.0001,0.0013,0.0,0.0,0.0068,0.0
entscheidung,67,0.0,0.0,0.0,0.0,0.0013,0.0186,0.0001,0.0,0.0075,0.0
bereich,66,0.0018,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0077,0.0098
staat,66,0.0,0.0006,0.0,0.0009,0.0089,0.0,0.0,0.001,0.0,0.0
grundrecht,64,0.0,0.0003,0.0,0.0,0.0,0.0,0.0293,0.0005,0.0,0.0
deutschland,64,0.0,0.0,0.0,0.0,0.0124,0.0,0.0,0.0,0.0,0.0
partizipation,64,0.0049,0.0,0.0,0.0,0.0022,0.0151,0.0,0.0035,0.0,0.0
medial,63,0.0,0.0046,0.0119,0.0049,0.0,0.0,0.0,0.0,0.0,0.0
aufgabe,62,0.0,0.0,0.0155,0.0008,0.0042,0.0,0.0,0.0,0.0,0.0
verteilung,62,0.0,0.0,0.0,0.0023,0.0,0.0174,0.007,0.0,0.0,0.0
ökologisch,60,0.0108,0.0,0.0,0.0032,0.0003,0.0001,0.0,0.0,0.0,0.0026
staatlich,60,0.0,0.0005,0.0,0.001,0.0081,0.0,0.0,0.0012,0.0,0.0
ungerechtigkeit,59,0.002,0.0016,0.0,0.0,0.0,0.0,0.0107,0.0,0.009,0.0
marktwirtschaft,58,0.0,0.0,0.0,0.0,0.0116,0.0,0.0,0.0,0.0,0.0
überprüfen,56,0.0,0.0014,0.0,0.0004,0.0004,0.004,0.0,0.0,0.0,0.0086
bleiben,55,0.0,0.0,0.0,0.013,0.0006,0.0,0.0,0.0001,0.0,0.0
nehmen,55,0.0,0.0038,0.0,0.0023,0.0,0.0,0.0,0.0006,0.0103,0.0024
anforderung,54,0.0,0.0,0.0097,0.0,0.0,0.0,0.0,0.0,0.0,0.008
begründen,54,0.0055,0.0,0.0,0.0,0.0,0.0,0.0154,0.0,0.0,0.0
jugendliche,53,0.0,0.0167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wirtschaft,53,0.0,0.0,0.0009,0.0,0.0038,0.0,0.0,0.0,0.0,0.0081
international,52,0.0,0.0,0.0,0.0006,0.0014,0.0033,0.0,0.0092,0.0,0.0012
darstellung,52,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0
digital,51,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dimension,50,0.0,0.0,0.0,0.0027,0.0071,0.0,0.0,0.0,0.0,0.0
krieg,50,0.0,0.0,0.0,0.0107,0.0,0.0,0.0,0.0,0.0,0.0
europäisch,49,0.0,0.0,0.0294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fachübergreifend,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0
fairness,49,0.0016,0.0,0.0,0.0,0.0008,0.0018,0.012,0.0017,0.0,0.0
arbeit,48,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0048,0.0,0.0085
identität,48,0.0002,0.0,0.0,0.0103,0.0,0.0,0.0,0.0,0.0,0.0
kinderrecht,48,0.0,0.0,0.0009,0.0034,0.0,0.0123,0.0,0.0,0.0,0.0
folge,48,0.0,0.0,0.0,0.0,0.0,0.0217,0.0,0.0,0.0,0.0
rawls,46,0.0005,0.0,0.0,0.0001,0.0011,0.0,0.0117,0.0022,0.0,0.0
theorie,46,0.0,0.0012,0.0,0.0016,0.0,0.0,0.0123,0.0018,0.0,0.0
afb,45,0.0,0.0,0.0,0.0095,0.0,0.0,0.0,0.0,0.0,0.0
ausgleichend,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0185,0.0011,0.0,0.0
stehen,45,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.004,0.0114,0.0
rechtlich,43,0.0,0.01,0.0,0.0,0.0013,0.0,0.0,0.0,0.0,0.0021
fachinterne,42,0.0,0.0,0.0,0.0106,0.0,0.0,0.0,0.0,0.0,0.0
interessenausgleich,41,0.0,0.0041,0.0,0.0,0.0,0.0,0.0124,0.0,0.0,0.0
grundsatz,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0,0.0025
struktur,40,0.0101,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018
leer,40,0.0,0.0,0.0,0.0107,0.0,0.0,0.0,0.0,0.0,0.0
fair,40,0.0126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prozeß,39,0.0,0.0,0.0177,0.0006,0.0,0.0,0.0,0.0,0.0,0.0
inhaltsbezogen,38,0.0006,0.0001,0.0,0.003,0.0,0.0001,0.0,0.0,0.0076,0.0008
nutzen,38,0.0,0.0,0.0114,0.0005,0.0024,0.0,0.0,0.0,0.0,0.0
kategorie,36,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
courage,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151,0.0
verständnis,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0,0.0,0.0
eth,35,0.0,0.0,0.0,0.0001,0.0004,0.0,0.0154,0.0001,0.0,0.0
naturrecht,35,0.0,0.0,0.0,0.0002,0.0,0.0,0.0152,0.0,0.0,0.0
leitperspektiven,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0
verteilen,32,0.0,0.0,0.0,0.0,0.0004,0.0,0.0014,0.0018,0.0083,0.0
fachbezoge,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098,0.0,0.0
ressource,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082
inklusion,29,0.0007,0.0,0.0,0.0,0.0,0.0117,0.0,0.0,0.0,0.0
sprachbildung,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096,0.0,0.0
blick,29,0.0,0.0,0.0,0.0003,0.0012,0.0,0.0,0.0012,0.0091,0.0
erziehung,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0
kind,28,0.0,0.0009,0.0,0.0,0.0,0.0,0.0002,0.0082,0.0,0.0
thematisch,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081
erweitert,27,0.0,0.0006,0.0119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
interkulturelle,26,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0077,0.0,0.0
versus,26,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0
integration,25,0.0,0.0,0.0,0.0,0.0,0.0123,0.0,0.0,0.0,0.0
konfliktbewältigung,25,0.0009,0.0,0.0,0.0,0.0,0.0,0.0101,0.0,0.0,0.0
übergang,24,0.0,0.0,0.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rechtserziehung,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084,0.0,0.0
sicht,24,0.0,0.0,0.0099,0.0004,0.0001,0.0,0.0,0.0,0.0,0.0
gleichberechtigung,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0111,0.0,0.0,0.0
zugang,23,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0095,0.0
beeinfluss,21,0.0,0.0,0.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fachkonzept,20,0.0,0.0,0.0,0.0,0.0,0.0159,0.0,0.0,0.0,0.0
mittelpunkt,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092,0.0
wohlstandsverteilung,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0,0.0
bedarf,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087,0.0
