rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,norm,509,230.59081047098292,0.07407380756830252
2,wert,511,202.3712484709594,0.06500870041601829
3,leben,251,87.44817992971306,0.028091404159087213
4,pflicht,68,51.37480332949327,0.01650337794431384
5,gerechtigkeit,197,50.59718038717203,0.016253578344440155
6,ethik,635,46.94171468204449,0.015079315316953982
7,lernen,74,43.49657301028203,0.013972615701655191
8,glück,237,43.097285594159004,0.013844350662966395
9,funktion,77,42.26774510436594,0.013577873336807818
10,frage,314,41.77914698155725,0.013420918585431377
11,begriff,157,40.70080880367694,0.013074518767855337
12,regel,171,40.301115144603514,0.012946123229767745
13,wertvorstellung,78,39.2961157297203,0.012623282379725789
14,bereich,51,37.42069053651111,0.012020830423436726
15,ethisch,537,34.34200327746879,0.01103184874145429
16,bedeutung,138,33.200586141501475,0.010665185763375877
17,unterschiedlich,116,32.12060754596968,0.010318258986459177
18,verhältnis,59,31.506649470723612,0.010121034247850151
19,sozial,93,30.215508406462984,0.009706274724076284
20,dimension,61,29.33505272189361,0.009423441662264323
