rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,ethisch,537,185.90946364209805,0.043788359890564454
2,urteil,214,149.78917596789566,0.03528073405461675
3,argumentation,109,106.20836373431102,0.025015886569062562
4,prinzip,149,102.43382680994074,0.024126847474297924
5,position,137,74.80094965533956,0.017618311835752645
6,entwickeln,119,64.59478642021494,0.015214393605415263
7,begründen,129,62.00373939832425,0.014604108914871766
8,historisch,67,61.90702328424157,0.014581328794227546
9,verschieden,193,57.069819779179795,0.013441993529663956
10,zusammenhang,100,48.95871464965429,0.011531536775264285
11,relevant,152,47.18003534093574,0.011112593875993657
12,perspektive,161,47.09685999196044,0.011093003092159407
13,untersuchen,84,46.60641728777173,0.010977486209823278
14,urteilsfähigkeit,75,45.027421764989974,0.01060557601836436
15,kulturell,48,43.756612401465866,0.010306254742985821
16,argumentieren,140,42.42205983034472,0.009991919651418714
17,handlung,207,41.398921163648986,0.009750933725917501
18,wertvorstellung,78,39.8739166198497,0.009391740350333432
19,unterschiedlich,116,38.56586136557578,0.009083646329142783
20,einordnen,37,37.63072737619543,0.008863388667856015
