term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12
gleichheit,103,0.0,0.0,0.0,0.0001,0.0025,0.0205,0.0001,0.0,0.0,0.0001,0.0,0.0
individuell,102,0.0,0.0,0.0,0.0001,0.0,0.0054,0.0001,0.0212,0.0,0.0026,0.0,0.0
unterschiedlich,100,0.0059,0.004,0.0,0.0086,0.0,0.0036,0.009,0.0,0.0085,0.0003,0.0039,0.0
willensfreiheit,100,0.0,0.0,0.0202,0.0049,0.0085,0.0,0.0001,0.0,0.0013,0.0001,0.0,0.0029
form,99,0.0,0.0007,0.0024,0.0168,0.0108,0.0,0.0001,0.0074,0.0,0.0032,0.0,0.0
menschenrecht,97,0.0016,0.0,0.0009,0.0146,0.0066,0.0104,0.0001,0.0001,0.0,0.0001,0.0,0.0
menschlich,97,0.0,0.0,0.0098,0.0,0.0,0.0,0.0001,0.002,0.0089,0.0001,0.0039,0.0102
natur,95,0.0,0.0003,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0028,0.0335,0.0001
europäisch,93,0.0,0.0376,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0
entwicklung,91,0.0,0.0,0.0,0.0,0.0,0.0155,0.0001,0.0021,0.0,0.0032,0.0,0.0
zusammenleben,90,0.0102,0.0,0.0,0.0,0.0,0.0,0.0001,0.0122,0.012,0.0001,0.0,0.0013
moralisch,88,0.0199,0.0,0.0067,0.0,0.0,0.0,0.0041,0.0,0.0,0.0001,0.0,0.0065
herrschaft,87,0.0,0.021,0.0,0.0,0.0,0.0043,0.0001,0.0,0.0025,0.0001,0.0015,0.0
rolle,86,0.0086,0.0,0.004,0.0,0.0075,0.0012,0.0087,0.0042,0.0,0.0001,0.0028,0.0
sicherheit,86,0.0,0.0016,0.0,0.0026,0.0,0.0171,0.0001,0.0,0.0,0.0001,0.0,0.0
europa,84,0.0,0.0189,0.0,0.0,0.0208,0.0012,0.0001,0.0,0.0,0.0001,0.0,0.0
vernunft,83,0.0079,0.0022,0.0021,0.0,0.0159,0.0,0.0001,0.0,0.0094,0.0001,0.0,0.0031
handlungsfreiheit,82,0.0,0.0,0.0166,0.0,0.007,0.0,0.0001,0.0,0.0,0.0099,0.0,0.0015
technik,82,0.0,0.0,0.0015,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0139,0.0121
wille,82,0.0055,0.0,0.0219,0.0,0.0,0.0,0.0001,0.0024,0.0001,0.0001,0.0,0.0
grenze,81,0.0,0.0,0.0012,0.0009,0.0001,0.0,0.0136,0.007,0.0,0.0072,0.0,0.007
auseinandersetzung,81,0.0,0.0,0.003,0.0004,0.0,0.0038,0.0001,0.0012,0.0,0.0001,0.0152,0.0022
denken,80,0.0068,0.0,0.0,0.0,0.0,0.0016,0.0001,0.0132,0.003,0.0001,0.0,0.0007
deutschland,80,0.0,0.0,0.0,0.0,0.0,0.0176,0.0001,0.0,0.0,0.0001,0.0,0.0
religiös,78,0.0,0.006,0.0032,0.0,0.0,0.0,0.0319,0.0,0.0,0.003,0.0013,0.0
glück,78,0.0,0.0,0.0,0.0034,0.0,0.0,0.0001,0.0021,0.0178,0.0055,0.0067,0.0002
medium,78,0.0,0.0,0.0,0.0082,0.0,0.0018,0.0001,0.0094,0.0,0.0001,0.0039,0.0026
politik,78,0.0,0.0,0.0,0.0,0.0,0.0169,0.0001,0.0,0.0,0.0001,0.0,0.0
identität,77,0.0016,0.0,0.0,0.018,0.0064,0.0,0.0001,0.0032,0.0,0.0044,0.0,0.0001
eth,77,0.0,0.0057,0.0,0.0243,0.0083,0.0,0.0001,0.0,0.0,0.0001,0.0044,0.0
demokratisch,75,0.0,0.0,0.0,0.0,0.0,0.0175,0.0001,0.0,0.0,0.0001,0.0,0.0
inhalt,73,0.0,0.0053,0.0022,0.0084,0.0,0.0,0.0001,0.0,0.0,0.0181,0.0013,0.0015
position,73,0.0,0.0,0.0064,0.0,0.0,0.0041,0.0001,0.0,0.0154,0.0001,0.0,0.0005
abhängigkeit,71,0.0068,0.0,0.0,0.002,0.0131,0.0,0.0001,0.0014,0.0,0.0001,0.0064,0.0
handlung,71,0.0,0.0,0.0,0.0076,0.005,0.0,0.0001,0.0031,0.0,0.0001,0.0,0.0093
umgang,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0064,0.0,0.0041,0.0121,0.003
ziel,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.019,0.0,0.0001,0.0014,0.0
folge,71,0.0027,0.0008,0.0,0.0,0.0216,0.0014,0.0001,0.0,0.0028,0.0001,0.0,0.0027
spannungsfeld,70,0.0,0.0,0.0,0.0087,0.0,0.0,0.0001,0.0112,0.0037,0.0001,0.0013,0.0
bne,69,0.0,0.0,0.0,0.0088,0.0,0.0076,0.0001,0.0005,0.0001,0.0017,0.0026,0.0008
staat,68,0.0,0.0155,0.0,0.0,0.0,0.0,0.0001,0.009,0.0006,0.0001,0.0,0.0
bedürfnis,67,0.0,0.0,0.0,0.016,0.0,0.0,0.0001,0.0019,0.0019,0.0001,0.0,0.0082
anthropologie,66,0.0,0.0,0.0036,0.0,0.0,0.0,0.0001,0.0,0.0076,0.0001,0.0154,0.0
sinn,66,0.0182,0.0,0.002,0.0,0.0,0.0,0.0001,0.0025,0.0,0.0001,0.0,0.005
voraussetzung,66,0.0,0.0,0.0,0.0,0.0,0.0037,0.0001,0.0003,0.0,0.0001,0.0,0.0145
zentral,66,0.0247,0.0,0.0019,0.0018,0.0,0.0018,0.0001,0.0,0.0,0.0001,0.0,0.0
kultur,65,0.0,0.0102,0.0035,0.0052,0.0,0.0019,0.0035,0.0,0.0,0.0001,0.0014,0.0
allgemein,64,0.0,0.0,0.0106,0.0,0.0,0.0016,0.0001,0.0,0.0017,0.0001,0.0088,0.0
solidarität,64,0.0,0.0,0.0,0.0009,0.0,0.0118,0.0001,0.0,0.0,0.0038,0.0,0.0
kant,64,0.0177,0.0,0.0062,0.0,0.0001,0.0,0.0001,0.0,0.0035,0.0001,0.0,0.0
vorstellung,64,0.0057,0.0,0.0,0.0063,0.0,0.0013,0.0024,0.0,0.0,0.0001,0.0092,0.0017
frieden,64,0.0,0.0,0.0,0.0,0.0,0.0122,0.0001,0.0023,0.0,0.0001,0.0,0.0
ökonomisch,62,0.0,0.0,0.0,0.0,0.0,0.0016,0.0083,0.0,0.0,0.0367,0.0,0.0
geschichte,60,0.0,0.0035,0.0,0.0094,0.009,0.0008,0.0001,0.0,0.0039,0.0001,0.0,0.0
deutsch,58,0.0,0.0139,0.0,0.0041,0.0,0.003,0.0001,0.0,0.0,0.0001,0.0,0.0
gott,57,0.0,0.019,0.0,0.0,0.0,0.0,0.0001,0.0,0.0023,0.0001,0.0,0.0
pflicht,57,0.0123,0.0,0.0,0.0,0.0,0.0,0.0001,0.0088,0.0,0.0001,0.0,0.0
gewissen,56,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0038,0.0,0.0001,0.0,0.0
beziehung,55,0.0043,0.0,0.0,0.0009,0.0,0.0,0.0001,0.0,0.0,0.0138,0.0091,0.0
kontext,55,0.0025,0.0,0.0011,0.0008,0.0,0.0,0.0001,0.001,0.0019,0.011,0.0038,0.0037
moral,55,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0201,0.0001,0.0046,0.0
negativ,55,0.0,0.0,0.0194,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0
fähigkeit,55,0.0011,0.0,0.0,0.0001,0.0,0.0034,0.0001,0.0,0.0,0.0065,0.0,0.0077
angewandte,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0151,0.0001,0.0079,0.0
toleranz,54,0.0069,0.0,0.0,0.0119,0.0,0.0013,0.0001,0.0,0.0,0.0001,0.0,0.0019
idee,53,0.0186,0.0,0.0048,0.0,0.0,0.0,0.0001,0.0,0.0018,0.0001,0.0,0.0001
streben,53,0.0,0.0105,0.0,0.0,0.0,0.0,0.0062,0.002,0.0018,0.0001,0.0,0.0019
dimension,53,0.0,0.0123,0.0,0.0,0.0006,0.0,0.0036,0.0,0.0,0.0014,0.0,0.0037
familie,53,0.0028,0.0,0.0,0.0168,0.0,0.0,0.0001,0.0045,0.0,0.0001,0.0,0.0
positiv,53,0.0,0.0,0.0178,0.0,0.0,0.0006,0.0001,0.0,0.0,0.0001,0.0,0.0
einheit,51,0.0,0.017,0.0,0.0,0.0,0.0012,0.0001,0.0,0.0,0.0001,0.0,0.0
grundgesetz,50,0.0,0.0,0.0,0.0029,0.0,0.0103,0.0001,0.0,0.0,0.0001,0.0,0.0
entscheidung,50,0.001,0.0,0.0,0.0024,0.0008,0.0022,0.0154,0.0,0.0056,0.0001,0.0,0.0
erschließen,48,0.0185,0.0,0.0,0.0049,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0
jahrhundert,47,0.0,0.0157,0.0,0.0,0.0,0.0013,0.0001,0.0,0.0,0.0001,0.0,0.0
bürgertum,46,0.0,0.0,0.0,0.0,0.0282,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0
wesen,46,0.0,0.0,0.0111,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0048
moralphilosophie,45,0.0023,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0155,0.0001,0.0023,0.0
iii,42,0.0,0.0,0.0089,0.0,0.0,0.0,0.0001,0.0003,0.0,0.0001,0.0057,0.0
konkretisierung,42,0.0,0.0,0.01,0.0,0.0,0.0,0.0001,0.0038,0.0,0.0001,0.0,0.0
marktwirtschaft,42,0.0,0.0,0.0,0.0,0.0,0.0013,0.0001,0.0,0.0,0.0366,0.0,0.0
rev,41,0.0,0.016,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0
kommunikation,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.006,0.0,0.0001,0.0091,0.0
vergleich,40,0.0156,0.0,0.0019,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0009
digital,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0047,0.0,0.0001,0.01,0.0
anspruch,39,0.0085,0.0012,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0139,0.0,0.0
aspekt,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0033,0.0095
begründung,39,0.0052,0.0,0.0,0.0004,0.0,0.0,0.0001,0.0,0.013,0.0001,0.0,0.0
kritik,39,0.0,0.0,0.0018,0.0013,0.0,0.0,0.0001,0.0,0.0145,0.0001,0.0,0.0
versus,39,0.0,0.0,0.0,0.0198,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0
wahlmodul,39,0.0,0.0125,0.0004,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0013
wunsch,39,0.0,0.0007,0.0,0.0132,0.0,0.0,0.0001,0.0,0.0006,0.0001,0.0,0.0038
stellung,38,0.0,0.0,0.0,0.0,0.0171,0.0,0.0001,0.0,0.0031,0.0001,0.0,0.0
wirtschaftlich,38,0.0,0.0011,0.0,0.0,0.0,0.0051,0.0016,0.0,0.0,0.0102,0.0,0.0
achtung,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0025,0.0,0.0158,0.0026,0.0
nutzen,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0128,0.0001,0.0,0.0048
inhaltsbezogene,36,0.0,0.0,0.0097,0.0,0.0,0.0,0.0001,0.0026,0.0,0.0001,0.0,0.0
stehen,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0115
begründen,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0012,0.016,0.0001,0.0,0.0
determination,36,0.0,0.0,0.0114,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0011
relevanz,35,0.0,0.0,0.0,0.0,0.011,0.0,0.0001,0.0,0.0056,0.0001,0.0,0.0
erarbeiten,35,0.0011,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0151,0.0001,0.0,0.0
bleiben,34,0.0,0.0,0.0091,0.0006,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0012,0.0015
bundesrepublik,34,0.0,0.0,0.0,0.0,0.0,0.008,0.0001,0.0,0.0,0.0001,0.0,0.0
lebensform,34,0.0018,0.0,0.0001,0.0126,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0
verfassung,34,0.0,0.001,0.0,0.0,0.0132,0.0021,0.0001,0.0,0.0,0.0001,0.0,0.0
menschenbild,34,0.0148,0.0015,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0
rrk,32,0.0,0.0118,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0
aufgabe,32,0.0,0.0,0.0,0.0106,0.0,0.0,0.0001,0.0004,0.0,0.0018,0.0026,0.0
sucht,32,0.0,0.0,0.0,0.0015,0.0135,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0
utilitarismus,32,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0151,0.0001,0.0,0.0
akzeptanz,31,0.0,0.0,0.0,0.0132,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0
konkret,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0169,0.0016,0.0,0.0001,0.0013,0.0
pflichtethik,30,0.0015,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0126,0.0001,0.0,0.0
sexualität,29,0.0,0.0,0.0,0.0127,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0
strukturierend,29,0.0,0.011,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0
jugendliche,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0098,0.0,0.0001,0.0,0.0001
kirche,29,0.0,0.0106,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0
verständnis,29,0.0,0.0,0.0,0.0,0.0,0.001,0.0001,0.0,0.0,0.0001,0.0,0.0082
liebe,29,0.0,0.0,0.0,0.0117,0.0,0.0,0.0001,0.0,0.0009,0.0001,0.0,0.0
person,29,0.0102,0.0,0.0,0.0037,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0002
selbstfindung,28,0.0,0.0,0.0,0.0111,0.0008,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0
identifizieren,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.003,0.0116,0.0024,0.0
utopie,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0083
verantwortungsethik,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0128,0.0001,0.0,0.0
ökologie,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0106,0.0
glaube,26,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0006,0.0001,0.0092,0.0
art,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0087
ausgleich,26,0.0,0.0,0.0,0.0,0.0,0.0015,0.0001,0.0,0.0,0.0147,0.0,0.0014
insbesondere,26,0.0,0.0,0.0011,0.0,0.0,0.0023,0.0119,0.0,0.0,0.0001,0.0,0.0
international,26,0.0,0.0115,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0
alltag,24,0.0,0.0,0.0,0.0121,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0
sicht,24,0.0,0.0,0.0,0.0,0.0091,0.0,0.0034,0.0,0.0,0.0001,0.0,0.0
nationalstaat,24,0.0,0.0023,0.0,0.0,0.0117,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0
spannung,23,0.0,0.0,0.0,0.0,0.0109,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0
inhaltsfeld,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0025,0.0,0.01,0.0,0.0
weltanschaulich,23,0.0,0.0017,0.0,0.0,0.0,0.0,0.0133,0.0,0.0,0.0001,0.0,0.0
wertvorstellung,22,0.0111,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0
geschlecht,19,0.0,0.0,0.0,0.0,0.0,0.0003,0.0001,0.0003,0.0,0.0118,0.0,0.0
andererseits,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0086,0.0,0.0,0.0001,0.0,0.0034
fachübergreifend,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0124,0.0,0.0
gemeinde,18,0.0114,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0
kinderrecht,17,0.0,0.0,0.0,0.0,0.0097,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0
alter,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.011,0.0,0.0
herkunft,16,0.0002,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0109,0.0,0.0
längsschnitt,15,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0001,0.0,0.0
aufstand,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0104,0.0,0.0,0.0001,0.0,0.0
bekenntnis,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0093,0.0,0.0,0.0001,0.0,0.0
markt,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0116,0.0,0.0
protest,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0104,0.0,0.0,0.0001,0.0,0.0
bedürfen,12,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0001,0.0,0.0
weisen,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0093,0.0,0.0,0.0001,0.0,0.0
