term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12
phänomen,107,0.0001,0.0121,0.0,0.0,0.0001,0.017,0.0001,0.0044,0.0015,0.0018,0.0,0.0018
möglichkeit,106,0.0001,0.0001,0.0162,0.0011,0.0001,0.0,0.0001,0.0,0.0,0.0054,0.0067,0.0062
inhalt,105,0.0001,0.0001,0.0027,0.0,0.0166,0.0032,0.0001,0.0,0.0008,0.0035,0.0046,0.0088
einstellung,101,0.0001,0.0064,0.0114,0.0,0.0001,0.0066,0.0052,0.0,0.0117,0.0006,0.0,0.0
modell,101,0.0001,0.0092,0.0,0.0,0.0001,0.0084,0.0056,0.0005,0.0004,0.0151,0.0,0.0
angemessen,99,0.0001,0.0001,0.0099,0.0,0.0001,0.0,0.007,0.0,0.0262,0.0,0.0,0.0
tier,97,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0146,0.0073,0.0,0.0083,0.0,0.0065
entscheidung,96,0.0001,0.0001,0.0117,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0136
politisch,95,0.0001,0.0001,0.0316,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0031
gesellschaft,92,0.0001,0.001,0.0052,0.0,0.0001,0.0,0.0001,0.0,0.0033,0.0,0.0115,0.0095
biologisch,89,0.0001,0.0165,0.0002,0.0,0.0001,0.0,0.0001,0.0013,0.0,0.003,0.0,0.0099
ableit,86,0.0687,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
verantwortung,86,0.0001,0.0067,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0108,0.0023,0.0001,0.0083
mechanik,86,0.0683,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
zusammenhang,86,0.0001,0.0112,0.0074,0.0,0.0001,0.0,0.0016,0.0,0.0,0.0105,0.0,0.0023
maßnahme,85,0.0001,0.0043,0.0016,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0046,0.0,0.0123
form,80,0.0001,0.0001,0.0,0.0,0.0001,0.0021,0.0058,0.0008,0.0,0.007,0.0118,0.0035
begründen,78,0.0001,0.0054,0.0045,0.0008,0.0001,0.0,0.0001,0.004,0.0,0.0,0.0004,0.0092
ultimat,77,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0301,0.0,0.0,0.0,0.0
individuell,76,0.0001,0.0033,0.0,0.0,0.0025,0.0089,0.0001,0.0,0.0071,0.0,0.0,0.004
medium,76,0.0056,0.0001,0.0061,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0057,0.017,0.0001
leben,74,0.0001,0.0001,0.0,0.0,0.0001,0.0015,0.0001,0.0028,0.0,0.0034,0.0112,0.0055
straßenverkehr,73,0.058,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
umgang,73,0.0001,0.0001,0.0065,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0149,0.0052
natur,73,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0024,0.0005,0.0,0.0,0.0001,0.0139
nachhaltig,72,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0064,0.0,0.0103
proximat,72,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0282,0.0,0.0,0.0,0.0
psychisch,72,0.0001,0.0042,0.0,0.0,0.0037,0.0176,0.0001,0.0,0.0,0.0,0.0,0.0
gesundheit,70,0.0001,0.011,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0021,0.0,0.0093
grundlegend,69,0.0001,0.0001,0.0004,0.0,0.0016,0.0049,0.0039,0.0017,0.0044,0.0074,0.0014,0.0006
gruppe,68,0.0001,0.0001,0.0,0.0,0.0001,0.0015,0.0001,0.0,0.0253,0.0,0.0,0.0008
situation,68,0.0021,0.0001,0.0042,0.0363,0.0001,0.0,0.0001,0.0,0.0112,0.0,0.0,0.0032
bewertung,68,0.0163,0.0195,0.0,0.0,0.0001,0.0,0.0051,0.0,0.0,0.0008,0.0,0.0014
organismus,68,0.0001,0.0038,0.0,0.0,0.0001,0.0,0.0196,0.0068,0.0,0.0059,0.0,0.0
naturwissenschaftlich,67,0.0001,0.0001,0.0,0.0,0.0001,0.0012,0.0001,0.0,0.0,0.0004,0.0,0.0129
rolle,66,0.0001,0.0001,0.0,0.0368,0.0001,0.0,0.0001,0.0,0.0104,0.0,0.0124,0.0
erklärung,66,0.0001,0.0001,0.0,0.0,0.0002,0.0077,0.0068,0.011,0.0,0.0,0.0,0.0006
funktion,66,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0038,0.0012,0.0,0.0171,0.0005,0.0
sicher,65,0.0516,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
perspektive,65,0.0001,0.0001,0.0,0.0,0.0001,0.0096,0.0001,0.0,0.0,0.0,0.0,0.0068
sicherheitsgurte,64,0.0508,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
information,64,0.0001,0.0001,0.0,0.0,0.0001,0.0015,0.0001,0.0025,0.0,0.0106,0.0001,0.0037
verstehen,63,0.0001,0.0001,0.0014,0.0,0.0001,0.0031,0.0001,0.0,0.017,0.0,0.0002,0.0014
zeigen,63,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0027,0.0096,0.0,0.0097,0.0027
theorie,62,0.0001,0.0001,0.0007,0.0,0.0155,0.0066,0.0088,0.0,0.0025,0.0,0.0,0.0
kontext,61,0.0001,0.0026,0.0,0.0,0.0001,0.0103,0.0001,0.0,0.0036,0.0,0.0054,0.0
ausgewählt,60,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0115,0.0011,0.0044
auswirkung,60,0.0001,0.0001,0.0023,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0017,0.0109
interesse,59,0.0005,0.0001,0.0022,0.0641,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0039
folge,59,0.0001,0.0021,0.0,0.0,0.0001,0.0007,0.0001,0.0,0.0001,0.0046,0.0,0.0078
problem,57,0.0092,0.0001,0.0005,0.0,0.0001,0.0017,0.0001,0.0,0.0043,0.0,0.0049,0.004
adaptiv,54,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0212,0.0,0.0,0.0,0.0
umwelt,54,0.0001,0.0019,0.0,0.0,0.0001,0.0005,0.0064,0.0,0.0,0.0078,0.0,0.0031
kostennutzenanalyse,53,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0026,0.0195,0.0,0.0,0.0,0.0
historisch,52,0.0001,0.0007,0.0094,0.0,0.0001,0.0064,0.0013,0.0,0.0,0.0,0.0,0.0
konflikt,52,0.0001,0.0001,0.0078,0.0,0.0001,0.0,0.0001,0.0,0.0126,0.0,0.0008,0.0
wissenschaftlich,52,0.0001,0.0001,0.0,0.0,0.0065,0.0115,0.0001,0.0014,0.0,0.0,0.0,0.0
ökonomisch,52,0.0001,0.0001,0.0145,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0033
fitness,52,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0204,0.0,0.0,0.0,0.0
vertreten,51,0.0002,0.0001,0.0135,0.0479,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
system,50,0.0001,0.0001,0.0,0.0,0.0001,0.003,0.0001,0.0,0.0,0.0093,0.0001,0.0021
vorstellung,50,0.0032,0.0001,0.0038,0.0001,0.0001,0.0,0.0001,0.0047,0.0,0.0,0.0108,0.0
entstehung,50,0.0001,0.0021,0.0,0.0,0.0001,0.0,0.0001,0.0082,0.0,0.0,0.0131,0.0
reproduktiv,50,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0196,0.0,0.0,0.0,0.0
angepasstheit,48,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0095,0.0,0.007,0.0,0.0
anwenden,47,0.0001,0.0001,0.0,0.0,0.0001,0.0027,0.0096,0.0,0.0,0.0067,0.0,0.001
art,47,0.0001,0.0001,0.0027,0.0,0.0018,0.0,0.0001,0.011,0.0,0.0026,0.0001,0.0
setzen,46,0.0001,0.0097,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0048,0.0,0.0093,0.0
fortpflanzung,46,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0095,0.0,0.0028
meinung,45,0.0001,0.0001,0.0112,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0073,0.0
treffen,44,0.0001,0.0001,0.0088,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0042
ermöglichen,44,0.0001,0.0001,0.0,0.0,0.0001,0.0084,0.0001,0.0021,0.0,0.0026,0.0,0.0
wahrnehmung,43,0.0001,0.0132,0.0,0.0,0.0001,0.0038,0.0001,0.0,0.0,0.0028,0.0,0.0
paradigm,43,0.0001,0.0001,0.0,0.0,0.0131,0.0073,0.0001,0.0,0.0,0.0,0.0,0.0
fachlich,43,0.0001,0.0018,0.0,0.0,0.0001,0.0,0.0049,0.0,0.014,0.0,0.0,0.0
aggression,42,0.0001,0.0001,0.0,0.0,0.0166,0.0,0.0001,0.0075,0.0,0.0,0.0001,0.0
demokratisch,42,0.0037,0.0001,0.0101,0.0358,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
merkmal,42,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0042,0.0,0.0088,0.0013,0.0
moralisch,42,0.0001,0.0114,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0076,0.0011
aussage,41,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0085
toleranz,41,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0167,0.0,0.0,0.0
darstellung,41,0.0245,0.0047,0.0,0.0,0.0001,0.0,0.0001,0.0012,0.0,0.0,0.0,0.0
empathie,41,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.011,0.0,0.0068,0.0
wirtschaftlich,41,0.0001,0.0001,0.0084,0.0,0.0001,0.0008,0.0001,0.0001,0.0001,0.0,0.0001,0.0039
abweichend,40,0.0001,0.0001,0.0041,0.0,0.0001,0.0017,0.0005,0.0,0.0,0.0,0.0123,0.0
sachgerecht,40,0.0001,0.0001,0.0,0.0,0.0001,0.005,0.0116,0.0,0.0,0.0,0.0,0.0017
bau,40,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0023,0.0,0.0095,0.0,0.0003
einschätzen,40,0.0001,0.0001,0.0099,0.0,0.0001,0.0035,0.0001,0.0,0.0,0.0,0.0,0.0
analyse,39,0.0001,0.0001,0.0,0.0002,0.0001,0.0097,0.0011,0.0017,0.0,0.0,0.0,0.0
beziehung,39,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0005,0.0,0.0041,0.0119,0.0
geeignet,39,0.0001,0.0001,0.0,0.0,0.0001,0.0077,0.0001,0.0,0.0,0.0,0.0061,0.0
untersuchung,38,0.0001,0.0127,0.0,0.0,0.0001,0.0,0.0055,0.0,0.0,0.0034,0.0,0.0
fremd,38,0.0001,0.0001,0.0,0.0,0.0001,0.0021,0.0001,0.0,0.0,0.0,0.012,0.0011
beobachtung,37,0.0001,0.0097,0.0,0.0,0.0001,0.0,0.0001,0.0013,0.0,0.0045,0.0017,0.0
weise,37,0.0001,0.0001,0.0,0.0,0.0001,0.0017,0.0001,0.0,0.0126,0.0,0.0,0.0
ethisch,37,0.0001,0.0125,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0008,0.0,0.003
positiv,37,0.0001,0.0001,0.0012,0.0,0.0001,0.0091,0.0001,0.0,0.0,0.0,0.0,0.0
alltag,36,0.0032,0.0001,0.0,0.0,0.0137,0.0,0.0001,0.0,0.0,0.0,0.0016,0.0021
kognitiv,36,0.0001,0.0001,0.0,0.0,0.0067,0.0011,0.0193,0.0,0.0,0.0,0.0,0.0
verweis,36,0.0287,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
vielfalt,35,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0022,0.0,0.0088,0.0,0.0
bestimmt,34,0.0001,0.0028,0.0,0.0,0.0001,0.0,0.0111,0.0,0.0018,0.0,0.0044,0.0003
schwerpunkt,33,0.0001,0.0145,0.0,0.0,0.0001,0.0,0.0028,0.0,0.0,0.0,0.0,0.0013
sozialverhalten,33,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.013,0.0,0.0,0.0,0.0
ernährung,33,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0096,0.0,0.0
altruismus,32,0.0001,0.0015,0.0,0.0,0.0001,0.0,0.014,0.0051,0.0,0.0,0.0,0.0
aspekt,32,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0096,0.0,0.0
verwandtschaft,32,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0126,0.0,0.0,0.0,0.0
nachfolgend,31,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0127,0.0,0.0,0.0
position,31,0.0001,0.0031,0.0067,0.0574,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
prosozial,31,0.0001,0.0001,0.0,0.0,0.0043,0.0,0.0211,0.0,0.0,0.0,0.0,0.0
gemeinschaft,30,0.0001,0.0001,0.0,0.0,0.0001,0.0014,0.0001,0.0,0.0,0.0,0.0117,0.0
versetzen,30,0.0001,0.0001,0.0004,0.0363,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0082,0.0
freiheit,30,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0111,0.0,0.0,0.0003
umgehen,29,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0119,0.0,0.0,0.0
erfahrung,29,0.0001,0.0001,0.0006,0.0,0.0139,0.0,0.0001,0.0,0.0,0.002,0.0,0.0004
gegenstand,29,0.0001,0.0007,0.0019,0.0,0.0123,0.0,0.0001,0.0,0.0012,0.0009,0.0,0.0
handlung,28,0.0001,0.0091,0.0011,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0018,0.0011
stellen,28,0.0001,0.0001,0.001,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0124,0.0
bereitschaft,28,0.0001,0.0001,0.0104,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
wissenschaft,28,0.0001,0.0001,0.0,0.0,0.0141,0.0018,0.0001,0.0009,0.0,0.0,0.0,0.0
respekt,27,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.011,0.0,0.0,0.0
beziehen,27,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0148,0.0033,0.0,0.0,0.0,0.0
solidarität,26,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0126,0.0
erfolgreich,26,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0107,0.0,0.0,0.0
respektieren,25,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0122,0.0
gewalt,25,0.0001,0.0001,0.0015,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0104,0.0
artbegriff,25,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0099,0.0,0.0,0.0,0.0
umfeld,25,0.0001,0.0001,0.0005,0.0,0.0001,0.0,0.0001,0.0,0.0012,0.0,0.0105,0.0
vertrauen,25,0.0001,0.0001,0.009,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0
endogen,25,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0099,0.0,0.0,0.0,0.0
beurteilung,24,0.0001,0.009,0.0,0.0,0.0001,0.0,0.0048,0.0,0.0,0.0,0.0,0.0008
demokratie,24,0.0001,0.0001,0.0092,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
denkweise,24,0.0001,0.0001,0.0,0.0613,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
lerngruppe,23,0.0001,0.0001,0.0,0.0,0.0133,0.0,0.0001,0.0,0.0,0.0,0.0,0.0009
wichtig,23,0.0001,0.0007,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0008,0.0098,0.0
evolutionstheorie,23,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0091,0.0,0.0,0.0,0.0
primat,23,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0091,0.0,0.0,0.0,0.0
sicht,22,0.0001,0.0001,0.0,0.0,0.012,0.0,0.0001,0.0,0.0,0.0,0.0,0.0011
akteur,21,0.0146,0.0001,0.0,0.0,0.0001,0.0013,0.0001,0.0,0.0,0.0,0.0,0.0
anregung,21,0.0001,0.0001,0.0,0.0,0.0126,0.0,0.0001,0.0012,0.0,0.0,0.0,0.0
ansatz,21,0.0001,0.0007,0.0,0.0,0.0115,0.0,0.0001,0.0,0.0016,0.0,0.0,0.0
fall,21,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.011,0.0,0.0,0.0,0.0011,0.0013
psychologieunterricht,21,0.0001,0.0001,0.0,0.0,0.0107,0.0018,0.0001,0.0,0.0,0.0,0.0,0.0
international,20,0.0098,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0029,0.0,0.0
mobilität,20,0.0163,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
sexualverhalt,19,0.0001,0.0037,0.0,0.0,0.0001,0.0,0.0095,0.0,0.0,0.0004,0.0,0.0
vernetzung,19,0.0001,0.0001,0.0,0.0,0.0001,0.0015,0.0088,0.0011,0.0,0.0,0.0,0.0
sinnesphysiologisch,18,0.0001,0.0109,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
kinematik,18,0.0144,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
erschließen,18,0.0001,0.0112,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
privat,18,0.0154,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
zunehmend,16,0.047,0.0001,0.0021,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
normativ,16,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0114,0.0,0.0009,0.0,0.0,0.0
förderung,16,0.0001,0.0001,0.0,0.0,0.0114,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
sinnesorgan,15,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0088,0.0,0.0,0.0012,0.0,0.0
stark,15,0.0001,0.0001,0.0,0.0,0.0108,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
behaviorismus,15,0.0001,0.0001,0.0,0.0,0.0109,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
unangemessen,15,0.0001,0.0001,0.0,0.0,0.0107,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
veranschaulichen,15,0.0113,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0005,0.0,0.0,0.0,0.0
mmunikation,15,0.0001,0.0019,0.0,0.0,0.0001,0.0,0.0096,0.0,0.0,0.0,0.0,0.0
intra,14,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0088,0.0012,0.0,0.0,0.0,0.0
wertvorstellung,14,0.0057,0.0001,0.0,0.0348,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
physik,13,0.0105,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
gesundheitsschutz,12,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0096,0.0,0.0,0.0,0.0,0.0
grundordnung,11,0.0034,0.0001,0.0,0.0348,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
kontroverse,9,0.0001,0.0001,0.0,0.0354,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
lebensstil,9,0.0001,0.0001,0.0,0.0352,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
alternativ,8,0.0001,0.0001,0.0,0.0351,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
aufgreifen,8,0.0001,0.0001,0.0001,0.0351,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
akzeptieren,7,0.0001,0.0001,0.0,0.0348,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
gleichwertig,6,0.0001,0.0001,0.0,0.0346,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
begründunge,6,0.0001,0.0001,0.0001,0.0346,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
divergierend,6,0.0001,0.0001,0.0,0.0346,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
kommentieren,5,0.0001,0.0001,0.0,0.0344,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
