topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,5,0.1918,277,48.6301
2,3,0.1693,187,35.4003
3,1,0.1573,181,43.0883
4,2,0.1294,145,49.1951
5,4,0.1287,142,57.2252
6,6,0.1232,134,34.9362
7,7,0.1003,88,94.4178
