topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,1,0.1616,27,16.1006
2,7,0.1394,26,15.7578
3,10,0.1391,23,8.1279
4,12,0.1107,20,10.9186
5,2,0.1006,17,12.828
6,4,0.0944,13,19.4598
7,3,0.0717,11,22.4193
8,11,0.0708,11,24.189
9,8,0.0449,5,11.285
10,6,0.0363,4,23.6017
11,9,0.0227,3,17.9239
12,5,0.008,0,1.086
