term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
kontrollieren,27,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0112,0.0268
vorstellung,27,0.0001,0.0001,0.0025,0.0001,0.0003,0.041,0.0012,0.0002,0.0001,0.0005,0.0181,0.0003,0.0124,0.0001,0.0001
erfassen,26,0.0119,0.0001,0.0048,0.0037,0.005,0.0003,0.0012,0.0002,0.0001,0.0005,0.0081,0.0003,0.0004,0.0001,0.0001
kultur,26,0.0001,0.01,0.0517,0.0001,0.0003,0.0003,0.0013,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
wohlstand,26,0.0001,0.0002,0.0046,0.0025,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.076,0.0004,0.0001,0.0001
auslösen,25,0.0001,0.0035,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0274,0.0005,0.0037,0.0003,0.0004,0.0001,0.0001
erleben,25,0.0001,0.0001,0.0002,0.0002,0.0003,0.0003,0.0012,0.0002,0.0171,0.0441,0.0048,0.0003,0.0004,0.0029,0.0001
regel,25,0.0001,0.0001,0.0002,0.0001,0.0005,0.0003,0.0012,0.0002,0.0002,0.0005,0.0266,0.0003,0.0004,0.0001,0.0001
emotion,24,0.0114,0.0001,0.0002,0.0176,0.0003,0.0003,0.0012,0.0002,0.0001,0.0066,0.0021,0.0003,0.0004,0.0001,0.0001
gewissen,24,0.0085,0.0001,0.0124,0.0073,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0118,0.0001,0.0001
grenze,24,0.0127,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0003,0.0001,0.0005,0.0001,0.0331,0.0004,0.0001,0.0001
identifizieren,24,0.0014,0.0001,0.0002,0.0036,0.0003,0.0003,0.0012,0.0002,0.0091,0.0005,0.0001,0.0003,0.0004,0.0001,0.018
verantwortung,24,0.0001,0.001,0.0146,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0016,0.0003,0.0117,0.02,0.0001
vorurteil,24,0.0001,0.0001,0.0002,0.0376,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0012,0.0074,0.0004,0.0001,0.0001
hilfe,23,0.0001,0.0001,0.0034,0.0043,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0048,0.0003,0.0008,0.0069,0.0152
person,23,0.0146,0.0002,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0039,0.0245,0.0001,0.0003,0.0004,0.0001,0.0001
persönlich,23,0.0059,0.0135,0.0004,0.0001,0.0003,0.0246,0.0012,0.0002,0.0001,0.0005,0.0022,0.0003,0.0004,0.0001,0.0001
tier,23,0.0001,0.0309,0.0056,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0052,0.0003,0.0004,0.0002,0.0001
dauer,22,0.0001,0.0001,0.0002,0.0001,0.0116,0.0003,0.0012,0.0002,0.0221,0.0005,0.0001,0.01,0.0004,0.0001,0.0001
gruppe,22,0.0056,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.007,0.0002,0.0005,0.0111,0.0081,0.0077,0.0001,0.0001
emotional,21,0.0001,0.0001,0.0002,0.0048,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0065,0.0465,0.0058,0.0001,0.0001
individuell,21,0.0001,0.016,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0012,0.0003,0.0004,0.0182,0.0001
inhalt,21,0.0001,0.0002,0.0002,0.0001,0.0082,0.0003,0.0012,0.0317,0.0001,0.0005,0.0096,0.0003,0.0004,0.0044,0.0001
wahrnehmen,21,0.0001,0.0044,0.0124,0.0001,0.0003,0.0003,0.0012,0.0276,0.0001,0.0245,0.0001,0.0003,0.0004,0.0042,0.0001
betrachten,20,0.0001,0.0001,0.0002,0.0026,0.0003,0.0003,0.0012,0.0002,0.0234,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
familie,20,0.0026,0.002,0.0046,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0202,0.012,0.0003,0.0004,0.0001,0.0001
formulier,20,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0246,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
insbesondere,20,0.0026,0.0001,0.0002,0.0057,0.0003,0.0003,0.0012,0.0031,0.0001,0.0006,0.0189,0.0003,0.0004,0.0001,0.0001
kognitiv,20,0.0128,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0018,0.0196,0.0004,0.0001,0.0001
konflikt,20,0.0001,0.0093,0.0002,0.0001,0.0003,0.0003,0.0012,0.0119,0.0001,0.0005,0.0138,0.0003,0.0004,0.0001,0.0002
liebe,20,0.0001,0.0001,0.0002,0.0403,0.0003,0.0003,0.0012,0.0031,0.0001,0.0005,0.0005,0.0003,0.0004,0.0001,0.0001
religion,20,0.0013,0.0021,0.0002,0.0001,0.0319,0.0003,0.0012,0.0002,0.0001,0.0005,0.0105,0.0003,0.0006,0.0001,0.0001
stellen,20,0.0001,0.0055,0.0002,0.0001,0.0003,0.0003,0.0012,0.047,0.0001,0.0005,0.0001,0.0126,0.0004,0.0001,0.0001
beziehen,19,0.0087,0.0001,0.0002,0.0001,0.0003,0.0003,0.0427,0.0002,0.0001,0.0005,0.0001,0.0073,0.0004,0.0001,0.003
kompetenzbereich,19,0.0109,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0221,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
lernen,19,0.0001,0.0044,0.0002,0.0026,0.0102,0.0003,0.0012,0.0002,0.0001,0.0245,0.0136,0.0003,0.0061,0.0001,0.0001
position,19,0.0071,0.0006,0.0002,0.0001,0.0084,0.0003,0.0012,0.0003,0.0001,0.0005,0.0001,0.0274,0.0147,0.0001,0.0001
verantwortlich,19,0.012,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0037,0.0003,0.0004,0.0028,0.0001
weise,19,0.0002,0.0074,0.0002,0.0001,0.0042,0.0003,0.0012,0.0002,0.0001,0.0275,0.0001,0.0003,0.0004,0.0001,0.0145
auftauchend,18,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0222,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
glück,18,0.0001,0.0001,0.003,0.0001,0.0003,0.0153,0.0012,0.0002,0.0001,0.0005,0.0001,0.007,0.0679,0.0001,0.0001
häufigkeit,18,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0221,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
intensität,18,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0221,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
kulturell,18,0.0065,0.0001,0.0003,0.0175,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0002,0.0001
male,18,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0221,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
medium,18,0.0001,0.002,0.0223,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0106,0.0003,0.0004,0.0001,0.0001
qualität,18,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0221,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
sammel,18,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0221,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
selbstwahrnehmung,18,0.0135,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0026,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
situationsabhängigkeit,18,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0221,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
umwelt,18,0.0001,0.0001,0.0035,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0114,0.0003,0.0004,0.0101,0.0001
argument,17,0.0001,0.0001,0.0072,0.0031,0.0003,0.0003,0.0012,0.0002,0.0004,0.0005,0.0028,0.0238,0.0117,0.0014,0.0001
denkanstöße,17,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0007,0.0005,0.0001,0.0003,0.0004,0.0223,0.0001
erfahrung,17,0.0042,0.0144,0.0075,0.0001,0.0003,0.0003,0.0012,0.0035,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
klassengemeinschaft,17,0.0001,0.0218,0.0046,0.0001,0.0042,0.0003,0.0012,0.0002,0.0018,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
natur,17,0.0001,0.0001,0.0291,0.0001,0.0003,0.0003,0.0013,0.0002,0.0001,0.0005,0.0039,0.0003,0.0004,0.0015,0.0001
reflexion,17,0.0001,0.0018,0.0044,0.0001,0.0003,0.0003,0.0026,0.0002,0.0001,0.0245,0.0001,0.0003,0.0058,0.0001,0.0143
sehen,17,0.0134,0.0002,0.0002,0.0035,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
sinn,17,0.0001,0.0001,0.0033,0.0001,0.0003,0.0153,0.0012,0.0002,0.0001,0.0005,0.0133,0.0003,0.0004,0.0015,0.0001
treten,17,0.0001,0.0001,0.0002,0.0001,0.0003,0.0226,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.016,0.0001
verstehen,17,0.0001,0.0075,0.0048,0.0001,0.0061,0.0003,0.0012,0.0262,0.0001,0.0005,0.0001,0.0077,0.0004,0.0001,0.0001
voraussetzung,17,0.0138,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0007,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
beenden,16,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0229
entwicklung,16,0.0041,0.0057,0.0002,0.0001,0.0003,0.0003,0.0063,0.0002,0.0001,0.0005,0.0106,0.0003,0.0004,0.0001,0.0001
gerechtigkeit,16,0.0001,0.0057,0.0272,0.0002,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.006,0.0001,0.0001
geschichte,16,0.0024,0.0021,0.0002,0.0144,0.0139,0.0003,0.0493,0.0004,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
kritisch,16,0.0002,0.0048,0.0002,0.0091,0.0003,0.0003,0.0012,0.0002,0.0026,0.0295,0.0019,0.0134,0.0004,0.0001,0.0001
positiv,16,0.0001,0.0001,0.0002,0.0255,0.0003,0.0003,0.0012,0.0003,0.0001,0.0005,0.0001,0.0003,0.0229,0.0001,0.0001
reaktion,16,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0032,0.0005,0.0001,0.0003,0.0004,0.0001,0.0195
satz,16,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0229
sexualität,16,0.0001,0.0001,0.0002,0.0331,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0002,0.0003,0.0004,0.0014,0.0001
norm,15,0.0005,0.0001,0.0002,0.0001,0.0003,0.0226,0.0012,0.0002,0.0026,0.0005,0.0001,0.0003,0.0241,0.0053,0.0001
personale,15,0.0129,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
denken,14,0.0001,0.0048,0.0025,0.017,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.002,0.0001
dimension,14,0.0124,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
entscheidung,14,0.0001,0.0001,0.0025,0.0001,0.0104,0.0003,0.0012,0.0002,0.0001,0.0388,0.0067,0.0003,0.0004,0.0001,0.0001
freiheit,14,0.0002,0.0001,0.0326,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
motiv,14,0.0062,0.0001,0.0063,0.0026,0.0043,0.0003,0.0017,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
potenzial,14,0.0124,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
prüfen,14,0.0001,0.0001,0.0002,0.0133,0.0003,0.0003,0.0012,0.0002,0.0032,0.0005,0.0001,0.0123,0.0061,0.0001,0.0001
rollenspiel,14,0.0001,0.0001,0.0048,0.0216,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
text,14,0.0026,0.0001,0.0127,0.0001,0.0082,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.007,0.0004,0.0001,0.0029
toleranz,14,0.0001,0.0001,0.0002,0.0107,0.0042,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0241,0.0004,0.0001,0.0001
begründen,13,0.0004,0.0001,0.0002,0.0025,0.0289,0.0003,0.0012,0.0031,0.0001,0.0005,0.002,0.0105,0.0004,0.0001,0.0001
beherrschen,13,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0173,0.0001
dar,13,0.0001,0.002,0.0002,0.0001,0.0003,0.0003,0.0012,0.0416,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
konkret,13,0.0001,0.0001,0.0025,0.0001,0.0003,0.031,0.0012,0.0003,0.0001,0.0005,0.0037,0.0003,0.0004,0.0001,0.003
orientierung,13,0.0001,0.0026,0.0133,0.0002,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0081,0.0003,0.0005,0.0002,0.0001
quelle,13,0.0001,0.0219,0.0002,0.0001,0.0156,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0003
urteil,13,0.0001,0.0001,0.0002,0.0036,0.0003,0.0003,0.0012,0.0002,0.0002,0.0005,0.0082,0.0003,0.0232,0.0004,0.0001
deutsch,12,0.0001,0.0051,0.0002,0.01,0.0117,0.0003,0.0557,0.0051,0.0001,0.0006,0.0001,0.0003,0.0004,0.0001,0.0001
gestik,12,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0172
jung,12,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.016,0.0001
körperhaltung,12,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0005,0.0001,0.0172
respekt,12,0.0001,0.0001,0.0002,0.0107,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0209,0.0004,0.0001,0.0001
unbestimmt,12,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.016,0.0001
untersuchen,12,0.0035,0.0001,0.0002,0.008,0.0003,0.0003,0.0012,0.0002,0.0002,0.0005,0.0001,0.0131,0.0004,0.0001,0.0001
unwichtig,12,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.016,0.0001
verdrängen,12,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.016,0.0001
wertvorstellung,12,0.0014,0.0001,0.0002,0.0001,0.0116,0.0003,0.0012,0.0002,0.0001,0.0245,0.006,0.0003,0.0004,0.0001,0.0001
empfindung,11,0.0002,0.0002,0.0002,0.0005,0.0003,0.0003,0.0012,0.0238,0.0001,0.0005,0.0047,0.0003,0.0004,0.0001,0.0001
ethikunterricht,11,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0294,0.008,0.0003,0.0004,0.0001,0.0001
fest,11,0.0001,0.0001,0.0002,0.0001,0.0317,0.0003,0.0012,0.0002,0.0001,0.0005,0.0034,0.0003,0.0004,0.0001,0.0001
moral,11,0.0001,0.0002,0.0007,0.0002,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0423,0.0039,0.0001
persönlichkeit,11,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0156,0.0001
phänomen,11,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0315,0.0001,0.0005,0.0013,0.0003,0.0004,0.0001,0.0001
beispielsweise,10,0.0002,0.0002,0.0002,0.0042,0.0239,0.0003,0.0012,0.0002,0.0026,0.0006,0.0001,0.0003,0.0004,0.0001,0.0001
einfluss,10,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0124,0.0003,0.0004,0.0001,0.0001
entscheiden,10,0.0001,0.0001,0.0071,0.0001,0.0164,0.0039,0.0012,0.0002,0.0026,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
erfolg,10,0.0001,0.0182,0.0002,0.0001,0.0003,0.0003,0.0012,0.0002,0.0007,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
gegebenheit,10,0.0001,0.0001,0.0002,0.0026,0.0003,0.0271,0.0012,0.0007,0.0001,0.0245,0.0001,0.0003,0.0004,0.0001,0.0001
rücksicht,10,0.0001,0.0019,0.0127,0.0037,0.0085,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
sprache,10,0.0001,0.0026,0.0103,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0285,0.0001,0.0001
argumentieren,9,0.0012,0.0001,0.0002,0.0001,0.0003,0.0003,0.0012,0.0031,0.0001,0.0005,0.0001,0.0003,0.0371,0.0006,0.0001
einzeln,9,0.0001,0.0113,0.0002,0.0001,0.0003,0.0003,0.0012,0.0047,0.0001,0.0005,0.0035,0.0003,0.0004,0.0001,0.0002
gedankenexperiment,9,0.0001,0.0114,0.0025,0.0002,0.0003,0.0003,0.0012,0.0002,0.0026,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
identität,9,0.0001,0.0001,0.0045,0.0001,0.0003,0.0226,0.0027,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0029,0.0001
lehrplan,9,0.0001,0.0001,0.0162,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0029,0.0001
menschenbild,9,0.0035,0.0023,0.0002,0.0001,0.0141,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
nennen,9,0.0001,0.0001,0.0002,0.0142,0.0003,0.0003,0.0012,0.0043,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
schreiben,9,0.0001,0.0019,0.0002,0.0164,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
zusammenleben,9,0.0001,0.0005,0.0197,0.0001,0.0003,0.0003,0.0012,0.0002,0.0001,0.0005,0.0001,0.0003,0.0004,0.0001,0.0001
ausgewählt,8,0.0001,0.0036,0.0002,0.0043,0.0003,0.0003,0.0064,0.0002,0.0001,0.0005,0.0041,0.0003,0.0004,0.0001,0.0001
