topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,0,32,50,0,10,92
2,0,14,188,0,29,231
3,0,38,3,1,3,45
4,0,15,0,0,5,20
5,9,27,41,8,45,130
6,12,3,60,0,9,84
7,3,9,19,0,10,41
8,0,24,3,0,1,28
9,18,9,11,0,1,39
10,0,3,35,0,2,40
11,10,23,53,2,26,114
12,7,33,59,1,32,132
13,6,29,12,1,9,57
14,8,23,68,0,73,172
15,36,139,34,0,32,241
