term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12
insbesondere,12,0.0002,0.0262,0.0004,0.0177,0.0008,0.0005,0.0233,0.0018,0.0001,0.0019,0.0042,0.0002
gehören,11,0.0002,0.002,0.0004,0.0195,0.0009,0.0005,0.0004,0.0019,0.0001,0.0018,0.0041,0.0076
person,11,0.0045,0.002,0.0004,0.0003,0.0149,0.025,0.0004,0.0018,0.0001,0.0018,0.004,0.0013
setzen,11,0.0002,0.002,0.0325,0.0021,0.0009,0.0005,0.0004,0.0019,0.0001,0.0018,0.004,0.0003
sowohl,11,0.0002,0.0021,0.0216,0.0195,0.0009,0.0005,0.0004,0.0018,0.0001,0.0018,0.0041,0.0002
wertvorstellung,11,0.0002,0.002,0.0216,0.028,0.0008,0.0005,0.0004,0.0018,0.0001,0.0018,0.0042,0.0002
bedeutung,10,0.0057,0.0021,0.0004,0.0003,0.0092,0.0079,0.0004,0.0018,0.0001,0.0018,0.0041,0.0146
denken,10,0.0088,0.002,0.0004,0.0003,0.0287,0.0005,0.0004,0.0018,0.0001,0.0018,0.0041,0.0005
identität,10,0.0002,0.002,0.0004,0.0003,0.0155,0.0488,0.0009,0.0018,0.0001,0.0018,0.0042,0.0087
leisten,10,0.0057,0.002,0.0114,0.0003,0.0204,0.0005,0.0004,0.0018,0.0001,0.0018,0.004,0.0003
moral,10,0.0002,0.002,0.0113,0.0003,0.0155,0.0005,0.0004,0.0018,0.0001,0.0018,0.0042,0.0032
moralisch,10,0.0002,0.002,0.0004,0.0003,0.0008,0.0082,0.0018,0.0018,0.0001,0.0233,0.0041,0.0077
motiv,10,0.0002,0.1226,0.0004,0.0003,0.0008,0.0006,0.0004,0.0018,0.0001,0.0019,0.004,0.0003
nachhaltig,10,0.0002,0.002,0.0004,0.0003,0.0008,0.0005,0.046,0.0018,0.0001,0.0018,0.004,0.0004
problem,10,0.0002,0.002,0.0216,0.0003,0.0008,0.0005,0.0075,0.0018,0.0086,0.0018,0.0039,0.0002
rahmen,10,0.0002,0.002,0.0004,0.0195,0.0008,0.0005,0.0209,0.0019,0.0001,0.0018,0.0039,0.0002
struktur,10,0.0087,0.002,0.0004,0.0003,0.0008,0.025,0.0051,0.0018,0.0001,0.0018,0.0041,0.0087
alltag,9,0.0002,0.0021,0.0004,0.0177,0.0204,0.0005,0.0004,0.0018,0.0001,0.0018,0.0045,0.0003
auseinandersetzung,9,0.0002,0.002,0.0004,0.0003,0.0155,0.0037,0.0004,0.0125,0.0001,0.0445,0.0041,0.0003
folge,9,0.0002,0.0865,0.0004,0.0003,0.0008,0.0005,0.0004,0.0018,0.0001,0.0126,0.0041,0.0087
menschlich,9,0.0002,0.002,0.0004,0.0003,0.0205,0.0005,0.0004,0.0018,0.0001,0.0018,0.004,0.0076
positionieren,9,0.0002,0.0021,0.0004,0.0003,0.0009,0.0005,0.0258,0.0018,0.0001,0.0017,0.0039,0.0185
reflektiert,9,0.0002,0.0021,0.0004,0.0003,0.0155,0.0005,0.0004,0.0018,0.0046,0.0018,0.0043,0.0002
stehen,9,0.0002,0.002,0.0004,0.0003,0.0008,0.0457,0.0009,0.0442,0.0001,0.0018,0.0041,0.0003
wahlbereich,9,0.0002,0.002,0.0004,0.0004,0.0009,0.0005,0.0307,0.0018,0.0001,0.0018,0.004,0.0224
angst,8,0.0002,0.0021,0.0004,0.0003,0.0008,0.0006,0.0021,0.0018,0.0001,0.0018,0.004,0.0109
einsetzen,8,0.0002,0.002,0.0216,0.0003,0.0008,0.0005,0.0004,0.0337,0.0001,0.0018,0.0041,0.0002
einsicht,8,0.0002,0.002,0.0004,0.0003,0.0057,0.0005,0.0004,0.0018,0.0046,0.0126,0.0041,0.0002
freiheitlich,8,0.0002,0.002,0.0004,0.0382,0.0008,0.0186,0.0004,0.0018,0.0001,0.0018,0.0042,0.0003
gefühl,8,0.0002,0.002,0.0004,0.0003,0.0008,0.0005,0.0232,0.0018,0.0001,0.0018,0.004,0.0048
gerechtigkeit,8,0.0002,0.002,0.0004,0.0003,0.0008,0.0037,0.0027,0.0126,0.0001,0.0019,0.004,0.0077
grundordnung,8,0.0002,0.002,0.0004,0.0382,0.0008,0.0186,0.0004,0.0018,0.0001,0.0018,0.0042,0.0002
politik,8,0.0107,0.002,0.0004,0.0003,0.0155,0.0005,0.0004,0.0125,0.009,0.0018,0.0041,0.0003
reflexion,8,0.0002,0.002,0.0004,0.0003,0.0203,0.0005,0.021,0.0018,0.0001,0.0018,0.004,0.0002
verantwortungsbereitschaft,8,0.0002,0.0022,0.0004,0.0003,0.0008,0.0006,0.0196,0.0018,0.0001,0.0018,0.004,0.014
zentral,8,0.0002,0.002,0.0004,0.0003,0.0008,0.0005,0.0004,0.0019,0.0001,0.0018,0.0041,0.026
aktuell,7,0.0002,0.002,0.0004,0.0003,0.0155,0.0006,0.0401,0.0018,0.0001,0.0018,0.0042,0.0022
anwenden,7,0.0057,0.0263,0.0004,0.0003,0.0008,0.0006,0.0051,0.0018,0.0001,0.0018,0.004,0.0032
arbeit,7,0.0002,0.002,0.0216,0.0003,0.0088,0.0005,0.0004,0.0018,0.0001,0.0018,0.004,0.0008
erleben,7,0.0002,0.002,0.0004,0.0177,0.0008,0.0005,0.0026,0.0018,0.0001,0.0018,0.0042,0.0018
fairness,7,0.0002,0.0262,0.0004,0.0003,0.0008,0.0005,0.0004,0.0019,0.0001,0.0018,0.004,0.0077
historisch,7,0.0002,0.002,0.0004,0.0003,0.0201,0.001,0.0004,0.0018,0.0001,0.0018,0.004,0.0046
interesse,7,0.0002,0.0383,0.0004,0.0003,0.0203,0.0005,0.0004,0.0018,0.0001,0.0019,0.0041,0.0003
kontext,7,0.0041,0.0142,0.0004,0.0003,0.0008,0.0069,0.0004,0.0018,0.0001,0.0018,0.004,0.0003
pflicht,7,0.005,0.002,0.0004,0.0003,0.0008,0.0006,0.0004,0.0018,0.0001,0.0233,0.004,0.0003
umgang,7,0.0002,0.002,0.0253,0.0003,0.0009,0.0005,0.0004,0.0018,0.0001,0.0018,0.004,0.0007
verschieden,7,0.0046,0.0262,0.0004,0.0003,0.0008,0.0006,0.0004,0.0018,0.0001,0.0018,0.0041,0.001
zusammenleben,7,0.0002,0.0021,0.0004,0.0003,0.0135,0.0006,0.0004,0.0018,0.0001,0.0488,0.004,0.0003
übernahme,7,0.0002,0.0021,0.0004,0.0093,0.0008,0.0005,0.0005,0.0125,0.0001,0.0018,0.004,0.0017
begriff,6,0.0002,0.0288,0.0004,0.0003,0.0008,0.0006,0.0004,0.0018,0.0001,0.0018,0.004,0.0128
erfahrung,6,0.0002,0.002,0.0004,0.0195,0.0009,0.0005,0.0004,0.0018,0.0001,0.0018,0.0042,0.0003
hinterfragen,6,0.0002,0.0021,0.0004,0.0003,0.0008,0.0345,0.0004,0.0018,0.0001,0.0019,0.004,0.0003
interdisziplinarität,6,0.0002,0.002,0.0216,0.0003,0.0008,0.0005,0.0004,0.0125,0.0001,0.0018,0.004,0.0003
interkulturell,6,0.0002,0.002,0.0004,0.0177,0.0008,0.0005,0.0004,0.0124,0.0001,0.0018,0.0042,0.0002
kategorie,6,0.0002,0.0021,0.0004,0.0003,0.0008,0.0005,0.0004,0.0019,0.0001,0.0126,0.0039,0.0077
kenntnis,6,0.0002,0.0022,0.0004,0.0003,0.0008,0.0007,0.0059,0.0018,0.0001,0.0018,0.004,0.0056
lernbereich,6,0.0002,0.0021,0.0004,0.0003,0.0008,0.0006,0.0126,0.0018,0.0001,0.0018,0.004,0.0084
phänomen,6,0.0002,0.0021,0.0216,0.0003,0.0008,0.0005,0.0028,0.0018,0.0001,0.0018,0.004,0.0002
akzeptieren,5,0.0002,0.0021,0.0004,0.0003,0.0008,0.0005,0.0004,0.0337,0.0086,0.0018,0.0039,0.0003
bereiten,5,0.0002,0.0021,0.0216,0.0003,0.0008,0.0005,0.0004,0.0018,0.0001,0.0018,0.004,0.0002
distanz,5,0.0002,0.0021,0.0004,0.0003,0.0223,0.0005,0.0004,0.0018,0.0001,0.0018,0.0039,0.0012
fremd,5,0.0002,0.0021,0.0004,0.0003,0.0214,0.0005,0.0004,0.0018,0.0001,0.0018,0.0041,0.0014
gesellschaftswissenschaftlich,5,0.0002,0.0021,0.0004,0.0003,0.0008,0.0005,0.0233,0.0018,0.0001,0.0018,0.004,0.0003
grundsätzlich,5,0.0002,0.002,0.0004,0.0003,0.0011,0.0312,0.0004,0.0018,0.0001,0.0019,0.0041,0.0003
international,5,0.0002,0.002,0.0004,0.0003,0.0008,0.0005,0.0143,0.0018,0.0001,0.0018,0.004,0.0268
perspektivübernahme,5,0.0002,0.0021,0.0004,0.0003,0.0055,0.0005,0.0004,0.0444,0.0001,0.0017,0.004,0.0003
rek,5,0.0002,0.002,0.0004,0.0004,0.0008,0.0009,0.023,0.0018,0.0001,0.0018,0.004,0.0002
sachverhalt,5,0.0002,0.0262,0.0004,0.0003,0.0154,0.0006,0.0004,0.0018,0.0001,0.0018,0.0041,0.0002
schulisch,5,0.0002,0.002,0.0004,0.0177,0.0008,0.0005,0.0004,0.0018,0.0001,0.0018,0.0041,0.0003
tolerieren,5,0.0002,0.0021,0.0004,0.0003,0.0008,0.0431,0.0004,0.0019,0.0001,0.0018,0.0041,0.0087
vielgestaltig,5,0.0002,0.002,0.0216,0.0003,0.0008,0.0005,0.0004,0.0018,0.0001,0.0018,0.0041,0.0002
vielschichtig,5,0.0002,0.002,0.0216,0.0003,0.0008,0.0005,0.0004,0.0018,0.0001,0.0018,0.004,0.0002
vorstellung,5,0.0123,0.0021,0.0004,0.0021,0.0009,0.0005,0.0004,0.0018,0.0001,0.0126,0.004,0.0003
wahrnehmen,5,0.0002,0.002,0.0004,0.0003,0.0008,0.0005,0.0004,0.0551,0.0001,0.0018,0.004,0.0002
wissen,5,0.0002,0.0021,0.0004,0.0003,0.0008,0.0282,0.0004,0.0018,0.0001,0.0126,0.004,0.0002
ziel,5,0.0002,0.002,0.0004,0.0003,0.0088,0.0006,0.0004,0.0125,0.0001,0.027,0.0041,0.0003
ökonomisch,5,0.0002,0.002,0.0004,0.0003,0.0008,0.0005,0.0004,0.0018,0.0001,0.0018,0.0042,0.0216
