term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10
fähigkeit,289,0.0,0.0012,0.0,0.0,0.0092,0.0034,0.0,0.0041,0.0,0.0043
wissen,286,0.0,0.0041,0.0,0.0,0.0023,0.0014,0.0,0.0,0.0017,0.0097
veränderung,279,0.0132,0.0,0.0071,0.0,0.0,0.0,0.0067,0.0,0.0,0.0
sinn,278,0.0004,0.003,0.0014,0.0,0.0,0.0075,0.0,0.0001,0.0,0.004
denken,277,0.0012,0.0,0.0,0.0,0.0,0.0054,0.0004,0.0,0.0,0.0096
nachhaltig,273,0.0,0.0067,0.0111,0.0,0.0,0.0,0.0,0.0013,0.0,0.0
rolle,271,0.0,0.0033,0.0,0.0,0.0066,0.0002,0.0,0.0046,0.0093,0.0
religion,268,0.0,0.0,0.0009,0.0,0.0,0.0001,0.0165,0.0,0.0,0.0051
funktion,266,0.0096,0.0,0.0055,0.0026,0.0,0.0,0.0021,0.0,0.0064,0.0
zusammenleben,265,0.0,0.0,0.0008,0.0,0.0166,0.0044,0.0,0.0,0.0,0.0
ziel,255,0.0,0.0,0.0,0.0,0.0025,0.0011,0.0,0.0,0.0,0.0135
philosophisch,253,0.0,0.0,0.0,0.0,0.0,0.0105,0.0,0.0,0.0,0.0024
kommunikation,252,0.0,0.0171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stellen,249,0.0,0.0,0.0009,0.0,0.0,0.0044,0.0033,0.0,0.0129,0.0
system,246,0.0001,0.0112,0.0,0.0,0.0,0.0,0.0,0.0051,0.0031,0.0
biologisch,245,0.0,0.0132,0.0,0.0,0.0,0.0,0.0,0.0045,0.0,0.0
lernbereich,244,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0
religiös,242,0.0,0.0,0.0,0.0,0.0094,0.0007,0.0108,0.0008,0.0,0.0
erkenntnis,239,0.0096,0.0032,0.0,0.0,0.0,0.0053,0.0,0.0,0.0,0.0
lebewesen,234,0.0,0.0,0.0,0.0,0.0236,0.0,0.0,0.0,0.0,0.0
revolution,234,0.0,0.0,0.0,0.0244,0.0,0.0,0.0,0.0,0.0014,0.0
medium,223,0.0,0.0026,0.0019,0.0,0.0095,0.0,0.0003,0.0041,0.0002,0.0
ausgewählt,222,0.0,0.0051,0.0084,0.0,0.0019,0.0004,0.0,0.0,0.0,0.0
struktur,220,0.0104,0.0018,0.0,0.002,0.0,0.0003,0.0,0.0,0.0086,0.0
wirtschaftlich,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0242,0.0
kenntnis,212,0.0,0.0,0.007,0.0,0.0,0.0006,0.0024,0.0065,0.0,0.0005
modern,211,0.0,0.0009,0.0,0.0158,0.0,0.0017,0.0,0.0016,0.0,0.0005
konflikt,210,0.0,0.0002,0.0,0.0,0.0157,0.0,0.0033,0.0011,0.0,0.0
organismus,208,0.0,0.0,0.0,0.0191,0.0,0.0,0.0,0.0039,0.0,0.0
beitrag,203,0.0,0.0004,0.0084,0.0,0.0,0.0,0.0,0.0052,0.0,0.0011
individuell,202,0.0034,0.0001,0.0036,0.0,0.0,0.001,0.0,0.0,0.0,0.0063
gegenwart,202,0.0,0.0,0.0,0.0,0.0,0.0058,0.0,0.008,0.0,0.0
arbeit,198,0.0,0.0065,0.0,0.0,0.0018,0.003,0.0011,0.0,0.0008,0.0
grenze,197,0.0,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,0.0146,0.0
aspekt,194,0.0,0.0012,0.0104,0.0,0.0,0.0,0.0028,0.0,0.0,0.0
basiskonzept,192,0.0176,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.0
erfahrung,191,0.0013,0.0,0.0,0.0,0.0097,0.0037,0.0,0.0,0.0,0.0
information,190,0.0,0.0045,0.004,0.0,0.0005,0.0,0.0068,0.0,0.0,0.0
biologie,187,0.0,0.0097,0.0,0.0041,0.0,0.0,0.0,0.0,0.0,0.0005
philosophie,184,0.0,0.0,0.0,0.0,0.0,0.0091,0.0,0.0,0.0,0.0
inhaltsfeld,183,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035
ökologisch,181,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0077,0.0,0.0
vergangenheit,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.0
jung,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079,0.0,0.0057
glück,174,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0092
zukunft,173,0.0,0.0,0.0019,0.0,0.0016,0.0,0.0,0.0105,0.0,0.0
naturwissenschaftlich,173,0.0,0.0,0.0061,0.0,0.0,0.0,0.0098,0.0,0.0,0.0
nutzung,169,0.0095,0.0029,0.0028,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
begründen,169,0.0,0.0,0.008,0.0,0.0,0.0021,0.0,0.0014,0.0,0.0
lebensraum,167,0.0,0.0101,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entstehung,167,0.0029,0.0,0.0,0.0135,0.0,0.0,0.0023,0.0,0.0,0.0
raum,165,0.0099,0.0,0.0019,0.0,0.0,0.0023,0.0,0.0,0.0,0.0003
prozeß,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0,0.0
interesse,158,0.0019,0.0,0.0,0.0,0.0,0.0027,0.0,0.0082,0.0004,0.0
vergleich,152,0.0019,0.0005,0.0,0.0077,0.0,0.0004,0.002,0.0,0.0,0.0018
bewertung,152,0.0,0.0088,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0
anthropologie,152,0.0,0.0,0.0,0.0,0.0,0.0069,0.0,0.0,0.0,0.0008
wirtschaft,152,0.0,0.0,0.0015,0.0011,0.0,0.0,0.0,0.0108,0.0,0.0
gott,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0146,0.0,0.0,0.0
staat,150,0.0029,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.0
technisch,150,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.011,0.0024
schwerpunkt,150,0.0118,0.0,0.0,0.0,0.0,0.0019,0.0,0.0,0.0,0.0
themenbereich,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0089
verfahren,145,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143,0.0
darstellung,145,0.0002,0.0,0.0,0.0,0.0,0.0014,0.0124,0.0,0.0,0.0
aktuell,142,0.0,0.0,0.0,0.0025,0.0,0.0017,0.0004,0.0022,0.0069,0.0
kriterium,139,0.0,0.0,0.0078,0.0,0.0,0.0,0.0,0.0,0.0011,0.001
demokratie,136,0.0,0.0,0.0,0.0,0.0044,0.0,0.0,0.0087,0.0,0.0
erde,136,0.01,0.0,0.0,0.0,0.0,0.0,0.0048,0.0,0.0,0.0
situation,131,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.0026,0.0
angepasstheit,131,0.0,0.0021,0.0,0.0117,0.0,0.0,0.0,0.0,0.0,0.0
bürgerrecht,128,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0
eingriff,128,0.0,0.0087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zelle,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145,0.0
global,124,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0089,0.0,0.0
politik,122,0.0,0.0,0.0,0.0,0.0,0.0074,0.0,0.0,0.0,0.0
nachhaltigkeit,120,0.0,0.0,0.0087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
körper,119,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0
ressource,118,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
familie,117,0.0,0.0,0.0,0.0,0.0093,0.0,0.0013,0.0,0.0,0.0003
pflanze,115,0.0,0.0,0.0,0.0131,0.0,0.0,0.0,0.0,0.0,0.0
spielen,115,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0024,0.0072,0.0
wahlbereich,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0,0.0,0.0
herrschaft,113,0.0,0.0,0.0,0.0,0.0,0.0061,0.0,0.0,0.0,0.0
bne,112,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dar,112,0.0,0.0,0.0014,0.0,0.0,0.0004,0.0017,0.0,0.0074,0.0
deutschland,112,0.0,0.0,0.0,0.0,0.0114,0.0,0.0,0.0,0.0,0.0
stammbaum,111,0.0006,0.0,0.0,0.0124,0.0,0.0,0.0,0.0,0.0,0.0
liebe,110,0.0,0.0,0.0,0.0,0.0096,0.0,0.0,0.0,0.0,0.0
grund,109,0.0,0.0,0.0,0.0,0.0019,0.0,0.0,0.0073,0.0,0.0
genetisch,108,0.0,0.0,0.0001,0.0073,0.0,0.0,0.0,0.0,0.005,0.0
ermöglichen,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069
inhaltlich,106,0.0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toleranz,106,0.0,0.0,0.001,0.0,0.0086,0.0,0.0,0.0,0.0,0.0
blick,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067
französisch,101,0.0,0.0,0.0,0.0109,0.0,0.0,0.0,0.0,0.0,0.0
geschlecht,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109,0.0
prägen,100,0.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0007
verändern,98,0.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
land,97,0.0,0.0,0.0014,0.0,0.0,0.0,0.0091,0.0,0.0,0.0
evolutiv,97,0.0,0.0,0.0,0.0105,0.0,0.0,0.0,0.0,0.0009,0.0
ökonomisch,95,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0073,0.0,0.0
erkenntnisgewinnung,95,0.0,0.0,0.0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
verhaltensweise,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083,0.0,0.0
ernährung,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0105,0.0,0.0,0.0
klassenstuf,92,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
evolutionstheorie,91,0.0,0.0,0.0,0.0,0.0011,0.0,0.009,0.0,0.0,0.0
mittelalter,91,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
verwandtschaft,90,0.0,0.0,0.0,0.0,0.0092,0.0,0.0,0.0,0.0,0.0
krieg,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091,0.0
wechselwirkung,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0
weltbilder,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0083,0.0,0.0,0.0
maßnahme,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.007,0.0,0.0
heutig,80,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beeinflussen,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,0.0
fossil,75,0.0,0.0,0.0,0.0087,0.0,0.0,0.0,0.0,0.0,0.0
eth,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.0,0.0
variabilität,69,0.0,0.0,0.0,0.0081,0.0,0.0,0.0,0.0,0.0,0.0
selektion,67,0.0,0.0,0.0,0.0078,0.0,0.0,0.0,0.0,0.0,0.0
vererbung,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0.0
modul,62,0.0,0.0003,0.0002,0.0,0.0,0.0,0.0,0.0,0.0061,0.0
beleg,62,0.0,0.0,0.0,0.0071,0.0,0.0,0.0,0.0,0.0,0.0
stammesgeschichtlich,57,0.0,0.0,0.0,0.0067,0.0,0.0,0.0,0.0,0.0,0.0
