topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,6,32,10,0,7,55
2,0,38,0,2,0,40
3,0,33,0,0,1,34
4,1,45,7,1,1,55
5,1,53,3,6,8,71
6,2,43,1,1,3,50
7,0,45,0,4,0,49
