topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,13,0.2006,30,19.3846
2,7,0.1427,24,13.3447
3,2,0.1098,17,19.9932
4,11,0.0705,7,11.9802
5,3,0.0637,7,11.8227
6,10,0.0633,7,27.9856
7,9,0.0598,9,34.1627
8,8,0.0557,7,11.8874
9,14,0.0481,7,14.4235
10,6,0.0448,5,14.6759
11,15,0.0439,5,15.6172
12,12,0.0367,3,21.0521
13,5,0.0258,3,20.1559
14,4,0.0227,3,16.6648
15,1,0.0118,1,10.7347
