topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,14,0.1784,62,19.6315
2,12,0.1105,32,48.4906
3,10,0.0955,28,18.2136
4,5,0.085,25,28.0525
5,13,0.0745,18,23.8277
6,1,0.0597,17,47.4709
7,11,0.059,18,23.8148
8,4,0.0589,18,22.9903
9,9,0.0561,16,19.014
10,2,0.0543,12,31.468
11,6,0.0519,13,28.9209
12,3,0.0508,12,19.3402
13,8,0.0383,10,24.799
14,7,0.0144,2,42.0372
15,15,0.013,2,50.9636
