topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,2,0.3438,465,47.3822
2,4,0.1981,223,61.5396
3,3,0.1814,218,86.635
4,6,0.0899,79,55.0806
5,5,0.0818,75,113.7787
6,7,0.0672,67,35.6319
7,1,0.0377,28,73.0841
