rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,situation,109,21.281915770825837,0.03769959288084142
2,reflexion,17,14.861225192345852,0.02632573803482364
3,kultur,26,13.160486793598437,0.023312985521373408
4,mensch,102,13.156719306158731,0.023306311651211054
5,ethik,52,12.35045266029786,0.021878060330715536
6,weise,19,11.93485149107161,0.02114184865459803
7,bestimmt,40,10.864146471360204,0.019245161167754033
8,möglichkeit,61,10.743788497416679,0.019031954487185643
9,sinnvoll,16,10.680748951565109,0.018920283844392517
10,gestik,12,10.564093115451378,0.018713635271208583
11,körperhaltung,12,10.563841983461403,0.018713190406475382
12,methodischdidaktisch,44,9.68309786445491,0.017153006864904504
13,inhaltsbezogen,46,9.660567788168796,0.017113096233140557
14,schmerzhafteunangenehm,10,8.84559431102439,0.015669421301434183
15,nachbar,10,8.837672262800712,0.01565538788470464
16,angesichts,10,8.837291448994282,0.01565471329668256
17,herumgehenlassen,10,8.836581067018912,0.015653454899104555
18,situationskart,10,8.836004425904491,0.015652433415160812
19,sitzkreis,10,8.836000559133785,0.015652426565416506
20,betreffen,10,8.828212388568017,0.01563863030464855
