rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,perspektive,69,38.43629895207335,0.06217819740481079
2,mensch,102,29.55177268925997,0.047805746287541154
3,situation,109,17.1599335393307,0.027759533673946058
4,individuell,21,14.123122480036859,0.022846900494530652
5,welt,30,12.146063006202162,0.01964862184656749
6,umgang,49,10.646660445787044,0.01722304625961986
7,freiheit,14,10.596586710733073,0.017142042243419853
8,gesellschaft,17,10.527728974003136,0.01703065144711605
9,erfahrung,17,10.476454058686734,0.016947704287962315
10,beherrschen,13,9.717483856928688,0.01571992220914863
11,denkanstöße,17,9.319034676803149,0.015075353079105104
12,kontrollieren,27,8.893824840558661,0.014387493377278874
13,unbestimmt,12,8.79493676346742,0.014227522658297107
14,hilfe,23,8.327427104147892,0.01347123475653862
15,gesellschaftliche,8,8.066740838260582,0.013049523963798786
16,sachverhaltegedanken,18,8.06131466142669,0.013040746066250641
17,persönlich,23,8.025200956203602,0.012982325116429737
18,mindmap,38,7.529558194915103,0.01218052644450013
19,ethik,52,7.212292432705844,0.011667287299986426
20,klassengemeinschaft,17,7.072274279143241,0.01144078067396272
