rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,individualität,41,23.76770685957156,0.0407307812735859
2,vorurteil,24,21.12265221185298,0.0361979442207963
3,wohlstand,26,19.108858942332567,0.032746901439274306
4,armut,30,19.107344246343953,0.0327443057008056
5,situation,109,15.484610310920397,0.026536017101154226
6,positiv,16,14.358219130158368,0.02460571759505617
7,begriff,41,13.941396249589685,0.023891407136812197
8,vernunft,66,11.037776557399768,0.018915466492515805
9,toleranz,14,10.835681119672847,0.018569135013459803
10,respekt,12,10.834958163765933,0.018567896082035375
11,rollenspiel,14,10.095887930651449,0.017301349494740968
12,prüfen,14,9.522848241141517,0.016319329883323845
13,entwickeln,37,9.332544128541507,0.015993205228910522
14,ethisch,50,8.582987916006312,0.014708688791316812
15,emotional,21,8.20119513805677,0.0140544095113519
16,argument,17,8.174807923148549,0.014009189672299022
17,erstellen,8,7.67488585448527,0.013152471918547255
18,denken,14,7.452653895694287,0.01277163243079201
19,position,19,7.359473191807545,0.012611948415360742
20,nennen,9,7.25851531643007,0.012438936640849146
