topic_name,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,entropy,topic_total,topic_proportion
Bedeutung · Mensch · Sagen,0.0,0.9583,0.0417,0.0,0.0,0.2499,24,0.0678
Bedrfnisse · Gefhle Bedrfnisse · Soziale,0.25,0.0,0.0,0.2917,0.4583,1.5343,24,0.0678
Gedanken · Situationen · Mensch,0.0068,0.8942,0.0444,0.0239,0.0307,0.6758,293,0.8277
Kein Thema (Ausreißer),0.1538,0.3077,0.5385,0.0,0.0,1.4196,13,0.0367
