rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,entwickeln,37,15.195597811992311,0.026288826422169332
2,fachlich,15,13.31004898660297,0.023026772082848368
3,verstehen,23,12.221167506546317,0.02114297543478671
4,wahrnehmung,22,11.66341073368099,0.02017803998643771
5,miteinander,14,11.267348573599332,0.0194928409236829
6,kultur,13,11.259010447897555,0.019478415723570848
7,toleranz,15,10.926331038097286,0.01890287066330564
8,demokratisch,11,10.70313273506844,0.018516731103767062
9,dialog,13,10.593394995351067,0.018326881620575653
10,reflexion,14,10.5931868909196,0.018326521593853166
11,auseinandersetzung,25,10.589928966508243,0.018320885289812586
12,unterstützen,11,10.588009550889062,0.018317564644934448
13,projekt,12,10.587700181345198,0.018317029426620595
14,kulturell,70,10.587582777975951,0.01831682631537524
15,multilateral,11,10.586764677454948,0.01831541097766634
16,grenzüberschreitende,11,10.586361316418632,0.0183147131513353
17,gegenstand,11,10.586264581622235,0.01831454579732245
18,austausch,13,10.586055916694987,0.018314184800925948
19,fast,11,10.585799705953685,0.0183137415488875
20,lernprozesse,14,10.585687186276855,0.01831354688657215
