rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,konzept,17,6.999265948721584,0.058902983450187685
2,sachverhalt,9,6.580262724849284,0.055376822258122495
3,kenntnis,22,4.944446666099996,0.041610457764763055
4,kontext,13,4.9424432753693415,0.04159359804091251
5,naturwissenschaftlich,19,4.908555725292509,0.041308414163636405
6,problem,14,4.474328254140293,0.03765413188113968
7,wissen,13,4.239013361119453,0.03567381718089303
8,auseinandersetzung,25,3.357538863917047,0.028255685322371597
9,wert,26,3.2031422032206702,0.026956345646412572
10,urteil,12,3.0829422823498613,0.02594479186325331
11,zusammenhang,13,2.8083034540532794,0.023633542872794927
12,interesse,13,2.769029964331838,0.0233030331119084
13,begründen,11,2.7519509291044777,0.02315930287837925
14,wirtschaftlich,10,2.688015282303453,0.022621246406030797
15,stehen,7,2.4282457878365924,0.020435131698353502
16,verknüpfen,9,2.1865882569128554,0.018401439929973992
17,nutzen,16,2.1833604188220375,0.01837427575375376
18,eingeordnen,5,2.1825281394992015,0.018367271628530045
19,schließlich,6,2.181885455150484,0.018361863057712254
20,lösung,5,2.1807897918675048,0.01835264239990369
