rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,entwickeln,195,83.31291784917282,0.013381702024327613
2,wissen,167,82.73344808857907,0.013288627722423889
3,kompetenz,308,67.28882701666546,0.010807916178541129
4,naturwissenschaftlich,284,67.22739018548319,0.01079804820861012
5,biologisch,117,66.9368262921975,0.01075137790177947
6,problem,114,63.21138378221949,0.010152998168308357
7,modell,77,57.62703887979326,0.009256041952939378
8,fragestellung,74,57.486101341627446,0.009233404597431178
9,theorie,107,57.252550121725484,0.009195891653306424
10,aufgabe,103,52.90076635570405,0.008496909128932105
11,situation,58,52.86104764278553,0.008490529518245228
12,sachverhalt,199,49.55680380692387,0.007959802620559684
13,iii,53,47.533241505829956,0.007634778501371782
14,fachlich,260,45.97718557363436,0.007384845149433184
15,begründet,63,43.93119212329517,0.007056218144126145
16,problemstellung,45,42.19097844590197,0.006776705416799835
17,frage,59,41.862265354990875,0.006723907594473754
18,lernende,161,41.63805221875482,0.0066878945312356785
19,beurteilen,92,39.87137579171036,0.00640413136304474
20,nutzen,110,39.44280154950051,0.00633529386517992
