topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,0,24,0,0,0,24
2,0,1,0,0,0,1
3,0,1,0,0,0,1
4,0,30,0,0,1,31
5,0,29,1,0,4,34
6,0,0,0,0,0,0
7,3,41,2,0,0,46
8,0,33,0,0,0,33
9,1,2,0,0,0,3
10,0,0,0,0,0,0
11,8,1,0,0,0,9
12,0,4,0,0,0,4
13,0,7,1,0,0,8
14,0,14,1,0,0,15
15,0,6,0,0,0,6
16,0,1,0,0,0,1
17,0,25,0,0,0,25
18,1,38,0,0,6,45
19,0,11,0,0,0,11
20,0,14,0,1,0,15
