topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,0,2,1,0,25,28
2,7,3,0,0,2,12
3,19,0,1,0,3,23
4,0,1,3,1,35,40
5,0,0,0,0,1,1
6,7,0,9,0,3,19
7,0,4,1,0,49,54
8,4,1,0,0,3,8
9,2,0,0,0,2,4
10,31,2,1,1,1,36
11,0,7,0,0,0,7
12,2,1,18,0,15,36
