topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,0,18,0,11,0,29
2,0,13,0,0,0,13
3,3,11,0,11,1,26
4,4,1,3,0,3,11
5,1,8,1,0,1,11
6,0,4,0,1,4,9
7,4,12,0,1,5,22
8,2,17,0,0,0,19
9,16,5,2,3,3,29
10,5,7,5,0,10,27
11,6,10,3,4,4,27
12,9,8,3,23,1,44
