rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,historisch,19,22.908514752271138,0.0678860989185285
2,betroffener,6,21.679266187341465,0.06424339704210057
3,perspektive,12,21.360599425975465,0.06329907378421695
4,legitimität,5,21.24013007414535,0.0629420801325801
5,demokratie,35,21.214355873073043,0.0628657019831251
6,versus,14,20.886747466141475,0.061894881440632585
7,heutig,10,20.8618549389002,0.06182111600516428
8,auswirkung,6,20.756918142388415,0.06151015085420501
9,rom,6,12.424626666132266,0.03681859972171359
10,sinto,6,12.417234452500976,0.036796693956489296
11,grundrecht,5,11.921147486530428,0.03532661136020354
12,mensch,20,11.34191283991643,0.03361013253378035
13,grundgesetz,12,11.037722488627566,0.03270870804157879
14,gruppe,8,11.00167458191644,0.03260188523847434
15,arbeitsmigration,6,10.983358506405668,0.032547608174798695
16,europa,21,10.675356990745305,0.03163488984341481
17,gesellschaftlich,33,10.649502238487061,0.031558272992069474
18,gewalt,8,10.550886971101992,0.03126604078631653
19,terror,12,10.495302096247016,0.031101322979265995
20,frieden,6,10.028395809691974,0.029717713142595286
