rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,moral,168,48.69631757819453,0.0379339655278637
2,situation,63,45.40551845508571,0.03537046449321807
3,ethisch,76,44.53454491814537,0.03469198444032858
4,handlung,68,38.7072304579003,0.03015256222426471
5,leben,521,35.56389568622442,0.027703934508630585
6,weg,52,34.99290611049784,0.027259139091654734
7,argument,38,32.427153422161496,0.02526044229335808
8,bedürfnis,60,25.309669445113176,0.019715990366435114
9,denken,51,25.118129290954737,0.01956678241876267
10,relevant,27,23.018096299669228,0.017930876809044195
11,sozial,91,21.802760033441054,0.01698414148447201
12,wahrnehmung,36,21.434164414629855,0.01669700902368063
13,einflussfaktor,16,19.303071353658474,0.015036907916820812
14,relevanz,31,19.24199815978283,0.01498933248306373
15,wunsch,47,19.041872390338753,0.01483343642322022
16,folge,30,18.903171350611213,0.014725389640190791
17,denkanstöße,40,18.305432453665382,0.01425975675788924
18,entwickeln,43,16.90651619144924,0.013170014372706556
19,zugehörigkeit,19,16.467738190247765,0.012828210507450534
20,passt,16,14.950756467694847,0.011646496258168377
