rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,thema,65,30.31423763054989,0.04247420812392073
2,leben,521,27.926698816244958,0.03912895426206772
3,ethik,199,24.31818627791148,0.03407295666651897
4,durchführ,8,21.481039814792876,0.030097743737822303
5,kunst,19,21.461673173188757,0.030070608542268982
6,pieper,10,21.405297825074875,0.029991619312916423
7,annemarie,10,21.39888596847161,0.029982635463969044
8,literatur,7,20.753130268359065,0.02907784734631745
9,thomä,6,19.85181963113446,0.027814993368053407
10,dieter,6,19.851677901251566,0.027814794785967434
11,hoffmann,6,19.851641550029626,0.02781474385315543
12,umfrage,6,19.851572954934234,0.02781464774246337
13,erstellen,6,19.851561096326368,0.027814631127004167
14,campe,6,19.85134286194478,0.02781432535211857
15,glückssache,6,19.851263701965202,0.02781421443864324
16,glücksratgeber,6,19.851253205902175,0.027814199732287406
17,hamburg,6,19.85110538277808,0.027813992612774296
18,grundbegriffe,10,18.921104450713266,0.026510939782438455
19,relativ,20,18.11947727257789,0.025387755356134425
20,stuttgart,6,15.028031087424262,0.021056235287168927
