topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,0,21,1,2,3,27
2,0,4,13,0,38,55
3,1,43,3,2,15,64
4,0,18,0,0,0,18
5,0,25,0,0,10,35
6,9,33,10,1,12,65
7,12,75,6,4,45,142
8,2,52,2,2,2,60
9,10,45,12,1,25,93
10,6,64,1,2,8,81
