rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,erläutern,150,89.76128008719873,0.026697264423930722
2,naturwissenschaftlich,284,75.0228938761154,0.02231369732821791
3,beschreiben,169,73.80494047501767,0.021951447324947637
4,prinzip,96,64.27579500630094,0.019117239567824604
5,sachkompetenz,70,62.26048624932915,0.01851783600842269
6,auswählen,82,61.68275048487085,0.0183460028476665
7,theorie,107,61.1298890576343,0.018181567941007556
8,kompetenz,308,59.232090385171524,0.017617114839036375
9,biologisch,117,49.575749382763675,0.014745075928066204
10,fach,394,44.11355966669099,0.013120483196745915
11,sachverhalte,144,43.13571594523541,0.01282964785692434
12,erklären,114,39.8846126268698,0.011862687884031713
13,fähigkeit,72,39.10598463665342,0.011631104317905129
14,verfahren,59,38.506216696774985,0.011452718233522468
15,übergeordnet,47,36.279199034129256,0.010790347115834983
16,inhalt,178,36.207327560337426,0.010768970730176332
17,unterscheiden,64,33.20919368980177,0.009877250239534082
18,inhaltlich,138,32.79042348077693,0.009752697436896463
19,nutzen,110,32.534850869700094,0.00967668370836224
20,bezug,70,32.49689806594225,0.009665395589068837
