rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,politisch,127,107.78698429146567,0.023589973876075702
2,sozial,109,92.69588807854115,0.020287176532181355
3,entwicklung,219,71.10952318628938,0.0155628418897845
4,ökonomisch,69,64.6722180312745,0.014153990334679324
5,politik,62,55.255420499416154,0.012093054970051805
6,europa,58,54.66158358972871,0.011963089396951662
7,international,56,53.551544892441555,0.01172014926793174
8,nachhaltig,54,44.937955953859245,0.009835002008491254
9,bedeutung,125,42.402445533400375,0.009280086913924698
10,wirtschaftlich,44,40.95296116224765,0.008962856603845597
11,global,40,37.42481524812587,0.008190695934426943
12,europäisch,40,37.41504687689037,0.008188558054572786
13,aktuell,39,36.90303294638273,0.008076500041963388
14,staat,44,35.949389613611686,0.007867788188161723
15,beurteilen,92,35.6860688170413,0.007810158496107943
16,handeln,63,34.93882830918497,0.007646619417847711
17,unterricht,144,32.07680105840723,0.0070202437146747124
18,frieden,33,31.10515818165857,0.006807592528355265
19,folge,51,30.979418296097815,0.006780073430061003
20,unterschiedlich,94,30.8855071355987,0.006759520282225866
