topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,12,153,0,0,1,166
2,0,23,1,0,28,52
3,0,29,0,0,0,29
4,0,10,1,0,2,13
5,0,12,0,0,0,12
6,10,28,3,2,5,48
7,4,31,15,2,33,85
8,5,90,19,7,43,164
9,4,52,6,0,9,71
10,0,38,6,1,7,52
11,7,17,9,3,12,48
12,24,22,10,0,11,67
13,0,28,0,0,1,29
14,2,38,4,4,6,54
15,0,23,0,0,0,23
16,9,31,1,0,1,42
17,11,48,4,2,7,72
18,0,6,2,0,0,8
19,26,15,6,2,9,58
20,0,37,1,0,3,41
