term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
zusammenhang,86,0.0001,0.0104,0.0001,0.0001,0.0001,0.0043,0.0001,0.0001,0.0048,0.0028,0.0001,0.006,0.0001,0.0001,0.0001
maßnahme,85,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0075,0.0001,0.0,0.0,0.0001,0.0152,0.0001,0.0001,0.0001
gesellschaftlich,81,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0155,0.0,0.0045,0.003,0.0001,0.0024,0.0001
begründen,78,0.0001,0.0112,0.0,0.0036,0.0001,0.0,0.0001,0.0001,0.0023,0.0061,0.0047,0.0054,0.0001,0.0001,0.0001
ultimat,77,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0366,0.0002,0.0,0.0001,0.0017,0.0001
individuell,76,0.0001,0.0001,0.0013,0.0001,0.0001,0.0,0.0086,0.0001,0.0082,0.0,0.0001,0.0063,0.0001,0.0001,0.0001
medium,76,0.0001,0.0024,0.0001,0.0001,0.0001,0.002,0.0001,0.0001,0.0097,0.0,0.0141,0.0024,0.0001,0.0001,0.0001
leben,74,0.0001,0.0,0.0,0.0134,0.0001,0.0,0.0001,0.002,0.0044,0.0037,0.0062,0.0027,0.0001,0.0077,0.0001
straßenverkehr,73,0.0712,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
umgang,73,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0074,0.0,0.0001,0.008,0.0029,0.0001,0.0001
natur,73,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0009,0.0041,0.0093,0.0106,0.0001,0.0001
nachhaltig,72,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0135,0.0001,0.0001,0.0001
proximat,72,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0354,0.0001,0.0,0.0001,0.0001,0.0001
psychisch,72,0.0001,0.0002,0.0,0.0001,0.0001,0.0228,0.0051,0.0001,0.0,0.0,0.0028,0.0,0.0001,0.0001,0.0001
gesundheit,70,0.0001,0.0,0.0,0.0001,0.0065,0.0,0.0108,0.0001,0.0,0.0,0.0001,0.0102,0.0001,0.0001,0.0001
gruppe,68,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0178,0.0001,0.0145,0.0,0.0001,0.0004,0.0001,0.0001,0.0001
situation,68,0.0056,0.0,0.0308,0.0001,0.0001,0.0,0.0001,0.0001,0.0117,0.0,0.0001,0.0,0.0001,0.0001,0.0001
bewertung,68,0.023,0.0,0.0,0.0001,0.0118,0.0021,0.0147,0.0001,0.0,0.0,0.0001,0.0023,0.0001,0.0001,0.0001
organismus,68,0.0001,0.0,0.0,0.0001,0.0079,0.0005,0.0001,0.0001,0.0,0.0235,0.0001,0.0019,0.0001,0.0001,0.0001
naturwissenschaftlich,67,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0004,0.0001,0.0121,0.0001,0.0022,0.0001
rolle,66,0.0001,0.0,0.0308,0.0001,0.0001,0.0,0.0001,0.0001,0.0123,0.0,0.0001,0.0,0.0001,0.0001,0.0001
erklärung,66,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.004,0.0075,0.0045,0.0001,0.0185,0.0001
funktion,66,0.0001,0.0,0.0,0.0085,0.0001,0.0,0.0016,0.0001,0.0,0.0,0.0037,0.0099,0.0001,0.0001,0.0001
sicher,65,0.0634,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
perspektive,65,0.0001,0.0088,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0044,0.0,0.0001,0.0065,0.0001,0.0001,0.0001
sicherheitsgurte,64,0.0624,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
information,64,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0124,0.0001,0.0001,0.0001
verstehen,63,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0044,0.0,0.0001,0.0,0.0231,0.0108,0.0001
zeigen,63,0.0001,0.0001,0.0,0.0003,0.0001,0.0,0.0001,0.0001,0.0,0.0033,0.0001,0.0022,0.0207,0.0001,0.0173
theorie,62,0.0001,0.0,0.0,0.0249,0.0039,0.009,0.0001,0.0001,0.0024,0.0,0.0001,0.0,0.0001,0.0001,0.0001
grenze,61,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0021,0.0,0.0001,0.0077,0.0015,0.0001,0.0136
kontext,61,0.0001,0.0217,0.0,0.0001,0.0001,0.0003,0.0001,0.0001,0.0054,0.0,0.0001,0.0,0.0001,0.0001,0.0001
auswirkung,60,0.0001,0.0,0.0,0.0001,0.0001,0.0011,0.0001,0.0001,0.0116,0.0,0.0001,0.0029,0.0001,0.0001,0.0001
interesse,59,0.0001,0.0074,0.0518,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0023,0.0001,0.0001,0.0001
ergebnis,57,0.0001,0.0,0.0,0.0001,0.0001,0.0014,0.0001,0.0018,0.0,0.0109,0.0001,0.0048,0.0023,0.0001,0.0001
problem,57,0.0001,0.0064,0.0002,0.0098,0.0001,0.0,0.0001,0.0001,0.0085,0.0,0.0001,0.0002,0.0001,0.0021,0.0001
nutzen,56,0.0001,0.0016,0.0001,0.0001,0.0034,0.0,0.0001,0.0001,0.0,0.0,0.0186,0.0039,0.0001,0.0027,0.0024
adaptiv,54,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0312,0.0,0.0058,0.0001,0.0,0.0001,0.0001,0.0001
prozeß,54,0.0001,0.003,0.0,0.0001,0.0001,0.0076,0.0001,0.0001,0.0,0.009,0.0001,0.0002,0.0001,0.0061,0.0001
kostennutzenanalyse,53,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0319,0.0,0.0047,0.0001,0.0,0.0001,0.0001,0.0001
historisch,52,0.0001,0.0248,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0034,0.0009,0.0001
konflikt,52,0.0001,0.0104,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0006,0.0229,0.0001,0.0001
wissenschaftlich,52,0.0001,0.0,0.0,0.0001,0.0001,0.0183,0.0002,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
ökonomisch,52,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.012,0.0,0.0001,0.002,0.0001,0.0001,0.0001
fitness,52,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0381,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001
vertreten,51,0.0001,0.0,0.0459,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
vorstellung,50,0.0001,0.0,0.0001,0.0226,0.0001,0.0,0.0001,0.0084,0.0032,0.0,0.0001,0.0,0.0015,0.0001,0.0001
einfluss,50,0.0001,0.0,0.0002,0.0059,0.0001,0.0,0.0199,0.0001,0.0011,0.0,0.0001,0.0044,0.0001,0.0001,0.0001
reproduktiv,50,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0365,0.0,0.0002,0.0001,0.0,0.0001,0.0001,0.0001
sexuell,49,0.0001,0.0,0.0,0.0001,0.0047,0.0,0.0082,0.0001,0.0,0.0001,0.0277,0.0,0.0001,0.0001,0.0001
angepasstheit,48,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0002,0.0,0.0079,0.0001,0.0061,0.0001,0.0001,0.0001
wissen,48,0.0001,0.0,0.0,0.0001,0.0003,0.0043,0.0001,0.0001,0.0026,0.0,0.0068,0.0,0.0001,0.0121,0.0001
art,47,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.008,0.0028,0.0094,0.0034,0.0,0.0001,0.0001,0.0022
kulturell,47,0.0053,0.0033,0.0,0.0001,0.0001,0.0,0.0001,0.0052,0.0,0.0,0.0001,0.002,0.0001,0.0128,0.0001
setzen,46,0.0001,0.0087,0.0,0.0168,0.0001,0.0,0.0001,0.0001,0.0037,0.0,0.0001,0.0,0.0001,0.0001,0.0001
untersuchen,45,0.0047,0.0097,0.0,0.0015,0.0001,0.0,0.0001,0.0001,0.0013,0.0,0.0008,0.0019,0.0001,0.0038,0.0001
lebensweise,45,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0003,0.0001,0.0085,0.0001,0.0001,0.0001
meinung,45,0.0001,0.0,0.006,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0155
experiment,45,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0123,0.0001,0.0021,0.0,0.0001,0.0054,0.0001,0.0001,0.0001
lernbereich,44,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0085,0.0001,0.0001,0.0001
ermöglichen,44,0.0001,0.0,0.0,0.0039,0.0001,0.0014,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0262,0.0001
wahrnehmung,43,0.0001,0.0089,0.0,0.0001,0.0019,0.0064,0.0001,0.0001,0.0015,0.0,0.0001,0.0,0.0001,0.0011,0.0001
paradigm,43,0.0001,0.0,0.0,0.0001,0.0023,0.0113,0.011,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
fachlich,43,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0311,0.0001,0.0001
frage,43,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0102,0.0021,0.0001,0.0,0.0012,0.0001,0.0001
aggression,42,0.0001,0.0,0.0,0.0188,0.0001,0.0,0.0001,0.0099,0.0,0.0027,0.0042,0.0,0.0001,0.0001,0.0001
demokratisch,42,0.0001,0.0,0.0352,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
merkmal,42,0.0001,0.0,0.0,0.013,0.0001,0.0018,0.0001,0.0088,0.0,0.0006,0.0001,0.0022,0.0001,0.0001,0.0001
moralisch,42,0.0001,0.0,0.0,0.0259,0.0001,0.0,0.0001,0.0001,0.0027,0.0,0.0001,0.0006,0.0001,0.0001,0.0001
toleranz,41,0.0001,0.0044,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0024,0.0,0.0001,0.0,0.0174,0.0001,0.0001
darstellung,41,0.016,0.01,0.0,0.0001,0.0001,0.0,0.0001,0.0014,0.0,0.0023,0.0001,0.0,0.0001,0.0001,0.0001
empathie,41,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0019,0.0,0.0001,0.0,0.0139,0.0001,0.0159
wirtschaftlich,41,0.0001,0.0062,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0089,0.0,0.0001,0.0,0.0001,0.0001,0.0001
formulieren,41,0.0001,0.0188,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0058,0.0001
abweichend,40,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0062,0.0,0.014,0.0004,0.0001,0.0001,0.0001
sachgerecht,40,0.0001,0.0,0.0,0.0001,0.0001,0.0081,0.0001,0.0001,0.0,0.0079,0.0001,0.0,0.0001,0.0001,0.0001
analyse,39,0.0001,0.0077,0.0,0.0267,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
konsequenz,39,0.0001,0.0015,0.0,0.0024,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0098,0.0041,0.0001,0.0001,0.0001
beziehung,39,0.0001,0.0,0.0,0.0001,0.0001,0.0028,0.0001,0.0001,0.0018,0.0007,0.0001,0.0015,0.0001,0.0001,0.0168
einfach,39,0.0001,0.0002,0.0,0.0001,0.0074,0.0014,0.0001,0.0001,0.0,0.0079,0.0001,0.0021,0.0001,0.0001,0.0001
untersuchung,38,0.0001,0.0,0.0,0.0001,0.0142,0.0031,0.0044,0.0001,0.0007,0.0031,0.0001,0.0002,0.0001,0.0001,0.0001
fremd,38,0.0019,0.0,0.0,0.0125,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0065,0.0,0.0001,0.0103,0.0001
beobachtung,37,0.0001,0.0,0.0,0.0058,0.0276,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
weise,37,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0215,0.005,0.0001
erfassen,37,0.0001,0.0112,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0008,0.0001,0.0001,0.0142
zusammenleben,37,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0029,0.0,0.0099,0.0013,0.0001,0.0054,0.0001
positiv,37,0.0001,0.0,0.0004,0.0001,0.0001,0.0115,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
alltag,36,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0099,0.0018,0.0006,0.0094,0.0001
kognitiv,36,0.0001,0.0,0.0,0.0052,0.0029,0.0025,0.0254,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
verfahren,36,0.0001,0.003,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0102,0.0001,0.002,0.0001,0.0001,0.0001
verweis,36,0.0352,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
auseinandersetzung,35,0.0001,0.0,0.0,0.0001,0.0001,0.0023,0.0001,0.0001,0.0,0.0,0.0045,0.0,0.0001,0.0164,0.0001
digital,34,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.008,0.0001,0.0001,0.0009,0.0001,0.0001,0.0001
schwerpunkt,33,0.0001,0.0,0.0,0.0001,0.0221,0.0,0.0001,0.0001,0.0,0.0011,0.0001,0.0012,0.0001,0.0001,0.0001
sozialverhalten,33,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0157,0.0,0.0059,0.0001,0.0,0.0001,0.0001,0.0001
innerer,33,0.0001,0.0,0.0,0.0021,0.0126,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0025,0.0001,0.0029,0.0001
altruismus,32,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0163,0.008,0.0,0.0003,0.0001,0.0,0.0001,0.0054,0.0001
handlungsoption,32,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0115,0.0001,0.0,0.0,0.0001,0.0042,0.0001,0.0001,0.0001
kooperation,32,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0101,0.0006,0.0001,0.0001,0.0,0.0001,0.0001,0.0183
körper,32,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0096,0.0032,0.0013,0.0001,0.0001
verwandtschaft,32,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0088,0.0,0.01,0.0001,0.0,0.0001,0.0001,0.0001
nachfolgend,31,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.006,0.0,0.017,0.0001,0.0001
position,31,0.0001,0.0066,0.0487,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
prosozial,31,0.0001,0.0,0.0,0.0001,0.0075,0.0,0.0278,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
gemeinschaft,30,0.0001,0.0,0.0,0.0068,0.0001,0.0016,0.0001,0.0001,0.0,0.0,0.0009,0.0,0.0001,0.0008,0.0168
insbesondere,30,0.0001,0.0,0.0001,0.0132,0.0001,0.0,0.0001,0.0001,0.0021,0.0,0.0001,0.0,0.0001,0.0064,0.0001
bedürfnis,30,0.0001,0.0,0.0,0.0108,0.0001,0.0,0.0001,0.0001,0.004,0.0,0.0008,0.0,0.0001,0.0001,0.0023
versetzen,30,0.0001,0.0036,0.0282,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0,0.0001,0.0,0.0001,0.0001,0.0184
motivation,30,0.0001,0.0,0.0,0.0001,0.0001,0.0103,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
umgehen,29,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.021,0.0001,0.0001
gegenstand,29,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0008,0.0,0.0001,0.0,0.005,0.014,0.0001
gehirn,29,0.0001,0.0,0.0,0.0001,0.0023,0.0,0.0001,0.0001,0.0,0.0129,0.0001,0.0,0.0001,0.0001,0.0001
inhaltsfeld,28,0.0001,0.0,0.0,0.0001,0.0253,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
datum,28,0.0001,0.0,0.0,0.0001,0.0129,0.0017,0.0001,0.0001,0.0,0.0,0.0001,0.0014,0.0001,0.0007,0.0001
wissenschaft,28,0.0001,0.0001,0.0,0.0001,0.0001,0.0097,0.0002,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
erkenntnisgewinnung,28,0.0001,0.0004,0.0,0.0001,0.0084,0.0,0.0001,0.0001,0.0,0.0081,0.0001,0.0,0.001,0.0001,0.0001
respekt,27,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0016,0.0,0.0001,0.0,0.0154,0.0001,0.0001
solidarität,26,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0283
konstruktiv,26,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0024,0.0,0.0169,0.0001,0.0001
erfolgreich,26,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0174,0.0015,0.0001
geben,26,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0098,0.0007,0.0001,0.007,0.0001
respektieren,25,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0275
artbegriff,25,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0185,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
staatlich,25,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0297
kausal,25,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0105,0.0021,0.0001,0.0001,0.0001
umfeld,25,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0197,0.0001,0.0001,0.0001,0.0001
betrachtung,25,0.0001,0.0,0.0,0.0001,0.0001,0.0089,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
verständnis,25,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0184,0.0001
lösen,25,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0183,0.0001,0.0001
endogen,25,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0165,0.0,0.0,0.0001,0.0005,0.0001,0.0001,0.0001
argumentativ,24,0.0001,0.0,0.0094,0.0201,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
tabelle,24,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0174,0.0001,0.0001
verbindlich,24,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0005,0.0001,0.0153,0.0001
denkweise,24,0.0001,0.0018,0.0491,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
fachübergreifend,24,0.0001,0.0034,0.0,0.0001,0.0001,0.0,0.0126,0.0001,0.0,0.0,0.0001,0.0014,0.0001,0.0001,0.0001
sinnesorgane,23,0.0001,0.0,0.0,0.0001,0.0128,0.0028,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
einfluß,23,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0117,0.0012,0.0,0.0,0.0001,0.0011,0.0001,0.0042,0.0001
wichtig,23,0.0001,0.0089,0.0004,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.001,0.0001,0.0001,0.0001
erforderlich,23,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0168,0.0001,0.0001
evolutionstheorie,23,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0169,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001
primat,23,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0171,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001
sicht,22,0.0001,0.004,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0099,0.0,0.0017,0.0001,0.0001
artbildung,22,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0162,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001
