,text_excerpt,search_term,match_term,state,school type,grade,year,subject,doc_id,bertopic_topic
2538,"von Religionen und Weltanschauungen Verbindliche Unterrichtsaspekte: Unterscheidung von sogenannten Weltreligionen und ethnischen Religionen religiöse Phänomene in ihrem kulturellen Kontext Adaption ethnischer Religionen im zeitgenössischen Kontext Mögliche Konkretisierungen und Ergänzungen: die Evolution von Religionen aus primitiven Kulturen z. B. Lubbock, Frazer Kategorien des Religiösen z. B. Naturreligion, Animismus, Hochgötter, Schamenentum, religiöse Schriften, Monotheismus/Polytheismus, Ethik und Moral Kritik des Begriffs primitive Religion z.",Evolution,Evolution,Niedersachsen,Gym,Sek2,2018,"Ethik, Philo",2538,8
3251,"BNE Friedensstrategien BNE Friedensstrategien Analysieren und interpretieren , , , , Argumentieren und reflektieren , , , Beurteilen und sich entscheiden , , Gesellschaft und Toleranz Glück und Moral BIO Evolution GK Aufgaben und Probleme des Sozialstaats Analysieren und interpretieren , , , , Argumentieren und reflektieren , , , Beurteilen und sich entscheiden , , Gesellschaft und Toleranz Glück und",Evolution,Evolution,BaWü,,Sek1,2016,"Ethik, Philo",3251,8
3252,"und Probleme des Sozialstaats Analysieren und interpretieren , , , , Argumentieren und reflektieren , , , Beurteilen und sich entscheiden , , Gesellschaft und Toleranz Glück und Moral BIO Evolution GK Aufgaben und Probleme des Sozialstaats Analysieren und interpretieren , , , , Argumentieren und reflektieren , , , Beurteilen und sich entscheiden , , Gesellschaft und Toleranz Glück und",Evolution,Evolution,BaWü,,Sek1,2016,"Ethik, Philo",3252,8
3253,"und Probleme des Sozialstaats Analysieren und interpretieren , , , , Argumentieren und reflektieren , , , Beurteilen und sich entscheiden , , Gesellschaft und Toleranz Glück und Moral BIO Evolution GK Aufgaben und Probleme des Sozialstaats Gesellschaft und Toleranz Die Schülerinnen und Schüler können die moderne Lebenswelt in ihrer Vielfalt erfassen und die Bedeutung von Toleranz beschreiben. Sie können Orientierungshilfen",Evolution,Evolution,BaWü,,Sek1,2016,"Ethik, Philo",3253,8
4745,"Sonderstellung des Menschen Werte und Normen des Handelns im interkulturellen Kontext Umfang und Grenzen staatlichen Handelns SACHKOMPETENZ Die Schülerinnen und Schüler erläutern Merkmale des Menschen als eines aus der natürlichen Evolution hervorgegangenen Lebewesens und erklären wesentliche Unterschiede zwischen Mensch und Tier bzw. anderen nicht menschlichen Lebensformen u. a. Sprache, Kultur, analysieren einen anthropologischen Ansatz zur Bestimmung des Unterschiedes von Mensch und",Evolution,Evolution,NRW,Gym,Sek2,2014,"Ethik, Philo",4745,0
4746,"zwischen Mensch und Tier bzw. anderen nicht menschlichen Lebensformen u. a. Sprache, Kultur, analysieren einen anthropologischen Ansatz zur Bestimmung des Unterschiedes von Mensch und Tier auf der Basis ihrer gemeinsamen evolutionären Herkunft in seinen Grundgedanken, rekonstruieren einen relativistischen und einen universalistischen ethischen Ansatz in ihren Grundgedanken und erläutern diese Ansätze an Beispielen, analysieren unterschiedliche rechtsphilosophische Ansätze zur Begründung für Eingriffe in",Evolution,evolutionären,NRW,Gym,Sek2,2014,"Ethik, Philo",4746,0
5078,"Moderne, um daraus Orientierung in grundlegenden Lebensfragen zu erhalten. entwickeln in der mehrperspektivischen Auseinandersetzung mit der Wesensbestimmung des Menschen ein differenziertes Verständnis von sich selbst und anderen. erkennen Einflüsse der evolutionären Herkunft des Menschen auf sein Verhalten. erkennen Sprachlichkeit als Charakteristikum des Menschen, das seine Wahrnehmung, sein Denken und sein Handeln prägt. ordnen in ihr eigenes Bild vom Menschen wesentliche Erkenntnisse",Evolution,evolutionären,Bayern,Gym,11,,"Ethik, Philo",5078,2
5200,"Humanismus, Fünf-Säulen des Islam, Achtfacher Pfad, Konfuzianismus etc. erläutern grundlegende Aspekte religiöser und weltanschaulicher Menschen- und Weltbilder. Mensch als Ebenbild Gottes, Mensch als Teil der Schöpfung, Mensch als Produkt der Evolution, humanistisches Menschenbild, Mensch als Bedürfnis- und Triebwesen Welt als Schöpfung, Weltbilder in Mythen ptolemäisches vs. kopernikanisches Weltbild Welt als Produkt des Zufalls ... Grundbegriffe: Ethik, Initiationsritus, Menschenbild, Weltanschauung, Weltbild Schuljahrgänge",Evolution,Evolution,Niedersachsen,Gesamtschule,,2017,"Ethik, Philo",5200,8
5757,Politik diskutieren mit Blick auf ein politisches Ereignis mögliche analoge und digitale Inszenierungen von Politik oder Protest unter Berücksichtigung verschiedener Kommunikationsabsichten diskutieren - Biologie: Biologische Phänomene auf der Grundlage der Evolution interpretieren naturwissenschaftliche Analyse von Phänomenen anderen Möglichkeiten der Weltbetrachtung gegenüberstellen Recht und Gerechtigkeit: Den Fairness-Gedanken darstellen Phänomenologische Kompetenz - die Aspekte der Zusicherung und Angemessenheit als kritische Merkmale einer fairen,Evolution,Evolution,Sachsen-Anhalt,Gym,,2022,"Ethik, Philo",5757,1
6101,"Humanismus, Fünf-Säulen des Islam, Achtfacher Pfad, Konfuzianismus etc. erläutern grundlegende Aspekte religiöser und weltanschaulicher Menschen- und Weltbilder. Mensch als Ebenbild Gottes, Mensch als Teil der Schöpfung, Mensch als Produkt der Evolution, humanistisches Menschenbild, Mensch als Bedürfnis- und Triebwesen Welt als Schöpfung, Weltbilder in Mythen ptolemäisches vs. kopernikanisches Weltbild Welt als Produkt des Zufalls ... Grundbegriffe: Ethik, Initiationsritus, Menschenbild, Weltanschauung, Weltbild Schuljahrgänge",Evolution,Evolution,Niedersachsen,Gym,Sek1,2017,"Ethik, Philo",6101,8
6327,"Hoffnung Ist der Mensch Teil der Natur oder steht er ihr gegenüber In welchem Verhältnis stehen Natur und Freiheit, Natur und Geist Gibt es ein Anthropozän Setzt Technik die natürliche Evolution fort Emanzipiert sich der Mensch durch Technik von der Natur Wie kann sich der Mensch auch anders als über die Technik entwickeln und verbessern Ist Vergänglichkeit Fluch oder Segen Ist",Evolution,Evolution,Rheinland-Pfalz,,Sek1,2021,"Ethik, Philo",6327,2
7045,"Gottesvorstellungen in polytheistischen und monotheistischen Religionen heraus. altägyptische, griechische, römische, germanische Gottheiten, Jahwe, Gott, Allah Göttergeschichten z. B. ägyptische, griechische, indische Mythologien naturreligiöse Schöpfungsgeschichten vergleichen Schöpfungsmythen und naturwissenschaftliche Darstellungen der Evolution des Menschen. Genesis und Evolutionslehre Schöpfungserzählungen als Glaubensaussagen, Wissenschaft als Deutungsansatz, Urknalltheorie vergleichen wesentliche Aspekte religiöser Praxis im Lebensalltag. Gotteshäuser, heilige Orte, Feste und Feiern, Zeiten und Symbole, Rituale, Bräuche,",Evolution,Evolution,Niedersachsen,Realschule,,2018,"Ethik, Philo",7045,8
7046,"Islam, Achtfacher Pfad, Konfuzianismus etc. setzen sich mit grundlegenden Aspekten religiöser und weltanschaulicher Menschen- und Weltbilder auseinander. Mensch als Ebenbild Gottes, Mensch als Teil der Schöpfung, Mensch als Produkt der Evolution, humanistisches Menschenbild, Mensch als Bedürfnis- und Triebwesen Welt als Schöpfung, Weltbilder in Mythen ptolemäisches vs. kopernikanisches Weltbild Welt als Produkt des Zufalls ... Grundbegriffe: Ethik, Initiationsritus, Menschenbild, Weltanschauung, Weltbild Schuljahrgänge",Evolution,Evolution,Niedersachsen,Realschule,,2018,"Ethik, Philo",7046,8
8395,"Schüler ... benennen Gottesvorstellungen in polytheistischen und monotheistischen Religionen. altägyptische, griechische, römische, germanische Gottheiten, Jahwe, Gott, Allah Göttergeschichten z. B. ägyptische, griechische, indische Mythologien vergleichen Schöpfungsmythen und naturwissenschaftliche Darstellungen der Evolution des Menschen. Genesis und Evolutionslehre Schöpfungserzählungen als Glaubensaussagen, Wissenschaft als Deutungsansatz stellen wesentliche Aspekte religiöser Praxis im Lebensalltag dar. Gotteshäuser, heilige Orte, Feste und Feiern, Zeiten und Symbole, Rituale, Bräuche,",Evolution,Evolution,Niedersachsen,Hauptschule,,2018,"Ethik, Philo",8395,8
8396,"des Islam, Achtfacher Pfad, Konfuzianismus etc. setzen sich mit grundlegenden Aspekten religiöser und weltanschaulicher Menschenund Weltbilder auseinander. Mensch als Ebenbild Gottes, Mensch als Teil der Schöpfung, Mensch als Produkt der Evolution, humanistisches Menschenbild, Mensch als Bedürfnis- und Triebwesen Welt als Schöpfung, Weltbilder in Mythen ... Grundbegriffe: Initiationsritus, Menschenbild, Weltanschauung, Weltbild Schuljahrgänge und Schuljahrgang : Inhaltsbezogener Kompetenzbereich: Fragen nach dem Ich Leitthema:",Evolution,Evolution,Niedersachsen,Hauptschule,,2018,"Ethik, Philo",8396,8
8740,"Ist die Sterblichkeit eine Last oder ein Segen - Kann es ein Ich ohne Körper geben - Kann der Mensch die Welt überleben - Ist der Mensch das Ende der Evolution - Läuft die Evolution zum Menschen hin - Welche Bedeutung hat die Schrift für den Menschen - Braucht der Mensch Kunst - Ist der Mensch nur da ganz Mensch, wo",Evolution,Evolution,Rheinland-Pfalz,Gym,Sek2,2011,"Ethik, Philo",8740,-1
8741,"Last oder ein Segen - Kann es ein Ich ohne Körper geben - Kann der Mensch die Welt überleben - Ist der Mensch das Ende der Evolution - Läuft die Evolution zum Menschen hin - Welche Bedeutung hat die Schrift für den Menschen - Braucht der Mensch Kunst - Ist der Mensch nur da ganz Mensch, wo er spielt - Ist",Evolution,Evolution,Rheinland-Pfalz,Gym,Sek2,2011,"Ethik, Philo",8741,-1
9010,"das Gedicht auch ganz ohne einen Bezug zu seiner Philosophie interpretiert bzw. inhaltlich reflektiert werden. Quarks: Bausteine von Atomen I. Unterrichtliche Voraussetzungen Kursthemen: Erkenntnistheorie z. B. Rationalismus, Empirismus, Radikaler Konstruktivismus, Evolutionäre Erkenntnistheorie; Anthropologie anthropologische Grundannahmen aus Antike, Beginn der Neuzeit, Aufklärung, Jh. Auseinandersetzung mit unterschiedlichen philosophischen Textsorten II. Erwartungshorizont Für die Entfaltung möglicher Problemzusammenhänge müssen zunächst die inhaltlichen Aussagen des Gedichttexts",Evolution,evolutionäre,,,,2006,"Ethik, Philo",9010,-1
9011,"ergeben sich im Hinblick auf Erkenntnistheorie und Anthropologie folgende Bezugsmöglichkeiten: Konstruktivismus z. B. V. GLASERSFELDT, V. FOERSTER; Rationalismus z. B. PLATON, DESCARTES; empiristisch orientierte Ansätze z. B. ARISTOTELES, LOCKE, HUME; evolutionäre Erkenntnistheorie z. B. LORENZ, VOLLMER; Anthropologie z. B. frühe Neuzeit, KANT, Jh.. Im Hinblick auf die Ausdrucksform sind folgende Anknüpfungsmöglichkeiten denkbar: Sprachbilder, Gleichnisse, Mythenerzählungen z. B. PLATON; Lehrgedichte des und",Evolution,evolutionäre,,,,2006,"Ethik, Philo",9011,2
9012,"Lehrgedichte des und Jh.; Programmatische Poesie der Romantik z.B. NOVALIS. Vergleichende Reflexionen sind denkbar: zu Möglichkeiten und Grenzen rationalistischer und empiristischer Theorien speziell zum Radikalen Konstruktivismus, z.B. in Auseinandersetzung mit Evolutionärer Erkenntnistheorie zum Sinn philosophischer Erkenntnistheorie z. B. unter Rückgriff auf die Phänomenologie zur Frage im Rahmen der Anthropologie, ob der Mensch die Wirklichkeit durch Wissen und Vernunft beherrschen kann oder",Evolution,evolutionärer,,,,2006,"Ethik, Philo",9012,-1
9206,"der Mensch Mythos - Logos, Alltag - Wissenschaft , Materie, Atom Kosmos, Schpfung, ordo naturalis, Animismus, Theorie Organismus, Mechanismus, Maschine, Demiurg Teleologie, Finalitt, Determinierung, Chaos Einfachheit der Natur, Symmetrie, Gesetzmigkeit, Evolution Themenschwerpunkt : Wie verhlt sich der Mensch der Natur gegenber - Stunden Teilthemen Inhaltsaspekte TT .: Wie geht der Mensch mit der Natur um Betrachten, Beschreiben, Erklren, Erforschen, Genieen Experimentieren,",Evolution,Evolution,Rheinland-Pfalz,Gym,Sek2,,"Ethik, Philo",9206,2
9207,Themen Hinweise/Aspekte/Beispiele Themen ...kologie und Umweltschutz Umweltschutz Mensch und Biosphre Natur und Kultur Ethik Anthropologie Philosophie der Natur Informationsverarbeitung und Verhalten Kommunikation Lernen und Gedchtnis Sozialverhalten des Menschen Anthropologie Erkenntnistheorie Evolution und Anthropologie Philosophische Deutungen des Menschen Der Mensch zwischen Freiheit und Norm Gehirn und Geist Anthropologie Ethik Geschichtsphilosophie Knstliche Intelligenz Philosophie des Geistes Informatik Philosophie Themen Hinweise/Aspekte/Beispiele Themen Algorithmen Schrittweise,Evolution,Evolution,Rheinland-Pfalz,Gym,Sek2,,"Ethik, Philo",9207,1
11923,"menschlichen Existenz gegenüber der anderer Lebewesen und anderer Lebensformen zu erörtern und zu beurteilen Der Mensch als Teil der Natur - der Mensch als Lebewesen Der Mensch im Spiegel seiner Stammesgeschichte Der Mensch als Lebewesen, das zur Sachlichkeit fähig ist Instinktentbundenheit Der Mensch als Lebewesen, das nach sich selbst fragt Die anthropologische Differenz des Menschen Der Mensch als Lebewesen, das Kultur",Evolution,Stammesgeschichte,Schleswig-Holstein,,,2016,"Ethik, Philo",11923,6
12882,"auf gesellschaftliche Denkweisen, Haltungen und Wertmaßstäbe. Aspekte: Herrschaft und politische Teilhabe; Gewaltsame Konflikte, Verfolgungen und Kriege Erkenntnisgewinnung durch Methoden und Medien Beurteilung und Bewertung en und Strukbieten beesellschaftsbsolutismus. sstände und evolution geer Ereignisse ntwicklung bis leons diktatong von Errunaus. sse adäquat Beziehung ben opäischen Köe Frankreich. Mit einzelnen Gattungen von Quellen und Darstellungen adäquat umgehen Die Schülerinnen und Schüler ... analysieren",Evolution,Evolution,Niedersachsen,Realschule,,2014,Geschichte,12882,2
12958,"im Hinblick auf ihre Reichweite, d. h. auf Allgemeingültigkeit und Singularität bzw. Totalität und Partikularität Allgemeines - Singuläres; Ganzes - Teil. o charakterisieren Verlauf und Ergebnisse historischer Veränderungen z. B. Evolution Revolution. o bestimmen die Bedeutung von Zugehörigkeiten an historischen Beispielen Integration Ausgrenzung. analysieren die historische Bedingtheit vergangener und gegenwärtiger Identitätskonstruktionen. Methodenkompetenz Die Methodenkompetenz bezieht sich auf die Fähigkeit, historische Zusammenhänge",Evolution,Evolution,Niedersachsen,Gym,Sek2,2018,Geschichte,12958,-1
13115,"indem sie geschichtliche Phänomene mit Hilfe von Kategorien erklären und beurteilen. p g g p g g g g g g Ereignis und Struktur Fortschritt und Rückschritt Dauer und Wandel Evolution und Revolution Gewalt und Gewaltfreiheit Allgemeines und Singuläres Gleichzeitigkeit und Ungleichzeitigkeit Integration und Ausgrenzung In der Abiturprüfung zeigen die Prüflinge ihre Fähigkeit, mit verschiedenen Grundformen historischer Untersuchung sachgerecht umgehen zu",Evolution,Evolution,,,,2005,Geschichte,13115,-1
14393,"ordnen einzelne Epochen der Geschichte, Daten, Personen, Namen und Fachbegriffe zeitlich und räumlich ein. Es wird nach Ursachen und Wirkungen gefragt. Mithilfe von fachspezifischen Konzepten der Geschichtsdeutung Reform, Revolution und Evolution; Ereignis und Struktur; Fortschritt und Rückschritt; Gleichzeitigkeit des Ungleichzeitigen und Ordnungsmustern menschlicher Aktivitäten Alltagskulturen, Herrschaft, Wirtschaft, Eigenes und Fremdes, Bewältigung und Nutzung von Raum interpretieren die Lernenden Spielarten von Veränderung",Evolution,Evolution,Hessen,Gym,Sek1,2021,Geschichte,14393,-1
14394,"historisches Konzept, mit dem Geschichte gedeutet und verhandelt wird. Damit sind Zeitverlaufsvorstellungen gemeint, wie etwa Fortschritt, Verfall, Gleichzeitigkeit des Ungleichzeitigen, Epochenbegriffe sowie spezielle Formen historischer Zustände und Vorgänge Ereignis, Struktur, Evolution und Revolution. Diesen Vorstellungen von geschichtlicher Zeit ist gemeinsam, dass sie sich mit Kontinuität und Veränderung befassen. Den Lernenden wird ein Instrumentarium an die Hand gegeben, um eine eigene Position",Evolution,Evolution,Hessen,Gym,Sek1,2021,Geschichte,14394,-1
14528,"Zeiterfahrungen und deren Strukturierung Kalender, Zeitstrahl, Zeitrechnung wenden Strukturierungskonzepte zeitlicher Verläufe sinnvoll an Ereignis - Struktur; Kontinuität als Dauer und Wandel unterscheiden verschiedene normative Konzeptualisierungen zeitlicher Verläufe Fortschritt - Rückschritt; Evolution - Revolution reflektieren zeitliche Strukturierun konzepte und problematisieren die ggf. als Konstrukte Gleichzeitigke Ungleichzeitigkeit Raum bezeichnen die Lage historischer Orte und beschreiben Raum als historische Ressource charakterisieren Raumvorstellungen in der",Evolution,Evolution,Niedersachsen,Gym,Sek1,2015,Geschichte,14528,-1
14893,"ordnen einzelne Epochen der Geschichte, Daten, Personen, Namen und Fachbegriffe zeitlich und räumlich ein. Es wird nach Ursachen und Wirkungen gefragt. Mithilfe von fachspezifischen Konzepten der Geschichtsdeutung Reform, Revolution und Evolution; Ereignis und Struktur; Fortschritt und Rückschritt; Gleichzeitigkeit des Ungleichzeitigen und Ordnungsmustern menschlicher Aktivitäten Alltagskulturen, Herrschaft, Wirtschaft, Eigenes und Fremdes, Bewältigung und Nutzung von Raum interpretieren die Lernenden Spielarten von Veränderung",Evolution,Evolution,Hessen,Realschule,,2021,Geschichte,14893,-1
14894,"historisches Konzept, mit dem Geschichte gedeutet und verhandelt wird. Damit sind Zeitverlaufsvorstellungen gemeint, wie etwa Fortschritt, Verfall, Gleichzeitigkeit des Ungleichzeitigen, Epochenbegriffe sowie spezielle Formen historischer Zustände und Vorgänge Ereignis, Struktur, Evolution und Revolution. Diesen Vorstellungen von geschichtlicher Zeit ist gemeinsam, dass sie sich mit Kontinuität und Veränderung befassen. Den Lernenden wird ein Instrumentarium an die Hand gegeben, um eine eigene Position",Evolution,Evolution,Hessen,Realschule,,2021,Geschichte,14894,-1
16381,"ordnen einzelne Epochen der Geschichte, Daten, Personen, Namen und Fachbegriffe zeitlich und räumlich ein. Es wird nach Ursachen und Wirkungen gefragt. Mithilfe von fachspezifischen Konzepten der Geschichtsdeutung Reform, Revolution und Evolution; Ereignis und Struktur; Fortschritt und Rückschritt; Gleichzeitigkeit des Ungleichzeitigen und Ordnungsmustern menschlicher Aktivitäten Alltagskulturen, Herrschaft, Wirtschaft, Eigenes und Fremdes, Bewältigung und Nutzung von Raum interpretieren die Lernenden Spielarten von Veränderung",Evolution,Evolution,Hessen,Hauptschule,,2021,Geschichte,16381,-1
16382,"historisches Konzept, mit dem Geschichte gedeutet und verhandelt wird. Damit sind Zeitverlaufsvorstellungen gemeint, wie etwa Fortschritt, Verfall, Gleichzeitigkeit des Ungleichzeitigen, Epochenbegriffe sowie spezielle Formen historischer Zustände und Vorgänge Ereignis, Struktur, Evolution und Revolution. Diesen Vorstellungen von geschichtlicher Zeit ist gemeinsam, dass sie sich mit Kontinuität und Veränderung befassen. Den Lernenden wird ein Instrumentarium an die Hand gegeben, um eine eigene Position",Evolution,Evolution,Hessen,Hauptschule,,2021,Geschichte,16382,-1
16522,"Indianer und indigene Völker. Schuljahrgänge / Aspekte: Herrschaft und politische Teilhabe; Gewaltsame Konflikte, Verfolgungen und Kriege Erkenntnisgewinnung durch Methoden und Medien Beurteilung und Bewertung en und Strukbieten beesellschaftsbsolutismus. sstände und evolution geer Ereignisse ntwicklung bis sse adäquat Beziehung ben opäischen Köe Frankreich. Mit einzelnen Gattungen von Quellen und Darstellungen adäquat umgehen Die Schülerinnen und Schüler ... analysieren Karikaturen. Die Perspektivität von",Evolution,Evolution,Niedersachsen,Hauptschule,,2014,Geschichte,16522,2
16877,"und Schlusspunkt. Sie erörtern ihre Ergebnisse unter dem Kriterium empirischer Triftigkeit und finden plausible Antworten auf ihre Leitfragen. Dabei operieren sie auch mit fachspezifischen Konzepten der Geschichtsdeutung Reform, Revolution und Evolution, Ereignis und Struktur, Fortschritt und Rückschritt, Gleichzeitigkeit des Ungleichzeitigen und Ordnungsmustern menschlicher Aktivitäten Herrschaft und politische Partizipation, Wirtschaft und Gesellschaft, soziale und kulturelle Lebenswelten, Eigenes und Fremdes, Menschen und Räume.",Evolution,Evolution,Hessen,Gym,Sek2,2024,Geschichte,16877,-1
16878,"zugleich eine analytisch ausgerichtete Betrachtungsweise vorgeschlagen, die einen Schwerpunkt auf Fragen der historischen Entwicklung legt, ohne jedoch ein Modell des permanenten Fortschritts zu unterstellen: Treten Veränderungen durch Reform, Revolution oder Evolution auf Mit welcher Berechtigung werden Epochengrenzen gezogen Überwiegen Momente der Kontinuität oder der Veränderung Welche Faktoren bewirken Veränderungen, welche Faktoren fördern Kontinuität Tritt das Phänomen einer Gleichzeitigkeit des Ungleichzeitigen auf",Evolution,Evolution,Hessen,Gym,Sek2,2024,Geschichte,16878,-1
16879,"empirische Triftigkeit erörtern, U das Herstellen historischer Zusammenhänge als Konstrukt beurteilen - und nicht als Abbildung der Vergangenheit, U historische Sachverhalte mit Hilfe von Zeitverlaufsvorstellungen zum Beispiel Dauer und Wandel; Evolution, Reform und Revolution charakterisieren, U Motive, Interessen und Begründungen für das Handeln einzelner Akteure und gesellschaftlicher Gruppen in ihrem historischen Kontext verstehen und erklären und an Kriterien - zum Beispiel",Evolution,Evolution,Hessen,Gym,Sek2,2024,Geschichte,16879,-1
18079,die Angepasstheit von Organismen an die Umwelt. F Entwicklung Die Schülerinnen und Schüler F. beschreiben die artspezifische Individualentwicklung von Organismen. F. beschreiben die verschiedenen Formen der Fortpflanzung. F. beschreiben die stammesgeschichtliche Verwandtschaft von Organismen. F. kennen und erörtern Eingriffe des Menschen in die Natur und Kriterien für solche Entscheidungen. Inhalte Kompetenzerwartungen Die Schülerinnen und Schüler Bedeutung von Haustieren beschreiben ihre Erlebnisse,Evolution,stammesgeschichtliche,Saarland,GemS,"5,6",2014,Bio,18079,2
