topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,12,0.1413,192,64.1447
2,15,0.128,174,54.54
3,14,0.0996,136,61.6933
4,11,0.0946,136,42.48
5,4,0.081,118,112.1628
6,1,0.0708,78,56.2698
7,9,0.0598,85,85.8481
8,10,0.0593,76,90.0626
9,13,0.0515,59,93.3764
10,5,0.0488,46,66.6468
11,3,0.0419,49,76.1103
12,2,0.0405,42,85.1286
13,7,0.039,40,93.2528
14,8,0.0244,23,95.8751
15,6,0.0195,23,81.327
