Topic,Count,Proportion,Name,Representation,Representative_Docs
-1,325,0.2865961199294533,-1_ethik_sollen_aufgaben_bewerten,"['ethik', 'sollen', 'aufgaben', 'bewerten', 'kompetenzen', 'schuljahrgnge', 'knnen', 'frage', 'regeln', 'menschen', 'unterricht', 'wertvorstellungen', 'freiheit', 'bne', 'iii', 'fragen', 'werten', 'grundlage', 'gesellschaft', 'moralische']","['Rolle spielt, z. B. zu Persönlichkeiten, die auf bedeutsame Weise ihrem Gewissen gefolgt sind z. B. Willy Graf Hinweis s. Thema Was ist wichtig und sollte sein - Werte und Normen Lehrplan / Sollen: Moralisches Handeln Werte und Normen Ethik / Der praktische Syllogismus Im Alltag werden gegebene Werte und Normen bei der Beurteilung von ethisch relevanten Situationen und Ereignissen oft', 'Rolle spielt, z. B. zu Persönlichkeiten, die auf bedeutsame Weise ihrem Gewissen gefolgt sind z. B. Willy Graf Hinweis s. Thema Was ist wichtig und sollte sein - Werte und Normen Lehrplan / Sollen: Moralisches Handeln Werte und Normen Ethik Der praktische Syllogismus Im Alltag werden gegebene Werte und Normen bei der Beurteilung von ethisch relevanten Situationen und Ereignissen oft unreflektiert', 'Thema Was ist wichtig und sollte sein - Werte und Normen Lehrplan / Sollen: Moralisches Handeln Werte und Normen Ethik / Der praktische Syllogismus Im Alltag werden gegebene Werte und Normen bei der Beurteilung von ethisch relevanten Situationen und Ereignissen oft unreflektiert und in kollektiver Gewohnheit angewendet. Auf dem Weg zum mündigen Menschen sollen deshalb ethische Problemstellungen auf der Grundlage des']"
0,321,0.2830687830687831,0_fach_fach werte_ber_auseinandersetzung,"['fach', 'fach werte', 'ber', 'auseinandersetzung', 'unterricht', 'ethik', 'knnen', 'gesellschaft', 'wertvorstellungen', 'gesellschaftliche', 'eigene', 'reflexion', 'gerechtigkeit', 'trgt', 'sozialen', 'gesellschaftlichen', 'unterricht fach', 'philosophie', 'btv', 'werturteile']","['und der Ideen der liberalen, demokratischen und sozialen Freiheitsbewegungen weiterzuentwickeln, trägt das Fach Werte und Normen in besonderem Maße Rechnung. Obwohl gesellschaftlich von einem gewissen Konsens über gültige Werte und Normen ausgegangen werden kann, wird die Lebenspraxis von häufigen und vielstimmigen Diskussionen über Wertvorstellungen und darauf aufbauende gesellschaftliche Normen geprägt. Dies liegt nicht zuletzt daran, dass sich jene Wertvorstellungen und Normen', 'und der Ideen der liberalen, demokratischen und sozialen Freiheitsbewegungen weiterzuentwickeln, trägt das Fach Werte und Normen in besonderem Maße Rechnung. Obwohl gesellschaftlich von einem gewissen Konsens über gültige Werte und Normen ausgegangen werden kann, wird die Lebenspraxis von häufigen und vielstimmigen Diskussionen über Wertvorstellungen und darauf aufbauende gesellschaftliche Normen geprägt. Dies liegt nicht zuletzt daran, dass sich jene Wertvorstellungen und Normen', 'und der Ideen der liberalen, demokratischen und sozialen Freiheitsbewegungen weiterzuentwickeln, trägt das Fach Werte und Normen in besonderem Maße Rechnung. Obwohl gesellschaftlich von einem gewissen Konsens über gültige Werte und Normen ausgegangen werden kann, wird die Lebenspraxis von häufigen und vielstimmigen Diskussionen über Wertvorstellungen und darauf aufbauende gesellschaftliche Normen geprägt. Dies liegt nicht zuletzt daran, dass sich jene Wertvorstellungen und Normen']"
1,119,0.10493827160493827,1_moralische_moral_moralische werte_moralische normen,"['moralische', 'moral', 'moralische werte', 'moralische normen', 'technische', 'ethik', 'moralischen', 'inhaltsbezogene kompetenzen', 'inhaltsbezogene', 'miteinander', 'methodischdidaktische hinweise', 'methodischdidaktische', 'kompetenzen methodischdidaktische', 'glck', 'normen ethik', 'hinweise', 'moralischer', 'moralisches', 'kompetenzen', 'medial']","['Miteinander zu verwirklichen, nennen Normen, die in einem bestimmten Bereich gelten, mögliche Bereiche: z. B. Klassenzimmer, Fußballfeld, Peer-Group, Familie mögliche Klassifizierungen: soziale Normen: Spielregeln, Gesetze, Gebote, moralische Normen, Benimmregeln; technische Normen: DIN, technische Anweisung; Verkehrsregeln; Klugheitsregeln; ästhetische Normen Sollen: Moralisches Handeln Werte und Normen Ethik / Was ist wichtig und sollte sein - Werte und Normen inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise kategorisieren', 'Gebote, moralische Normen, Benimmregeln; technische Normen: DIN, technische Anweisung; Verkehrsregeln; Klugheitsregeln; ästhetische Normen Sollen: Moralisches Handeln Werte und Normen Ethik / Was ist wichtig und sollte sein - Werte und Normen inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise kategorisieren diese, erschließen aus den Normen die dahinterliegenden Werte und umgekehrt. Zuordnungsspiele; Erläutern der Zuordnung von Werten zu Normen Moralische Werte und Normen Die Schülerinnen und', 'Gebote, moralische Normen, Benimmregeln; technische Normen: DIN, technische Anweisung; Verkehrsregeln; Klugheitsregeln; ästhetische Normen Sollen: Moralisches Handeln Werte und Normen Ethik / Was ist wichtig und sollte sein - Werte und Normen inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise kategorisieren diese, erschließen aus den Normen die dahinterliegenden Werte und umgekehrt. Zuordnungsspiele; Erläutern der Zuordnung von Werten zu Normen Moralische Werte und Normen Die Schülerinnen und']"
2,110,0.09700176366843033,2_handlungsoptionen_entscheidungen_sachverhalte_kriterien,"['handlungsoptionen', 'entscheidungen', 'sachverhalte', 'kriterien', 'werten', 'begrndet', 'werten normen', 'aspekte', 'bercksichtigen', 'kriteriengeleitet', 'gesellschaftlich', 'treffen', 'bewertung', 'identifizieren', 'reflektieren', 'folgen', 'gesundheit', 'sachverhalten', 'informationen', 'aufgrund']","['und deren Herkunft sowie damit verbundene Werte zu identifizieren. In einem Bewertungsprozess werden Handlungsoptionen ausgewertet, Entscheidungen in Bezug auf biologische Aspekte aufgrund von gesellschaftlich akzeptierten und persönlich relevanten Werten und Normen getroffen, begründet sowie reflektiert. Sachverhalte und Informationen multiperspektivisch beurteilen Die Lernenden ... B analysieren Sachverhalte im Hinblick auf ihre Bewertungsrelevanz; B betrachten Sachverhalte aus unterschiedlichen Perspektiven; B unterscheiden deskriptive und', 'mit Bezügen zu Basiskonzepten; B überprüfen die Struktur von Argumenten zu bewertungsrelevanten Sachverhalten. B : Kriteriengeleitet Entscheidungen treffen Die Lernenden... B benennen Bewertungskriterien und Handlungsoptionen ausgehend von Sachinformationen, Werten und Normen; B gewichten Bewertungskriterien und Handlungsoptionen für Entscheidungen zu bewertungsrelevanten Sachverhalten; B treffen Entscheidungen auf der Grundlage von Argumenten, Bewertungskriterien und Handlungsoptionen. B : Entscheidungen und deren Folgen reflektieren Die Lernenden...', 'und deren Herkunft sowie damit verbundene Werte zu identifizieren. In einem Bewertungsprozess werden Handlungsoptionen ausgewertet, Entscheidungen in Bezug auf biologische Aspekte aufgrund von gesellschaftlich akzeptierten und persönlich relevanten Werten und Normen getroffen, begründet sowie reflektiert. Dabei werden drei sich überlappende Teilkompetenzbereiche unterschieden: Sachverhalte und Informationen multiperspektivisch beurteilen, kriteriengeleitet Meinungen bilden und Entscheidungen treffen, Entscheidungsprozesse und Folgen reflektieren. Basiskonzepte Ergänzt wird die']"
3,106,0.09347442680776014,3_religise_religion_religionen_religisen,"['religise', 'religion', 'religionen', 'religisen', 'fach', 'unterricht', 'fach werte', 'gesellschaft', 'unterricht fach', 'religion werte', 'ethik', 'fragen', 'gewissens', 'regeln', 'handeln werte', 'sexualitt', 'menschenrechte', 'einzubeziehen', 'blick', 'moralisches handeln']","['gewinnen und um wesentliche kulturelle, geistige und religiöse Bedingungen und Grundlagen der demokratischen Gesellschaftsordnungen kennenzulernen. Mit Blick auf religiöse bzw. religionswissenschaftliche Unterrichtsinhalte ist zu betonen, dass das Fach Werte und Normen die Pluralität unterschiedlicher Wahrheitsansprüche in Religionen und Weltanschauungen thematisiert. Zur Wahrung der Freiheit des Glaubens, des Gewissens und des religiösen und weltanschaulichen Bekenntnisses verlangt der Unterricht im Fach Werte und', 'gewinnen und um wesentliche kulturelle, geistige und religiöse Bedingungen und Grundlagen der demokratischen Gesellschaftsordnungen kennenzulernen. Mit Blick auf religiöse bzw. religionswissenschaftliche Unterrichtsinhalte ist zu betonen, dass das Fach Werte und Normen die Pluralität unterschiedlicher Wahrheitsansprüche in Religionen und Weltanschauungen thematisiert. Zur Wahrung der Freiheit des Glaubens, des Gewissens und des religiösen und weltanschaulichen Bekenntnisses verlangt der Unterricht im Fach Werte und', 'gewinnen und um wesentliche kulturelle, geistige und religiöse Bedingungen und Grundlagen der demokratischen Gesellschaftsordnungen kennenzulernen. Mit Blick auf religiöse bzw. religionswissenschaftliche Unterrichtsinhalte ist zu betonen, dass das Fach Werte und Normen die Pluralität unterschiedlicher Wahrheitsansprüche in Religionen und Weltanschauungen thematisiert. Zur Wahrung der Freiheit des Glaubens, des Gewissens und des religiösen und weltanschaulichen Bekenntnisses verlangt der Unterricht im Fach Werte und']"
4,41,0.036155202821869487,4_jeweiligen_konomischen_verstehen_aufgabe,"['jeweiligen', 'konomischen', 'verstehen', 'aufgabe', 'beziehungen', 'perspektivwechsel', 'werte grundgesetzes', 'denken', 'berzeugungen', 'befhigen', 'zunehmend', 'politischen', 'entscheidungen', 'grundgesetzes', 'unterrichts', 'daraus', 'kompetenzentwicklung', 'kulturelle', 'reflektieren', 'gesellschaftswissenschaftlicher']","['und die jeweiligen Beziehungen zu reflektieren. Daraus leitet sich die Aufgabe des gesellschaftswissenschaftlichen Unterrichts ab, den Schüler zunehmend zum vernetzten Denken zu befähigen und zum Perspektivwechsel anzuregen. Im Sinne der Normen und Werte des Grundgesetzes lernt der Schüler, kulturelle Prägungen, Überzeugungen und Zugehörigkeiten zu verstehen und zu tolerieren. Der Unterricht zielt gleichermaßen auf den Erwerb fachspezifischer und gesellschaftswissenschaftlicher Kompetenzen. Die Kompetenzentwicklung', 'und die jeweiligen Beziehungen zu reflektieren. Daraus leitet sich die Aufgabe des gesellschaftswissenschaftlichen Unterrichts ab, den Schüler zunehmend zum vernetzten Denken zu befähigen und zum Perspektivwechsel anzuregen. Im Sinne der Normen und Werte des Grundgesetzes lernt der Schüler kulturelle Prägungen, Überzeugungen und Zugehörigkeiten zu verstehen und zu tolerieren. Der Unterricht zielt gleichermaßen auf den Erwerb fachspezifischer und gesellschaftswissenschaftlicher Kompetenzen. Die Kompetenzentwicklung', 'und die jeweiligen Beziehungen zu reflektieren. Daraus leitet sich die Aufgabe des gesellschaftswissenschaftlichen Unterrichts ab, den Schüler zunehmend zum vernetzten Denken zu befähigen und zum Perspektivwechsel anzuregen. Im Sinne der Normen und Werte des Grundgesetzes lernt der Schüler, kulturelle Prägungen, Überzeugungen und Zugehörigkeiten zu verstehen und zu tolerieren. Der Unterricht zielt gleichermaßen auf den Erwerb fachspezifischer und gesellschaftswissenschaftlicher Kompetenzen. Die Kompetenzentwicklung']"
5,32,0.02821869488536155,5_lernen_kerncurriculum_gelten_genannten,"['lernen', 'kerncurriculum', 'gelten', 'genannten', 'ethikunterricht', 'fach', 'unterrichtsfach werte', 'unterrichtsfach', 'berufliche', 'fach ethik', 'bedeutet', 'warum', 'leben', 'verstehen', 'beschftigung', 'schuljahrgnge', 'bezglich', 'sowohl', 'strukturieren', 'kompetenzbereichen']","['Moralisches Lernen ist in allen Jahrgangsstufen sowohl kognitives als auch die Motivation förderndes Lernen. Dies bedeutet, dass die Schülerinnen und Schüler im Ethikunterricht nicht nur verstehen sollen, welche Werte und Normen gelten und warum sie gelten, sondern auch lernen, dass für ein gelingendes Leben das Engagement für diese Werte und Normen notwendig ist. Die Beschäftigung mit der Sinnfrage bezüglich der Motivation', 'Moralisches Lernen ist in allen Jahrgangsstufen sowohl kognitives als auch die Motivation förderndes Lernen. Dies bedeutet, dass die Schülerinnen und Schüler im Ethikunterricht nicht nur verstehen sollen, welche Werte und Normen gelten und warum sie gelten, sondern auch lernen, dass für ein gelingendes Leben das Engagement für diese Werte und Normen notwendig ist. Die Beschäftigung mit der Sinnfrage bezüglich der Motivation', 'Sinn verbunden. Moralisches Lernen ist in allen Jahrgangsstufen sowohl kognitives als auch die Motivation förderndes Lernen. Dies bedeutet, dass die Schüler im Ethikunterricht nicht nur verstehen sollen, welche Werte und Normen gelten und warum sie gelten, sondern auch lernen, dass für ein gelingendes Leben das Engagement für diese Werte und Normen notwendig ist. Die Beschäftigung mit der Sinnfrage bezüglich der Motivation']"
6,24,0.021164021164021163,6_argumente_ethischen_folgen_ethischer,"['argumente', 'ethischen', 'folgen', 'ethischer', 'mgliche folgen', 'schlern', 'fach', 'berprfen', 'anwendung', 'aussagen', 'haltung', 'kenntnisse', 'elementare', 'fhigkeiten', 'denen', 'erwerben', 'erschlieen', 'bercksichtigen', 'prfen', 'standpunkte']","['denen häufig komplexe Entscheidungen anstehen. Dabei sind fundamentale Lebensbedingungen und elementare Lebensbedürfnisse zu berücksichtigen und mögliche Folgen gewählter Handlungsweisen zu antizipieren. Eben hier hat der Unterricht im Fach Werte und Normen seinen genuinen Platz, denn die Lernenden erwerben durch dieses Fach Kenntnisse und Fähigkeiten zur Anwendung der Kriterien ethischer Argumentationsweisen. Bei den Schülerinnen und Schülern wird eine Haltung angestrebt, die sich', 'denen häufig komplexe Entscheidungen anstehen. Dabei sind fundamentale Lebensbedingungen und elementare Lebensbedürfnisse zu berücksichtigen und mögliche Folgen gewählter Handlungsweisen zu antizipieren. Eben hier hat der Unterricht im Fach Werte und Normen seinen genuinen Platz, denn die Lernenden erwerben durch dieses Fach Kenntnisse und Fähigkeiten zur Anwendung der Kriterien ethischer Argumentationsweisen. Bei den Schülerinnen und Schülern wird eine Haltung angestrebt, die sich', '/ Die Schülerinnen und Schüler ... achlich fundierte Pro- und rgumente bei alltagsnahen dungen. entwickeln fachlich fundierte Argumente in komplexen Entscheidungssituationen. unterscheiden zwischen naturwissenschaftlichen und ethischen Argumenten. RELIGION, WERTE UND NORMEN entwickeln Argumente aus unterschiedlichen Perspektiven. en die Argumente unter Eing von biologischem Fachwis überprüfen die Argumente, indem sie Folgen eigenen Handelns abschätzen. gewichten Argumente unter Anleitung. überprüfen die Argumente, indem']"
7,20,0.01763668430335097,7_regeln normen_regeln_rituale_verschiedenen,"['regeln normen', 'regeln', 'rituale', 'verschiedenen', 'zugrunde liegen', 'bedeutung zusammenleben', 'hflichkeit', 'ehrlichkeit', 'klasse', 'liegen', 'zugrunde', 'verlsslichkeit', 'kontexten', 'deren bedeutung', 'sicherheit', 'bestimmten', 'familie', 'zusammenleben', 'regel', 'normen rituale']","['Erwartete Kompetenzen am Ende von Schuljahrgang Mögliche Inhalte für den Kompetenzerwerb Die Schülerinnen und Schüler ... benennen verschiedene Regeln, Normen und Rituale sowie deren Bedeutung für das Zusammenleben. Regeln und Normen in Klasse, Familie, Freundeskreis, Verein Sicherheit, Verlässlichkeit, Einschränkung Welt ohne Regeln und Normen arbeiten die Werte, die bestimmten Regeln und Normen zugrunde liegen, heraus. z. B. Ehrlichkeit, Höflichkeit, Achtsamkeit, Geselligkeit', 'und Schüler ... benennen verschiedene Regeln, Normen und Rituale sowie deren Bedeutung für das Zusammenleben. Regeln und Normen in Klasse, Familie, Freundeskreis, Verein Sicherheit, Verlässlichkeit, Einschränkung Welt ohne Regeln und Normen arbeiten die Werte, die bestimmten Regeln und Normen zugrunde liegen, heraus. z. B. Ehrlichkeit, Höflichkeit, Achtsamkeit, Geselligkeit vergleichen Regeln und Rituale in verschiedenen Kontexten. Schulregeln in verschiedenen kulturellen und historischen', 'und Schüler ... benennen verschiedene Regeln, Normen und Rituale sowie deren Bedeutung für das Zusammenleben. Regeln und Normen in Klasse, Familie, Freundeskreis, Verein Sicherheit, Verlässlichkeit, Einschränkung Welt ohne Regeln und Normen arbeiten die Werte, die bestimmten Regeln und Normen zugrunde liegen, heraus. z. B. Ehrlichkeit, Höflichkeit, Achtsamkeit, Geselligkeit vergleichen Regeln und Rituale in verschiedenen Kontexten. Schulregeln in verschiedenen kulturellen und historischen']"
8,18,0.015873015873015872,8_materialien_leistungen_technischen_worden,"['materialien', 'leistungen', 'technischen', 'worden', 'entsprechen', 'bercksichtigt', 'bundesrepublik deutschland', 'bundesrepublik', 'geltenden', 'verfahren', 'wenden', 'gesetzen', 'wirtschaftlichen', 'fllen', 'deutschland', 'rahmen', 'einzelnen', 'mglichkeiten', 'beispiel', 'nachhaltigkeitsfrdernde']","['dennoch in einzelnen Fällen Urheberrechte nicht berücksichtigt worden sein, wenden Sie sich bitte an den Herausgeber. Alle eingesetzten beziehungsweise verarbeiteten Rohstoffe und Materialien entsprechen den zum Zeitpunkt der Angebotsabgabe gültigen Normen beziehungsweise geltenden Bestimmungen und Gesetzen der Bundesrepublik Deutschland. Der Herausgeber hat bei seinen Leistungen sowie bei Zulieferungen Dritter im Rahmen der wirtschaftlichen und technischen Möglichkeiten umweltfreundliche Verfahren und Erzeugnisse bevorzugt', 'dennoch in einzelnen Fällen Urheberrechte nicht berücksichtigt worden sein, wenden Sie sich bitte an den Herausgeber. Alle eingesetzten beziehungsweise verarbeiteten Rohstoffe und Materialien entsprechen den zum Zeitpunkt der Angebotsabgabe gültigen Normen beziehungsweise geltenden Bestimmungen und Gesetzen der Bundesrepublik Deutschland. Der Herausgeber hat bei seinen Leistungen sowie bei Zulieferungen Dritter im Rahmen der wirtschaftlichen und technischen Möglichkeiten umweltfreundliche Verfahren und Erzeugnisse bevorzugt', 'dennoch in einzelnen Fällen Urheberrechte nicht berücksichtigt worden sein, wenden Sie sich bitte an den Herausgeber. Alle eingesetzten beziehungsweise verarbeiteten Rohstoffe und Materialien entsprechen den zum Zeitpunkt der Angebotsabgabe gültigen Normen beziehungsweise geltenden Bestimmungen und Gesetzen der Bundesrepublik Deutschland. Der Herausgeber hat bei seinen Leistungen sowie bei Zulieferungen Dritter im Rahmen der wirtschaftlichen und technischen Möglichkeiten umweltfreundliche Verfahren und Erzeugnisse bevorzugt']"
