,text_excerpt,search_term,match_term,state,school type,grade,year,subject,doc_id,bertopic_topic
98,"den Einfluss von Medien auf Urteile und Handlungen, erklären die Bedeutung von Vielfalt für das Leben in einer pluralen Welt, erläutern Grundprobleme des Wahrnehmens und Erkennens, erfassen grundlegende Werte und Normen von Nachhaltigkeit. Methodenkompetenz Die Schülerinnen und Schüler recherchieren in analogen und digitalen Materialien Informationen und philosophische Begriffe, entwickeln mit Gedankenexperimenten philosophische Fragen und Vorstellungen, erproben unterschiedliche Perspektiven im Rollenspiel, formulieren",Norm,Normen,NRW,,Sek1,2024,"Ethik, Philo",98,0
255,"Niedersächsisches Kultusministerium Kerncurriculum für die Oberschule Schuljahrgänge - Werte und Normen Niedersachsen An der Weiterentwicklung des Kerncurriculums für das Unterrichtsfach Werte und Normen in der Oberschule waren die nachstehend genannten Personen beteiligt: Evgeny Kochnev, Clausthal-Zellerfeld Kathrin Paul, Oldenburg Markus Rassiler, Hannover",Norm,Normen,Niedersachsen,Oberschule.pdf,,,"Ethik, Philo",255,5
256,"Niedersächsisches Kultusministerium Kerncurriculum für die Oberschule Schuljahrgänge - Werte und Normen Niedersachsen An der Weiterentwicklung des Kerncurriculums für das Unterrichtsfach Werte und Normen in der Oberschule waren die nachstehend genannten Personen beteiligt: Evgeny Kochnev, Clausthal-Zellerfeld Kathrin Paul, Oldenburg Markus Rassiler, Hannover Thorsten Schimschal, Friesoythe Till Warmbold, Seelze Jörg Weiland, Hildesheim Die Ergebnisse des",Norm,Normen,Niedersachsen,Oberschule.pdf,,,"Ethik, Philo",256,5
257,"worden. Herausgegeben vom Niedersächsischen Kultusministerium Hannover, Schiffgraben Druck: Unidruck Weidendamm Hannover Das Kerncurriculum kann als PDF-Datei vom Niedersächsischen Bildungsserver NiBiS http://www.cuvo.nibis.de heruntergeladen werden. Inhalt Seite Bildungsbeitrag des Faches Werte und Normen Kompetenzorientierter Unterricht Kompetenzbereiche Kompetenzentwicklung Innere Differenzierung Erwartete Kompetenzen Prozessbezogene Kompetenzbereiche Inhaltsbezogene Kompetenzbereiche Kompetenzen nach Doppelschuljahrgängen Schuljahrgänge und Schuljahrgänge und Schuljahrgänge und Leistungsfeststellung und Leistungsbewertung Aufgaben der Fachkonferenz Anhang A Operatoren",Norm,Normen,Niedersachsen,Oberschule.pdf,,,"Ethik, Philo",257,-1
258,"Kompetenzbereiche Kompetenzen nach Doppelschuljahrgängen Schuljahrgänge und Schuljahrgänge und Schuljahrgänge und Leistungsfeststellung und Leistungsbewertung Aufgaben der Fachkonferenz Anhang A Operatoren A Übersicht über die verbindlichen Grundbegriffe Bildungsbeitrag des Faches Werte und Normen Das Unterrichtsfach Werte und Normen leistet einen wichtigen Beitrag, um den Ansprüchen gerecht zu werden, die der des Niedersächsischen Schulgesetzes formuliert. Dem dort verankerten Ziel, ... die Persönlichkeit der Schülerinnen",Norm,Normen,Niedersachsen,Oberschule.pdf,,,"Ethik, Philo",258,-1
259,"und Schuljahrgänge und Schuljahrgänge und Leistungsfeststellung und Leistungsbewertung Aufgaben der Fachkonferenz Anhang A Operatoren A Übersicht über die verbindlichen Grundbegriffe Bildungsbeitrag des Faches Werte und Normen Das Unterrichtsfach Werte und Normen leistet einen wichtigen Beitrag, um den Ansprüchen gerecht zu werden, die der des Niedersächsischen Schulgesetzes formuliert. Dem dort verankerten Ziel, ... die Persönlichkeit der Schülerinnen und Schüler auf der Grundlage",Norm,Normen,Niedersachsen,Oberschule.pdf,,,"Ethik, Philo",259,-1
260,"... die Persönlichkeit der Schülerinnen und Schüler auf der Grundlage des Christentums, des europäischen Humanismus und der Ideen der liberalen, demokratischen und sozialen Freiheitsbewegungen weiterzuentwickeln, trägt das Fach Werte und Normen in besonderem Maße Rechnung. Obwohl gesellschaftlich von einem gewissen Konsens über gültige Werte und Normen ausgegangen werden kann, wird die Lebenspraxis von häufigen und vielstimmigen Diskussionen über Wertvorstellungen und darauf",Norm,Normen,Niedersachsen,Oberschule.pdf,,,"Ethik, Philo",260,0
261,"und der Ideen der liberalen, demokratischen und sozialen Freiheitsbewegungen weiterzuentwickeln, trägt das Fach Werte und Normen in besonderem Maße Rechnung. Obwohl gesellschaftlich von einem gewissen Konsens über gültige Werte und Normen ausgegangen werden kann, wird die Lebenspraxis von häufigen und vielstimmigen Diskussionen über Wertvorstellungen und darauf aufbauende gesellschaftliche Normen geprägt. Dies liegt nicht zuletzt daran, dass sich jene Wertvorstellungen und Normen",Norm,Normen,Niedersachsen,Oberschule.pdf,,,"Ethik, Philo",261,0
262,"Maße Rechnung. Obwohl gesellschaftlich von einem gewissen Konsens über gültige Werte und Normen ausgegangen werden kann, wird die Lebenspraxis von häufigen und vielstimmigen Diskussionen über Wertvorstellungen und darauf aufbauende gesellschaftliche Normen geprägt. Dies liegt nicht zuletzt daran, dass sich jene Wertvorstellungen und Normen aufgrund politischer, historischer, ökonomischer, gesellschaftlicher und religiöser Veränderungen wandeln oder zumindest modifizieren. Mehr oder minder bewusst werden Kinder",Norm,Normen,Niedersachsen,Oberschule.pdf,,,"Ethik, Philo",262,0
263,"Normen ausgegangen werden kann, wird die Lebenspraxis von häufigen und vielstimmigen Diskussionen über Wertvorstellungen und darauf aufbauende gesellschaftliche Normen geprägt. Dies liegt nicht zuletzt daran, dass sich jene Wertvorstellungen und Normen aufgrund politischer, historischer, ökonomischer, gesellschaftlicher und religiöser Veränderungen wandeln oder zumindest modifizieren. Mehr oder minder bewusst werden Kinder und Jugendliche zu Zeugen dieser Wandlungen und oftmals resultiert daraus eine tief",Norm,Normen,Niedersachsen,Oberschule.pdf,,,"Ethik, Philo",263,-1
