rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,mensch,374,179.33497065893386,0.051697496552469746
2,natur,106,90.76854567322134,0.026166154653341104
3,umgang,177,78.19067265334938,0.022540288796319315
4,welt,229,76.22628912777337,0.02197400933521893
5,dar,70,67.24369461198533,0.019384566532702978
6,stellen,111,61.511453844722595,0.017732114162623484
7,umwelt,76,54.97168956656216,0.015846874267794745
8,grundlegend,98,53.38089785153121,0.015388291377344909
9,technik,76,46.12966446777001,0.013297953884993285
10,medium,123,46.02421862830127,0.013267556657378516
11,medial,61,43.39607991803871,0.012509934251586785
12,bedeutung,272,39.98920075007573,0.011527821708822258
13,frage,202,39.06563734149197,0.011261582971582041
14,norm,1229,38.854059970459794,0.011200590849580812
15,nutzen,77,38.05018333316164,0.010968854621378173
16,argumentieren,66,35.56251174137403,0.010251725145361443
17,untersuchen,133,34.29535894171051,0.009886438736071845
18,sinn,141,33.73250090599613,0.009724181752651617
19,vermittelt,37,33.34592304586938,0.009612741649710554
20,ethik,295,30.45309055894288,0.008778815076604078
