rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,handeln,413,161.96248491232404,0.035524527460111935
2,norm,1229,157.29579169865139,0.03450094430561307
3,leben,336,129.50462652927965,0.028405285729231657
4,moralisch,331,128.08893761138938,0.028094771353845322
5,welt,229,103.96959034472445,0.022804481971347608
6,regel,190,83.06357748102886,0.01821899892902553
7,funktion,87,79.20037900543562,0.017371652703111754
8,ethik,295,73.55755282437082,0.016133966496146044
9,inhaltsbezogen,66,60.38247503832613,0.013244171289232413
10,methodischdidaktisch,65,59.51876587167318,0.013054727048333525
11,mensch,374,59.25547348629466,0.012996977023199735
12,menschenrecht,116,56.08857500455364,0.012302355845098539
13,gerechtigkeit,230,50.56029901101996,0.011089794847126216
14,toleranz,138,49.892462434602336,0.010943312908357138
15,vorstellung,78,47.53052346042552,0.010425249938449788
16,jugendliche,74,45.78432937629145,0.010042243221023305
17,religiös,154,44.60424544002475,0.009783405971015456
18,menschenwürde,67,42.59197336906292,0.009342038240205465
19,diversität,35,40.344751773940615,0.008849137150745801
20,achtung,41,39.88557086241342,0.008748421328130845
