rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,privat,7,7.722087567338219,0.18710429691843367
2,grundlegend,5,3.2110813600547616,0.07780371758048198
3,deutschland,6,2.6267774014285235,0.06364617528222698
4,begründen,14,2.6262617984454066,0.06363368234779651
5,individuell,5,2.6262615157432223,0.0636336754979916
6,sach,11,2.6245062353476625,0.06359114548244307
7,gelingen,7,0.09766597706878513,0.0023664227856724247
8,entwicklung,7,0.09656258612546989,0.0023396878924359927
9,selbstständig,19,0.09504936454567454,0.002303022902910757
10,geeignet,9,0.09464531899765975,0.00229323297790342
11,funktion,6,0.09054514544791573,0.0021938867735799626
12,gestalten,10,0.08879596142528075,0.0021515044716593837
13,ler,18,0.08877575500575237,0.002151014875046275
14,teilche,12,0.0871785771494195,0.0021123156454329207
15,fertigkeit,6,0.08599201594370626,0.002083565557039117
16,modell,19,0.08595654527294559,0.00208270611134441
17,unterschied,6,0.08438161140858537,0.0020445458482271496
18,beziehung,7,0.08435604430160185,0.002043926363465461
19,kriterium,10,0.0843105174319048,0.0020428232585250833
20,aufgabenstellung,12,0.08425249110684072,0.002041417294832079
