topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,1,0.1986,260,97.8054
2,7,0.1342,169,45.1946
3,8,0.0985,105,46.4148
4,6,0.0973,96,55.6677
5,9,0.0948,110,70.3712
6,11,0.0811,94,55.3847
7,10,0.0701,80,58.7369
8,3,0.057,54,49.5577
9,12,0.0505,46,88.2777
10,4,0.0463,54,71.0539
11,2,0.038,37,80.467
12,5,0.0337,29,72.2143
