term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
lehrplan,6,0.024,0.0018,0.0002,0.0002,0.0023,0.0002,0.0001,0.0003,0.0004,0.0307,0.0006,0.0002,0.0007,0.0004,0.0003
material,6,0.0004,0.0018,0.0002,0.0002,0.0024,0.0002,0.0001,0.0003,0.0004,0.0014,0.0006,0.0002,0.0007,0.0004,0.0289
natur,6,0.0004,0.0018,0.0002,0.0002,0.0025,0.0002,0.0001,0.0003,0.0081,0.0014,0.0201,0.0004,0.0007,0.0004,0.0003
sozialwissenschaftlich,6,0.0004,0.0018,0.0004,0.0002,0.0024,0.0002,0.0001,0.0003,0.0004,0.0014,0.0129,0.0142,0.0007,0.0094,0.0003
themenfeld,6,0.0004,0.0018,0.0002,0.005,0.0023,0.0002,0.0001,0.0003,0.0004,0.0014,0.0006,0.0138,0.0007,0.0004,0.0003
umzugeh,6,0.0003,0.0018,0.0002,0.0002,0.0023,0.0002,0.0001,0.0003,0.0285,0.0014,0.0006,0.0003,0.0007,0.0004,0.0003
untersuchen,6,0.0003,0.0018,0.0002,0.0002,0.0023,0.0002,0.0001,0.0003,0.0081,0.0014,0.0006,0.0002,0.0132,0.0131,0.0003
verständigung,6,0.0004,0.0018,0.0002,0.0002,0.0023,0.0002,0.0001,0.0003,0.0004,0.0014,0.0006,0.0002,0.0007,0.0004,0.0289
voraussetzung,6,0.0076,0.0017,0.0002,0.0002,0.0026,0.0002,0.0001,0.0003,0.0005,0.0014,0.0283,0.0016,0.0007,0.0004,0.0003
abschluß,5,0.0239,0.0017,0.0002,0.0003,0.0023,0.0002,0.0001,0.0003,0.0004,0.0014,0.0006,0.0002,0.0007,0.0004,0.0003
bewusst,5,0.0004,0.0018,0.0002,0.0002,0.0024,0.0002,0.0001,0.0003,0.0004,0.0136,0.0006,0.0061,0.0007,0.0004,0.0003
bieten,5,0.0003,0.0017,0.0054,0.0002,0.0024,0.0002,0.0001,0.0003,0.0005,0.0259,0.0006,0.0005,0.0007,0.0004,0.0003
bildungsgang,5,0.024,0.0018,0.0002,0.0002,0.0023,0.0002,0.0001,0.0003,0.0004,0.0014,0.0006,0.0002,0.0007,0.0004,0.0003
debatte,5,0.0004,0.0018,0.0002,0.0002,0.0024,0.0002,0.0001,0.0003,0.0004,0.0015,0.0006,0.0002,0.0279,0.0079,0.0003
eingeordnen,5,0.0095,0.0019,0.0002,0.0002,0.0023,0.0002,0.0001,0.0003,0.0004,0.026,0.0006,0.0002,0.0007,0.0004,0.0003
gegenwart,5,0.0004,0.0018,0.0002,0.0003,0.0023,0.0002,0.0001,0.0003,0.0081,0.0136,0.0106,0.0002,0.0007,0.0004,0.0003
gestalt,5,0.0004,0.0018,0.0002,0.0002,0.0299,0.003,0.0001,0.0003,0.0004,0.0014,0.0006,0.0026,0.0007,0.0004,0.0003
grundlegend,5,0.0004,0.0017,0.0002,0.0002,0.0228,0.0002,0.0001,0.0003,0.0005,0.0014,0.0159,0.0002,0.0007,0.0094,0.0003
innewohnenden,5,0.0239,0.0017,0.0002,0.0002,0.0023,0.0002,0.0001,0.0003,0.0004,0.0014,0.0006,0.0002,0.0007,0.0004,0.0003
institution,5,0.0004,0.0017,0.0002,0.0002,0.0023,0.0002,0.0001,0.0003,0.0004,0.0015,0.0251,0.0067,0.0007,0.0004,0.0003
interdisziplinarität,5,0.0004,0.0019,0.0002,0.0002,0.0024,0.0002,0.0001,0.0003,0.0249,0.0014,0.0006,0.0002,0.0007,0.0004,0.0003
interview,5,0.0003,0.043,0.0002,0.0002,0.0023,0.0002,0.0001,0.0003,0.0005,0.0038,0.0006,0.0054,0.0007,0.0004,0.0003
kontroverse,5,0.0003,0.0018,0.0002,0.0002,0.0023,0.0002,0.0001,0.0003,0.0005,0.0014,0.0006,0.0037,0.0008,0.0312,0.0003
lösung,5,0.0124,0.002,0.0002,0.0002,0.0023,0.0002,0.0001,0.0003,0.0004,0.0014,0.0006,0.0002,0.0007,0.0042,0.0003
mehrperspektivisch,5,0.0004,0.0019,0.0002,0.0002,0.0024,0.0002,0.0001,0.0003,0.0249,0.0014,0.0006,0.0002,0.0007,0.0004,0.0003
mehrperspektivität,5,0.0003,0.0018,0.0002,0.0002,0.0023,0.0002,0.0001,0.0003,0.0249,0.0014,0.0006,0.0002,0.0007,0.0004,0.0003
reflektiert,5,0.0004,0.0017,0.0002,0.0002,0.0025,0.0002,0.0001,0.0003,0.0005,0.0014,0.0206,0.0003,0.0007,0.0094,0.0003
regelmäßig,5,0.0239,0.0018,0.0002,0.0002,0.0024,0.0002,0.0001,0.0003,0.0004,0.0014,0.0006,0.0002,0.0007,0.0004,0.0003
rek,5,0.0004,0.0018,0.0002,0.0002,0.0814,0.0002,0.0001,0.0003,0.0004,0.0014,0.0006,0.0039,0.0007,0.0004,0.0003
verhältnis,5,0.0003,0.0018,0.0002,0.0002,0.0228,0.003,0.0001,0.0003,0.0004,0.0014,0.0006,0.0002,0.0304,0.0004,0.0003
verstärkt,5,0.024,0.0018,0.0002,0.0002,0.0023,0.0002,0.0001,0.0003,0.0004,0.0014,0.0006,0.0002,0.0007,0.0004,0.0003
vielgestaltig,5,0.0004,0.0018,0.0002,0.0002,0.0024,0.0002,0.0001,0.0003,0.0249,0.0014,0.0006,0.0002,0.0007,0.0004,0.0003
vielschichtig,5,0.0004,0.0019,0.0002,0.0002,0.0023,0.0002,0.0001,0.0003,0.0249,0.0014,0.0006,0.0002,0.0007,0.0004,0.0003
vollziehen,5,0.0003,0.0017,0.0002,0.0002,0.0024,0.0002,0.0001,0.0003,0.0005,0.0014,0.0006,0.0073,0.0008,0.0274,0.0003
wesentlich,5,0.0003,0.0018,0.0002,0.0002,0.0024,0.0002,0.0001,0.0003,0.0004,0.0014,0.0006,0.0073,0.0279,0.0004,0.0003
