topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,3,0.1521,224,52.6039
2,5,0.1276,168,55.8476
3,12,0.1179,131,55.3463
4,4,0.1137,159,78.9299
5,10,0.1013,135,73.6394
6,11,0.0926,124,28.1093
7,2,0.0713,73,55.6226
8,1,0.0583,73,53.0331
9,7,0.0568,65,104.4599
10,8,0.0415,47,63.9572
11,9,0.0377,43,48.4024
12,6,0.0292,35,148.9906
