term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12
möglichkeit,31,0.0083,0.0002,0.0065,0.0001,0.0001,0.0005,0.0066,0.0029,0.0003,0.0023,0.0001,0.0503
gott,30,0.0003,0.0898,0.0007,0.0001,0.0001,0.0005,0.0035,0.0001,0.0003,0.0031,0.0001,0.0002
perspektive,30,0.0042,0.0002,0.0003,0.0001,0.006,0.0005,0.0001,0.0213,0.0091,0.0024,0.0001,0.0059
reflexion,30,0.0032,0.0002,0.0039,0.017,0.008,0.0005,0.0028,0.0001,0.0003,0.0023,0.002,0.0002
verbindlich,30,0.0004,0.0002,0.0003,0.0001,0.0001,0.0005,0.0004,0.0078,0.0258,0.0023,0.014,0.0002
voraussetzung,29,0.0003,0.0002,0.0005,0.0081,0.0005,0.0005,0.002,0.0019,0.0003,0.0023,0.0126,0.0146
glück,28,0.0003,0.0002,0.0003,0.0001,0.0088,0.0281,0.0041,0.0061,0.0003,0.0023,0.0012,0.0002
grundlegend,28,0.0127,0.0002,0.0003,0.0056,0.0001,0.0005,0.0046,0.0177,0.0083,0.0023,0.0002,0.0002
inhalt,28,0.007,0.0002,0.0003,0.0014,0.0001,0.0005,0.0017,0.0051,0.0346,0.0023,0.0062,0.0002
kulturphilosophie,28,0.0003,0.0002,0.0003,0.0001,0.0127,0.0005,0.0088,0.0001,0.0003,0.0023,0.0001,0.0002
weltanschauung,28,0.0003,0.0002,0.0003,0.0119,0.0029,0.0005,0.0001,0.0151,0.0003,0.0023,0.0001,0.0002
unterschiedlich,27,0.0005,0.0002,0.0003,0.0084,0.0097,0.0005,0.0021,0.0001,0.0003,0.0023,0.0108,0.0002
gesellschaftlich,26,0.0313,0.0002,0.0003,0.0001,0.0016,0.0005,0.0031,0.0026,0.0171,0.0023,0.0001,0.0036
kant,26,0.0003,0.0002,0.0031,0.0109,0.0038,0.0051,0.0001,0.0002,0.0003,0.0023,0.0119,0.0018
kunst,26,0.0003,0.0002,0.0003,0.0002,0.0217,0.0005,0.0003,0.001,0.0003,0.0023,0.0002,0.0002
selbstverständnis,26,0.0003,0.0002,0.0003,0.006,0.0002,0.0241,0.0001,0.0019,0.0003,0.0023,0.0068,0.0243
staat,26,0.0003,0.0002,0.0003,0.0045,0.0055,0.0005,0.0089,0.0001,0.0003,0.0023,0.0027,0.0005
menschenbilder,25,0.0004,0.0002,0.0003,0.0001,0.0001,0.0005,0.0003,0.0155,0.0003,0.0023,0.0001,0.014
entwicklung,24,0.0472,0.0002,0.0018,0.0001,0.0001,0.0005,0.0076,0.0045,0.0003,0.0023,0.0001,0.0073
welt,24,0.0003,0.0002,0.0003,0.0046,0.0002,0.0005,0.0058,0.0026,0.0003,0.0023,0.0132,0.0002
wesen,24,0.0052,0.0002,0.0003,0.0038,0.0004,0.0005,0.0058,0.0029,0.0003,0.0023,0.0109,0.0002
bedeutung,23,0.0003,0.0002,0.0003,0.0068,0.0051,0.0005,0.0095,0.001,0.0003,0.0023,0.0002,0.0002
erkenntnistheoretisch,23,0.0063,0.0002,0.0003,0.0206,0.0001,0.0005,0.0001,0.0001,0.0168,0.0023,0.0001,0.0002
fragestellung,23,0.0278,0.0002,0.0003,0.0002,0.0001,0.0005,0.0001,0.0072,0.0056,0.0023,0.0021,0.0061
geist,23,0.0003,0.0002,0.0003,0.0001,0.0001,0.0005,0.0112,0.0001,0.0003,0.0023,0.0074,0.0002
lernen,23,0.0063,0.0002,0.0003,0.0003,0.0002,0.0122,0.0091,0.0027,0.0029,0.0023,0.0001,0.0002
themenbereich,23,0.0003,0.0002,0.0003,0.0245,0.0001,0.0005,0.0001,0.0001,0.0003,0.0023,0.0019,0.0002
grenze,22,0.0003,0.0002,0.0003,0.0001,0.0001,0.0091,0.0109,0.0001,0.0003,0.0023,0.0013,0.0167
konsequenz,22,0.017,0.0002,0.016,0.0072,0.0009,0.0095,0.0012,0.0005,0.0003,0.0023,0.0034,0.0002
menschenbild,22,0.0003,0.0002,0.0031,0.0178,0.0018,0.0005,0.0023,0.0001,0.0003,0.0023,0.0001,0.0002
tod,22,0.0003,0.0002,0.0003,0.0001,0.0002,0.128,0.0001,0.0001,0.0003,0.0023,0.0001,0.0002
erkenntnis,21,0.0003,0.0002,0.0003,0.006,0.0001,0.0005,0.0001,0.0011,0.0072,0.0023,0.0146,0.0084
rahmenthema,21,0.0005,0.0002,0.0003,0.0003,0.0002,0.0005,0.0001,0.0178,0.0003,0.0023,0.0001,0.0002
vorstellung,21,0.0003,0.0271,0.0444,0.0001,0.0018,0.0005,0.0007,0.0001,0.0003,0.0025,0.0001,0.0002
denken,20,0.0003,0.0002,0.0003,0.0001,0.0002,0.0005,0.0053,0.0001,0.0003,0.0023,0.0221,0.0002
theorie,20,0.0003,0.0002,0.0384,0.0001,0.0183,0.0005,0.0001,0.0001,0.0003,0.0023,0.0001,0.0002
entwickeln,19,0.0084,0.0002,0.0472,0.0001,0.0001,0.0005,0.0007,0.0027,0.0003,0.0023,0.0002,0.004
eth,19,0.0204,0.0588,0.0009,0.0001,0.0001,0.0005,0.0001,0.0001,0.0003,0.0029,0.0001,0.0002
sinn,19,0.0003,0.0002,0.0003,0.0129,0.0034,0.0005,0.0001,0.0032,0.0003,0.0023,0.0001,0.0083
bestimmung,18,0.0003,0.0002,0.0003,0.0001,0.0044,0.0005,0.013,0.0001,0.0003,0.0023,0.0002,0.0002
evolution,18,0.0003,0.0263,0.0107,0.0001,0.0001,0.0005,0.005,0.0001,0.0003,0.0023,0.0002,0.0039
themenfelder,18,0.0003,0.0002,0.0003,0.0001,0.0001,0.0005,0.0017,0.0214,0.0003,0.0023,0.0001,0.0002
begriff,17,0.0167,0.0002,0.0003,0.0001,0.0078,0.0005,0.0005,0.0043,0.0045,0.0023,0.0002,0.0002
einführung,17,0.0003,0.0002,0.0003,0.0001,0.0053,0.0005,0.0001,0.0019,0.0026,0.0023,0.0141,0.0002
sozial,17,0.0459,0.0002,0.0003,0.0001,0.0005,0.0005,0.0001,0.0022,0.0003,0.0023,0.0001,0.0082
leistungskurs,16,0.0003,0.0002,0.0003,0.0001,0.0053,0.0092,0.0001,0.0018,0.0126,0.0023,0.0002,0.0002
rev,16,0.0003,0.0588,0.001,0.0001,0.0001,0.0005,0.0001,0.0001,0.0003,0.0028,0.0001,0.0002
utopie,16,0.0003,0.0002,0.0003,0.0001,0.0007,0.0005,0.0001,0.0001,0.0344,0.0023,0.0001,0.0002
aufklärung,15,0.0003,0.0002,0.0003,0.0103,0.0018,0.0005,0.0008,0.0001,0.0003,0.0023,0.0037,0.0003
existenz,15,0.0003,0.0002,0.0003,0.0001,0.003,0.0094,0.0053,0.0001,0.0003,0.0023,0.0001,0.0168
zusätzlich,15,0.0003,0.0002,0.0003,0.0001,0.0049,0.0096,0.0001,0.0001,0.0155,0.0023,0.0001,0.0002
antwort,14,0.0003,0.0002,0.0077,0.0135,0.0001,0.0005,0.0009,0.0001,0.0003,0.0023,0.0001,0.0002
behandelt,14,0.0003,0.0002,0.0003,0.0001,0.0003,0.0005,0.0091,0.0001,0.0003,0.0023,0.0001,0.0002
interpretieren,14,0.0003,0.0002,0.0069,0.0001,0.0001,0.0005,0.0002,0.0001,0.0003,0.0023,0.0148,0.0002
methode,14,0.0131,0.0002,0.0003,0.0003,0.0001,0.0005,0.0036,0.0029,0.0003,0.0023,0.0026,0.0002
modell,14,0.0003,0.0002,0.0003,0.0104,0.0001,0.0005,0.0027,0.0023,0.0003,0.0023,0.0001,0.0002
verknüpfung,14,0.0003,0.0002,0.0003,0.0001,0.0012,0.0005,0.0001,0.0001,0.0003,0.0023,0.0119,0.0045
ästhetik,14,0.0003,0.0002,0.0003,0.0001,0.0117,0.0005,0.0001,0.0001,0.0003,0.0023,0.0035,0.0002
angewandte,13,0.0003,0.0002,0.0003,0.0001,0.0001,0.0005,0.0001,0.0124,0.0003,0.0023,0.0002,0.0005
hobbes,13,0.0003,0.0002,0.0004,0.0001,0.0001,0.0005,0.0001,0.0001,0.0003,0.0023,0.0029,0.018
tier,13,0.0003,0.0002,0.0003,0.0001,0.0001,0.0005,0.0114,0.0001,0.0003,0.0023,0.0001,0.0002
allgemein,12,0.02,0.0002,0.0003,0.0001,0.0002,0.0005,0.0001,0.0159,0.0003,0.0023,0.0001,0.0002
anregung,12,0.0003,0.0002,0.0003,0.0001,0.0001,0.0005,0.0001,0.0024,0.0194,0.0023,0.0028,0.0002
begründen,12,0.0062,0.0002,0.0003,0.0109,0.0001,0.0005,0.0002,0.0001,0.0003,0.0023,0.0001,0.0002
einbeziehen,12,0.0003,0.0002,0.0003,0.0139,0.0001,0.0005,0.0001,0.0001,0.0003,0.0023,0.0001,0.0002
historisch,12,0.0003,0.0002,0.0003,0.0001,0.0032,0.0099,0.0001,0.001,0.0003,0.0023,0.0001,0.0229
implikation,12,0.0003,0.0002,0.0003,0.0023,0.0006,0.0217,0.0002,0.0001,0.0066,0.0023,0.0054,0.0002
metaphysisch,12,0.0212,0.0002,0.0058,0.0041,0.0001,0.0005,0.0001,0.0001,0.0063,0.0023,0.0041,0.0002
moral,12,0.0003,0.0002,0.0003,0.0001,0.0001,0.0005,0.0012,0.0126,0.0013,0.0023,0.0001,0.0002
subjekt,12,0.0003,0.0002,0.0003,0.0035,0.0001,0.0005,0.0001,0.0001,0.0204,0.0023,0.0001,0.0002
wandel,12,0.0003,0.0002,0.0003,0.0001,0.0001,0.0194,0.003,0.0029,0.0025,0.0023,0.0026,0.0002
zugang,12,0.0003,0.0167,0.0003,0.0002,0.0001,0.0005,0.0034,0.004,0.0003,0.0026,0.0001,0.0002
ökologie,12,0.0003,0.0322,0.0003,0.0001,0.0001,0.0005,0.0001,0.0001,0.0003,0.0028,0.0002,0.0037
begründet,11,0.0003,0.0002,0.0165,0.0045,0.0002,0.0005,0.0022,0.0023,0.0003,0.0023,0.0001,0.0002
gegenwart,11,0.0003,0.0002,0.0119,0.0001,0.0008,0.0005,0.0003,0.001,0.0003,0.0023,0.0001,0.0243
argumentieren,10,0.0003,0.0002,0.0003,0.0002,0.0001,0.0005,0.0001,0.0179,0.0003,0.0023,0.0001,0.0002
bne,10,0.0259,0.0002,0.0003,0.0001,0.0001,0.0005,0.0001,0.0001,0.0112,0.0023,0.0001,0.0002
folge,10,0.025,0.0002,0.0003,0.0001,0.0001,0.0107,0.0001,0.0001,0.0003,0.0023,0.0035,0.0002
religionsunterricht,10,0.0003,0.0002,0.048,0.0001,0.0001,0.0005,0.0001,0.0001,0.0003,0.0023,0.0001,0.0002
thematisieren,10,0.0003,0.0002,0.0003,0.0117,0.0001,0.0005,0.0001,0.0001,0.0003,0.0023,0.0001,0.0002
erkenntnisgewinnung,9,0.0003,0.0309,0.0006,0.0001,0.0001,0.0005,0.0001,0.0001,0.0003,0.0026,0.0002,0.0002
evolutionstheorie,9,0.0003,0.0306,0.0012,0.0001,0.0001,0.0005,0.0001,0.0001,0.0003,0.0026,0.0001,0.0002
menschsein,9,0.0003,0.0002,0.0165,0.0001,0.0001,0.0005,0.003,0.0027,0.0003,0.0023,0.0001,0.0002
nichtnaturwissenschaftlich,9,0.0003,0.0306,0.0005,0.0001,0.0001,0.0005,0.0003,0.0001,0.0003,0.0026,0.0001,0.0002
prägen,9,0.0004,0.0002,0.0003,0.0001,0.0001,0.0005,0.0001,0.0001,0.0003,0.0023,0.0001,0.0224
psychologie,9,0.0003,0.0002,0.0003,0.0001,0.0001,0.0005,0.0001,0.0119,0.0003,0.0023,0.0001,0.0002
unterrichtsstunden,9,0.0003,0.0002,0.0003,0.0001,0.0001,0.0005,0.0001,0.0001,0.0202,0.0023,0.0002,0.0002
vielfältig,9,0.0003,0.0161,0.0003,0.0001,0.0001,0.0005,0.0001,0.0029,0.0025,0.0026,0.0001,0.0002
abgrenz,8,0.0003,0.0295,0.0006,0.0001,0.0001,0.0005,0.0001,0.0001,0.0003,0.0026,0.0001,0.0002
artenvielfalt,8,0.0003,0.0295,0.0006,0.0001,0.0001,0.0005,0.0001,0.0001,0.0003,0.0026,0.0001,0.0002
ausgewählt,8,0.0003,0.0019,0.0324,0.0012,0.0001,0.0005,0.0001,0.0001,0.0003,0.0023,0.0001,0.0002
dnasequenz,8,0.0003,0.0295,0.0006,0.0001,0.0001,0.0005,0.0001,0.0001,0.0003,0.0026,0.0001,0.0002
entstehung,8,0.0003,0.0295,0.0006,0.0001,0.0001,0.0005,0.0001,0.0001,0.0003,0.0026,0.0001,0.0002
erwerben,8,0.0003,0.0002,0.0003,0.0001,0.0002,0.0297,0.0001,0.001,0.0084,0.0023,0.0031,0.0002
fähigkeit,8,0.0003,0.0002,0.0003,0.0001,0.0006,0.0415,0.0001,0.0001,0.0003,0.0023,0.0001,0.0042
geschichtlich,8,0.0029,0.0002,0.0003,0.0038,0.0001,0.0005,0.0001,0.0001,0.0003,0.0023,0.0001,0.016
homologe,8,0.0003,0.0295,0.0006,0.0001,0.0001,0.0005,0.0001,0.0001,0.0003,0.0026,0.0001,0.0002
naturwissenschaftlich,8,0.0003,0.0028,0.0253,0.0001,0.0001,0.0005,0.002,0.0001,0.0003,0.0023,0.0001,0.0002
rrk,8,0.0003,0.0295,0.0006,0.0001,0.0001,0.0005,0.0001,0.0001,0.0003,0.0025,0.0001,0.0002
vermitteln,8,0.0003,0.0002,0.0003,0.0002,0.0001,0.0005,0.0001,0.0001,0.0003,0.0023,0.0001,0.0276
beitrag,7,0.0003,0.0002,0.0003,0.0001,0.0001,0.0005,0.0001,0.0001,0.0025,0.0023,0.0001,0.0148
kap,7,0.0003,0.0002,0.0221,0.0001,0.0001,0.0005,0.0014,0.0001,0.0003,0.0023,0.0002,0.0002
merkmal,7,0.0003,0.0227,0.0004,0.0001,0.0001,0.0005,0.0005,0.0001,0.0003,0.0026,0.0001,0.0002
technologie,7,0.0003,0.0002,0.0153,0.0001,0.0001,0.0005,0.005,0.0001,0.0003,0.0023,0.0001,0.0002
umgang,7,0.0003,0.0002,0.0135,0.0002,0.0001,0.0222,0.0001,0.0015,0.0003,0.0023,0.0001,0.0003
christlich,6,0.0003,0.0002,0.0165,0.0001,0.0001,0.0005,0.0021,0.0001,0.0003,0.0023,0.0001,0.0002
essay,6,0.0003,0.0002,0.0003,0.0002,0.0001,0.0175,0.0013,0.0001,0.0003,0.0023,0.0001,0.0002
evangelischer,6,0.0003,0.0002,0.0289,0.0001,0.0001,0.0005,0.0001,0.0001,0.0003,0.0023,0.0001,0.0002
hoffnung,6,0.0003,0.0002,0.0165,0.0001,0.001,0.0005,0.0014,0.0001,0.0003,0.0023,0.0001,0.0002
homolog,6,0.0003,0.0222,0.0004,0.0001,0.0001,0.0005,0.0001,0.0001,0.0003,0.0026,0.0001,0.0002
individuell,6,0.0151,0.0002,0.0003,0.0001,0.0001,0.0005,0.0014,0.0001,0.0003,0.0023,0.0001,0.0002
leid,6,0.0003,0.0002,0.0003,0.0001,0.0001,0.0232,0.0006,0.0001,0.0003,0.0023,0.0002,0.0002
morphologisch,6,0.0003,0.0222,0.0004,0.0001,0.0001,0.0005,0.0001,0.0001,0.0003,0.0026,0.0001,0.0002
einsicht,5,0.0003,0.0002,0.0003,0.0001,0.0001,0.0005,0.0001,0.0001,0.0003,0.0023,0.0013,0.0164
erfahrungsfeld,5,0.0003,0.0002,0.0003,0.0001,0.0001,0.0005,0.0001,0.0001,0.0003,0.0023,0.0001,0.0204
erkennbar,5,0.0003,0.0002,0.0003,0.0001,0.0001,0.0005,0.0001,0.0001,0.0003,0.0023,0.0001,0.0156
fächerübergreifend,5,0.0003,0.0002,0.0222,0.0001,0.0001,0.0005,0.0001,0.0001,0.0003,0.0023,0.0001,0.0002
gegenwärtig,5,0.0003,0.0002,0.0003,0.0001,0.0001,0.0005,0.0001,0.0001,0.0003,0.0023,0.0001,0.0155
gemäß,5,0.0003,0.0002,0.0222,0.0001,0.0001,0.0005,0.0001,0.0001,0.0003,0.0023,0.0001,0.0002
prüfung,5,0.0003,0.0075,0.0003,0.002,0.0001,0.0005,0.0001,0.0001,0.0034,0.0026,0.0001,0.0002
qualitativ,5,0.0003,0.0164,0.0003,0.0001,0.0001,0.0005,0.0001,0.0001,0.0003,0.0026,0.0001,0.0002
regel,5,0.0003,0.0002,0.0003,0.0013,0.0001,0.0145,0.0024,0.0001,0.0003,0.0023,0.0005,0.0002
